question,correct_answers,question_type
A solution has a density of 0.9761 g/mL. Calculate the volume of solution (in mL) needed to give a mass of 34.9 g.,35.8;0.2,numerical_tolerance
Find the volume of solution in a beaker (in mL) given the following information. The solution weight 68.2 g and has a density of 1.027 g/mL.,66.4;0.2,numerical_tolerance
Calculate the density of a solution (in g/cm<sup>3</sup>) if 36.5 cm<sup>3</sup> of solution has a mass of 45.4 g.,1.244;0.002,numerical_tolerance
Calculate the density of a solution (in g/mL) if 22.0 g of solution has a volume of 25.0 mL,0.8819;0.0002,numerical_tolerance
Find the volume of solution in a beaker (in mL) given the following information. The solution weight 31.2 g and has a density of 1.10 g/mL.,28.4;0.2,numerical_tolerance
A solution has a density of 0.9612 g/mL. Calculate the volume of solution (in mL) needed to give a mass of 5.5 g.,5.7;0.2,numerical_tolerance
A solution has a density of 1.092 g/mL. Calculate the volume of solution (in mL) needed to give a mass of 47.1 g.,43.1;0.2,numerical_tolerance
A solution has a density of 0.846 g/cm<sup>3</sup>. How much does 29 cm<sup>3</sup> of solution weight (in g)?,25;2,numerical_tolerance
A solution has a density of 0.9779 g/cm<sup>3</sup>. How much does 31.8 cm<sup>3</sup> of solution weight (in g)?,31.1;0.2,numerical_tolerance
What is the mass (in g) of 5.7 mL of a solution whose density is 0.935 g/mL?,5.3;0.2,numerical_tolerance
Find the volume of solution in a beaker (in mL) given the following information. The solution weight 63 g and has a density of 0.9005 g/mL.,70.;2,numerical_tolerance
A solution has a density of 0.8227 g/mL. Calculate the volume of solution (in mL) needed to give a mass of 66 g.,80.;2,numerical_tolerance
Find the volume of solution in a beaker (in mL) given the following information. The solution weight 4.0 g and has a density of 1.02 g/mL.,3.9;0.2,numerical_tolerance
Calculate the density of a solution (in g/mL) if 7.21 g of solution has a volume of 6.43 mL,1.122;0.002,numerical_tolerance
What is the mass (in g) of 58.3 mL of a solution whose density is 1.21 g/mL?,70.5;0.2,numerical_tolerance
A solution has a density of 1.133 g/cm<sup>3</sup>. How much does 72 cm<sup>3</sup> of solution weight (in g)?,82;2,numerical_tolerance
A solution has a density of 1.041 g/mL. Calculate the volume of solution (in mL) needed to give a mass of 39 g.,37;2,numerical_tolerance
Find the volume of solution in a beaker (in mL) given the following information. The solution weight 31.1 g and has a density of 1.376 g/mL.,22.6;0.2,numerical_tolerance
A solution has a density of 0.919 g/mL. Calculate the volume of solution (in mL) needed to give a mass of 27 g.,29;2,numerical_tolerance
Calculate the density of a solution (in g/cm<sup>3</sup>) if 6.9 cm<sup>3</sup> of solution has a mass of 8.5 g.,1.23;0.02,numerical_tolerance
Calculate the density of a solution (in g/cm<sup>3</sup>) if 29 cm<sup>3</sup> of solution has a mass of 38 g.,1.30;0.02,numerical_tolerance
Calculate the density of a solution (in g/cm<sup>3</sup>) if 20. cm<sup>3</sup> of solution has a mass of 23 g.,1.13;0.02,numerical_tolerance
Calculate the density of a solution (in g/mL) if 25 g of solution has a volume of 19 mL,1.32;0.02,numerical_tolerance
What is the mass (in g) of 5.99 mL of a solution whose density is 1.008 g/mL?,6.04;0.02,numerical_tolerance
What is the mass (in g) of 91.8 mL of a solution whose density is 1.210 g/mL?,111;2,numerical_tolerance
Calculate the density of a solution (in g/cm<sup>3</sup>) if 97.3 cm<sup>3</sup> of solution has a mass of 115 g.,1.18;0.02,numerical_tolerance
A solution has a density of 1.194 g/mL. Calculate the volume of solution (in mL) needed to give a mass of 88.2 g.,73.9;0.2,numerical_tolerance
Find the volume of solution in a beaker (in mL) given the following information. The solution weight 112 g and has a density of 1.34 g/mL.,83.6;0.2,numerical_tolerance
Find the volume of solution in a beaker (in mL) given the following information. The solution weight 42.4 g and has a density of 1.30 g/mL.,32.6;0.2,numerical_tolerance
A solution has a density of 1.02 g/cm<sup>3</sup>. How much does 49 cm<sup>3</sup> of solution weight (in g)?,50.;2,numerical_tolerance
Calculate the density of a solution (in g/mL) if 18.1 g of solution has a volume of 15.0 mL,1.21;0.02,numerical_tolerance
What is the mass (in g) of 48.2 mL of a solution whose density is 1.248 g/mL?,60.2;0.2,numerical_tolerance
Calculate the density of a solution (in g/mL) if 65.2 g of solution has a volume of 70.8 mL,0.921;0.002,numerical_tolerance
A solution has a density of 0.880 g/cm<sup>3</sup>. How much does 24 cm<sup>3</sup> of solution weight (in g)?,21;2,numerical_tolerance
Calculate the density of a solution (in g/cm<sup>3</sup>) if 90. cm<sup>3</sup> of solution has a mass of 92 g.,1.026;0.002,numerical_tolerance
What is the mass (in g) of 65.8 mL of a solution whose density is 0.984 g/mL?,64.7;0.2,numerical_tolerance
Calculate the density of a solution (in g/mL) if 87 g of solution has a volume of 84 mL,1.03;0.02,numerical_tolerance
What is the mass (in g) of 53.2 mL of a solution whose density is 1.368 g/mL?,72.8;0.2,numerical_tolerance
A solution has a density of 1.144 g/mL. Calculate the volume of solution (in mL) needed to give a mass of 38.9 g.,34.0;0.2,numerical_tolerance
A solution has a density of 1.303 g/cm<sup>3</sup>. How much does 44 cm<sup>3</sup> of solution weight (in g)?,57;2,numerical_tolerance
A solution has a density of 1.227 g/cm<sup>3</sup>. How much does 1.8 cm<sup>3</sup> of solution weight (in g)?,2.2;0.2,numerical_tolerance
A solution has a density of 0.9326 g/mL. Calculate the volume of solution (in mL) needed to give a mass of 11 g.,12;2,numerical_tolerance
A solution has a density of 1.364 g/cm<sup>3</sup>. How much does 57.8 cm<sup>3</sup> of solution weight (in g)?,78.8;0.2,numerical_tolerance
What is the mass (in g) of 68 mL of a solution whose density is 1.19 g/mL?,81;2,numerical_tolerance
Find the volume of solution in a beaker (in mL) given the following information. The solution weight 40. g and has a density of 0.9409 g/mL.,42;2,numerical_tolerance
A solution has a density of 0.8058 g/cm<sup>3</sup>. How much does 22 cm<sup>3</sup> of solution weight (in g)?,18;2,numerical_tolerance
Find the volume of solution in a beaker (in mL) given the following information. The solution weight 15 g and has a density of 1.331 g/mL.,11;2,numerical_tolerance
A solution has a density of 0.954 g/cm<sup>3</sup>. How much does 12.7 cm<sup>3</sup> of solution weight (in g)?,12.1;0.2,numerical_tolerance
A solution has a density of 1.119 g/mL. Calculate the volume of solution (in mL) needed to give a mass of 26 g.,23;2,numerical_tolerance
Find the volume of solution in a beaker (in mL) given the following information. The solution weight 11.2 g and has a density of 1.07 g/mL.,10.5;0.2,numerical_tolerance
A solution has a density of 0.889 g/mL. Calculate the volume of solution (in mL) needed to give a mass of 7.75 g.,8.72;0.02,numerical_tolerance
A solution has a density of 1.086 g/cm<sup>3</sup>. How much does 25.9 cm<sup>3</sup> of solution weight (in g)?,28.1;0.2,numerical_tolerance
Find the volume of solution in a beaker (in mL) given the following information. The solution weight 42.4 g and has a density of 0.8865 g/mL.,47.8;0.2,numerical_tolerance
Calculate the density of a solution (in g/cm<sup>3</sup>) if 15 cm<sup>3</sup> of solution has a mass of 12 g.,0.800;0.002,numerical_tolerance
Calculate the density of a solution (in g/cm<sup>3</sup>) if 93 cm<sup>3</sup> of solution has a mass of 88 g.,0.944;0.002,numerical_tolerance
Calculate the density of a solution (in g/mL) if 29 g of solution has a volume of 30. mL,0.9531;0.0002,numerical_tolerance
A solution has a density of 0.9677 g/cm<sup>3</sup>. How much does 76 cm<sup>3</sup> of solution weight (in g)?,74;2,numerical_tolerance
A solution has a density of 0.9799 g/mL. Calculate the volume of solution (in mL) needed to give a mass of 74 g.,76;2,numerical_tolerance
Calculate the density of a solution (in g/mL) if 50.7 g of solution has a volume of 41.0 mL,1.236;0.002,numerical_tolerance
Calculate the density of a solution (in g/cm<sup>3</sup>) if 78 cm<sup>3</sup> of solution has a mass of 77 g.,0.983;0.002,numerical_tolerance
Find the volume of solution in a beaker (in mL) given the following information. The solution weight 96 g and has a density of 0.9746 g/mL.,99;2,numerical_tolerance
What is the mass (in g) of 85.8 mL of a solution whose density is 1.149 g/mL?,98.6;0.2,numerical_tolerance
A solution has a density of 1.18 g/cm<sup>3</sup>. How much does 97 cm<sup>3</sup> of solution weight (in g)?,110;20,numerical_tolerance
A solution has a density of 0.9056 g/cm<sup>3</sup>. How much does 13 cm<sup>3</sup> of solution weight (in g)?,12;2,numerical_tolerance
What is the mass (in g) of 52 mL of a solution whose density is 1.300 g/mL?,68;2,numerical_tolerance
A solution has a density of 1.31 g/mL. Calculate the volume of solution (in mL) needed to give a mass of 110 g.,86;2,numerical_tolerance
Find the volume of solution in a beaker (in mL) given the following information. The solution weight 16.4 g and has a density of 0.990 g/mL.,16.6;0.2,numerical_tolerance
A solution has a density of 0.829 g/mL. Calculate the volume of solution (in mL) needed to give a mass of 46.8 g.,56.4;0.2,numerical_tolerance
What is the mass (in g) of 21.3 mL of a solution whose density is 1.22 g/mL?,26.0;0.2,numerical_tolerance
Calculate the density of a solution (in g/cm<sup>3</sup>) if 30.0 cm<sup>3</sup> of solution has a mass of 34.2 g.,1.139;0.002,numerical_tolerance
A solution has a density of 0.9058 g/cm<sup>3</sup>. How much does 64 cm<sup>3</sup> of solution weight (in g)?,58;2,numerical_tolerance
What is the mass (in g) of 29 mL of a solution whose density is 1.04 g/mL?,30.;2,numerical_tolerance
What is the mass (in g) of 15.2 mL of a solution whose density is 0.8180 g/mL?,12.4;0.2,numerical_tolerance
Calculate the density of a solution (in g/cm<sup>3</sup>) if 78.9 cm<sup>3</sup> of solution has a mass of 70.2 g.,0.890;0.002,numerical_tolerance
Calculate the density of a solution (in g/mL) if 80. g of solution has a volume of 75 mL,1.073;0.002,numerical_tolerance
Calculate the density of a solution (in g/cm<sup>3</sup>) if 7.5 cm<sup>3</sup> of solution has a mass of 7.8 g.,1.04;0.02,numerical_tolerance
A solution has a density of 1.157 g/mL. Calculate the volume of solution (in mL) needed to give a mass of 90. g.,78;2,numerical_tolerance
A solution has a density of 1.34 g/cm<sup>3</sup>. How much does 82.4 cm<sup>3</sup> of solution weight (in g)?,110.;2,numerical_tolerance
Calculate the density of a solution (in g/mL) if 88 g of solution has a volume of 73 mL,1.205;0.002,numerical_tolerance
Find the volume of solution in a beaker (in mL) given the following information. The solution weight 73 g and has a density of 1.01 g/mL.,72;2,numerical_tolerance
A solution has a density of 0.9884 g/cm<sup>3</sup>. How much does 30. cm<sup>3</sup> of solution weight (in g)?,30.;2,numerical_tolerance
A solution has a density of 0.845 g/cm<sup>3</sup>. How much does 57.2 cm<sup>3</sup> of solution weight (in g)?,48.3;0.2,numerical_tolerance
Find the volume of solution in a beaker (in mL) given the following information. The solution weight 72.6 g and has a density of 1.158 g/mL.,62.7;0.2,numerical_tolerance
What is the mass (in g) of 13.0 mL of a solution whose density is 1.369 g/mL?,17.8;0.2,numerical_tolerance
Find the volume of solution in a beaker (in mL) given the following information. The solution weight 15.3 g and has a density of 1.316 g/mL.,11.6;0.2,numerical_tolerance
Calculate the density of a solution (in g/cm<sup>3</sup>) if 86.6 cm<sup>3</sup> of solution has a mass of 119 g.,1.37;0.02,numerical_tolerance
Find the volume of solution in a beaker (in mL) given the following information. The solution weight 22 g and has a density of 1.234 g/mL.,18;2,numerical_tolerance
Find the volume of solution in a beaker (in mL) given the following information. The solution weight 82 g and has a density of 1.07 g/mL.,77;2,numerical_tolerance
Find the volume of solution in a beaker (in mL) given the following information. The solution weight 2.4 g and has a density of 1.32 g/mL.,1.8;0.2,numerical_tolerance
Find the volume of solution in a beaker (in mL) given the following information. The solution weight 39.1 g and has a density of 1.292 g/mL.,30.3;0.2,numerical_tolerance
Calculate the density of a solution (in g/cm<sup>3</sup>) if 15 cm<sup>3</sup> of solution has a mass of 21 g.,1.380;0.002,numerical_tolerance
A solution has a density of 1.11 g/cm<sup>3</sup>. How much does 43.2 cm<sup>3</sup> of solution weight (in g)?,48.0;0.2,numerical_tolerance
Calculate the density of a solution (in g/cm<sup>3</sup>) if 15.6 cm<sup>3</sup> of solution has a mass of 19.7 g.,1.26;0.02,numerical_tolerance
What is the mass (in g) of 98.9 mL of a solution whose density is 1.382 g/mL?,137;2,numerical_tolerance
Calculate the density of a solution (in g/mL) if 82 g of solution has a volume of 64 mL,1.284;0.002,numerical_tolerance
What is the mass (in g) of 58 mL of a solution whose density is 1.205 g/mL?,70.;2,numerical_tolerance
Calculate the density of a solution (in g/cm<sup>3</sup>) if 23.6 cm<sup>3</sup> of solution has a mass of 26.6 g.,1.129;0.002,numerical_tolerance
Find the volume of solution in a beaker (in mL) given the following information. The solution weight 61.0 g and has a density of 1.23 g/mL.,49.6;0.2,numerical_tolerance
A solution has a density of 0.908 g/mL. Calculate the volume of solution (in mL) needed to give a mass of 43 g.,47;2,numerical_tolerance
Find the volume of solution in a beaker (in mL) given the following information. The solution weight 53 g and has a density of 1.269 g/mL.,42;2,numerical_tolerance
A solution has a density of 1.33 g/cm<sup>3</sup>. How much does 97 cm<sup>3</sup> of solution weight (in g)?,130;20,numerical_tolerance
What is the mass (in g) of 50.5 mL of a solution whose density is 0.848 g/mL?,42.8;0.2,numerical_tolerance
Calculate the density of a solution (in g/cm<sup>3</sup>) if 35.7 cm<sup>3</sup> of solution has a mass of 32.0 g.,0.8962;0.0002,numerical_tolerance
A solution has a density of 1.310 g/mL. Calculate the volume of solution (in mL) needed to give a mass of 45.6 g.,34.8;0.2,numerical_tolerance
A solution has a density of 1.03 g/mL. Calculate the volume of solution (in mL) needed to give a mass of 88.8 g.,86.2;0.2,numerical_tolerance
Find the volume of solution in a beaker (in mL) given the following information. The solution weight 15.0 g and has a density of 1.02 g/mL.,14.7;0.2,numerical_tolerance
Calculate the density of a solution (in g/cm<sup>3</sup>) if 5.0 cm<sup>3</sup> of solution has a mass of 4.6 g.,0.918;0.002,numerical_tolerance
A solution has a density of 1.217 g/mL. Calculate the volume of solution (in mL) needed to give a mass of 30.4 g.,25.0;0.2,numerical_tolerance
What is the mass (in g) of 18 mL of a solution whose density is 1.21 g/mL?,22;2,numerical_tolerance
A solution has a density of 1.098 g/mL. Calculate the volume of solution (in mL) needed to give a mass of 110 g.,98;2,numerical_tolerance
What is the mass (in g) of 96.7 mL of a solution whose density is 1.20 g/mL?,116;2,numerical_tolerance
Find the volume of solution in a beaker (in mL) given the following information. The solution weight 7.7 g and has a density of 1.121 g/mL.,6.9;0.2,numerical_tolerance
A solution has a density of 0.857 g/mL. Calculate the volume of solution (in mL) needed to give a mass of 52.2 g.,60.9;0.2,numerical_tolerance
Find the volume of solution in a beaker (in mL) given the following information. The solution weight 120 g and has a density of 1.29 g/mL.,95;2,numerical_tolerance
Calculate the density of a solution (in g/mL) if 51.4 g of solution has a volume of 43.0 mL,1.195;0.002,numerical_tolerance
Find the volume of solution in a beaker (in mL) given the following information. The solution weight 81 g and has a density of 1.01 g/mL.,80.;2,numerical_tolerance
A solution has a density of 1.38 g/cm<sup>3</sup>. How much does 82 cm<sup>3</sup> of solution weight (in g)?,110;20,numerical_tolerance
Find the volume of solution in a beaker (in mL) given the following information. The solution weight 26 g and has a density of 0.8034 g/mL.,32;2,numerical_tolerance
A solution has a density of 0.914 g/cm<sup>3</sup>. How much does 80.7 cm<sup>3</sup> of solution weight (in g)?,73.8;0.2,numerical_tolerance
Calculate the density of a solution (in g/cm<sup>3</sup>) if 34 cm<sup>3</sup> of solution has a mass of 30. g.,0.884;0.002,numerical_tolerance
Calculate the density of a solution (in g/cm<sup>3</sup>) if 24.7 cm<sup>3</sup> of solution has a mass of 21.9 g.,0.886;0.002,numerical_tolerance
Find the volume of solution in a beaker (in mL) given the following information. The solution weight 19 g and has a density of 0.9115 g/mL.,21;2,numerical_tolerance
A solution has a density of 1.101 g/cm<sup>3</sup>. How much does 81.1 cm<sup>3</sup> of solution weight (in g)?,89.3;0.2,numerical_tolerance
Calculate the density of a solution (in g/cm<sup>3</sup>) if 58.5 cm<sup>3</sup> of solution has a mass of 55.3 g.,0.9445;0.0002,numerical_tolerance
Calculate the density of a solution (in g/cm<sup>3</sup>) if 56 cm<sup>3</sup> of solution has a mass of 56 g.,0.9923;0.0002,numerical_tolerance
A solution has a density of 1.093 g/mL. Calculate the volume of solution (in mL) needed to give a mass of 81 g.,74;2,numerical_tolerance
A solution has a density of 0.8585 g/cm<sup>3</sup>. How much does 38 cm<sup>3</sup> of solution weight (in g)?,33;2,numerical_tolerance
What is the mass (in g) of 60.5 mL of a solution whose density is 1.39 g/mL?,84.1;0.2,numerical_tolerance
A solution has a density of 1.37 g/cm<sup>3</sup>. How much does 8.93 cm<sup>3</sup> of solution weight (in g)?,12.2;0.2,numerical_tolerance
A solution has a density of 1.27 g/cm<sup>3</sup>. How much does 35 cm<sup>3</sup> of solution weight (in g)?,44;2,numerical_tolerance
Find the volume of solution in a beaker (in mL) given the following information. The solution weight 15.3 g and has a density of 0.916 g/mL.,16.7;0.2,numerical_tolerance
Calculate the density of a solution (in g/mL) if 26.2 g of solution has a volume of 21.8 mL,1.20;0.02,numerical_tolerance
A solution has a density of 0.8237 g/mL. Calculate the volume of solution (in mL) needed to give a mass of 8.65 g.,10.5;0.2,numerical_tolerance
Calculate the density of a solution (in g/mL) if 61.7 g of solution has a volume of 54.4 mL,1.135;0.002,numerical_tolerance
A solution has a density of 0.872 g/mL. Calculate the volume of solution (in mL) needed to give a mass of 35 g.,40.;2,numerical_tolerance
Calculate the density of a solution (in g/mL) if 4.53 g of solution has a volume of 3.93 mL,1.152;0.002,numerical_tolerance
Calculate the density of a solution (in g/cm<sup>3</sup>) if 14 cm<sup>3</sup> of solution has a mass of 13 g.,0.9199;0.0002,numerical_tolerance
Calculate the density of a solution (in g/mL) if 62 g of solution has a volume of 59 mL,1.05;0.02,numerical_tolerance
Calculate the density of a solution (in g/cm<sup>3</sup>) if 73.9 cm<sup>3</sup> of solution has a mass of 79.1 g.,1.07;0.02,numerical_tolerance
Calculate the density of a solution (in g/cm<sup>3</sup>) if 15.3 cm<sup>3</sup> of solution has a mass of 15.5 g.,1.012;0.002,numerical_tolerance
A solution has a density of 1.00 g/mL. Calculate the volume of solution (in mL) needed to give a mass of 56.5 g.,56.5;0.2,numerical_tolerance
A solution has a density of 0.8903 g/mL. Calculate the volume of solution (in mL) needed to give a mass of 65.2 g.,73.2;0.2,numerical_tolerance
A solution has a density of 1.37 g/mL. Calculate the volume of solution (in mL) needed to give a mass of 120 g.,88;2,numerical_tolerance
A solution has a density of 0.922 g/mL. Calculate the volume of solution (in mL) needed to give a mass of 80.0 g.,86.8;0.2,numerical_tolerance
A solution has a density of 1.26 g/mL. Calculate the volume of solution (in mL) needed to give a mass of 103 g.,81.7;0.2,numerical_tolerance
Calculate the density of a solution (in g/mL) if 51.3 g of solution has a volume of 46.2 mL,1.110;0.002,numerical_tolerance
A solution has a density of 1.33 g/mL. Calculate the volume of solution (in mL) needed to give a mass of 19 g.,14;2,numerical_tolerance
A solution has a density of 1.067 g/cm<sup>3</sup>. How much does 66.1 cm<sup>3</sup> of solution weight (in g)?,70.5;0.2,numerical_tolerance
Calculate the density of a solution (in g/mL) if 33.1 g of solution has a volume of 24.0 mL,1.380;0.002,numerical_tolerance
Calculate the density of a solution (in g/mL) if 22 g of solution has a volume of 17 mL,1.282;0.002,numerical_tolerance
A solution has a density of 0.8515 g/mL. Calculate the volume of solution (in mL) needed to give a mass of 45.6 g.,53.5;0.2,numerical_tolerance
What is the mass (in g) of 10.2 mL of a solution whose density is 1.134 g/mL?,11.6;0.2,numerical_tolerance
Calculate the density of a solution (in g/cm<sup>3</sup>) if 12.7 cm<sup>3</sup> of solution has a mass of 10.4 g.,0.8207;0.0002,numerical_tolerance
Calculate the density of a solution (in g/mL) if 21.3 g of solution has a volume of 16.4 mL,1.30;0.02,numerical_tolerance
What is the mass (in g) of 95.5 mL of a solution whose density is 1.15 g/mL?,110.;2,numerical_tolerance
A solution has a density of 0.9925 g/mL. Calculate the volume of solution (in mL) needed to give a mass of 75.5 g.,76.1;0.2,numerical_tolerance
A solution has a density of 1.344 g/cm<sup>3</sup>. How much does 96.1 cm<sup>3</sup> of solution weight (in g)?,129;2,numerical_tolerance
A solution has a density of 0.8541 g/cm<sup>3</sup>. How much does 9.7 cm<sup>3</sup> of solution weight (in g)?,8.3;0.2,numerical_tolerance
Find the volume of solution in a beaker (in mL) given the following information. The solution weight 51 g and has a density of 1.32 g/mL.,39;2,numerical_tolerance
Calculate the density of a solution (in g/mL) if 41 g of solution has a volume of 49 mL,0.834;0.002,numerical_tolerance
Calculate the density of a solution (in g/mL) if 47 g of solution has a volume of 39 mL,1.199;0.002,numerical_tolerance
What is the mass (in g) of 43 mL of a solution whose density is 0.886 g/mL?,38;2,numerical_tolerance
Calculate the density of a solution (in g/mL) if 47 g of solution has a volume of 49 mL,0.958;0.002,numerical_tolerance
Find the volume of solution in a beaker (in mL) given the following information. The solution weight 12.7 g and has a density of 0.8362 g/mL.,15.2;0.2,numerical_tolerance
A solution has a density of 1.301 g/mL. Calculate the volume of solution (in mL) needed to give a mass of 1.3 g.,1.0;0.2,numerical_tolerance
Find the volume of solution in a beaker (in mL) given the following information. The solution weight 21 g and has a density of 1.342 g/mL.,16;2,numerical_tolerance
A solution has a density of 1.11 g/mL. Calculate the volume of solution (in mL) needed to give a mass of 89 g.,80.;2,numerical_tolerance
Calculate the density of a solution (in g/mL) if 55.7 g of solution has a volume of 56.8 mL,0.981;0.002,numerical_tolerance
A solution has a density of 1.28 g/mL. Calculate the volume of solution (in mL) needed to give a mass of 60.2 g.,47.0;0.2,numerical_tolerance
A solution has a density of 0.8266 g/mL. Calculate the volume of solution (in mL) needed to give a mass of 40.1 g.,48.5;0.2,numerical_tolerance
A solution has a density of 1.25 g/cm<sup>3</sup>. How much does 56 cm<sup>3</sup> of solution weight (in g)?,70.;2,numerical_tolerance
What is the mass (in g) of 66.9 mL of a solution whose density is 0.997 g/mL?,66.7;0.2,numerical_tolerance
A solution has a density of 0.946 g/mL. Calculate the volume of solution (in mL) needed to give a mass of 4.8 g.,5.1;0.2,numerical_tolerance
Find the volume of solution in a beaker (in mL) given the following information. The solution weight 120 g and has a density of 1.31 g/mL.,93;2,numerical_tolerance
What is the mass (in g) of 50. mL of a solution whose density is 0.9251 g/mL?,46;2,numerical_tolerance
Find the volume of solution in a beaker (in mL) given the following information. The solution weight 1.0e2 g and has a density of 1.02 g/mL.,99;2,numerical_tolerance
Find the volume of solution in a beaker (in mL) given the following information. The solution weight 86 g and has a density of 1.34 g/mL.,64;2,numerical_tolerance
What is the mass (in g) of 28 mL of a solution whose density is 0.9605 g/mL?,27;2,numerical_tolerance
What is the mass (in g) of 7.05 mL of a solution whose density is 1.110 g/mL?,7.83;0.02,numerical_tolerance
Calculate the density of a solution (in g/mL) if 130 g of solution has a volume of 98 mL,1.35;0.02,numerical_tolerance
Calculate the density of a solution (in g/mL) if 89.7 g of solution has a volume of 75.4 mL,1.19;0.02,numerical_tolerance
Calculate the density of a solution (in g/mL) if 71 g of solution has a volume of 75 mL,0.9417;0.0002,numerical_tolerance
Calculate the density of a solution (in g/cm<sup>3</sup>) if 45.0 cm<sup>3</sup> of solution has a mass of 55.6 g.,1.235;0.002,numerical_tolerance
A solution has a density of 0.9884 g/mL. Calculate the volume of solution (in mL) needed to give a mass of 25 g.,25;2,numerical_tolerance
Calculate the density of a solution (in g/cm<sup>3</sup>) if 15 cm<sup>3</sup> of solution has a mass of 16 g.,1.08;0.02,numerical_tolerance
A solution has a density of 1.056 g/mL. Calculate the volume of solution (in mL) needed to give a mass of 80. g.,76;2,numerical_tolerance
A solution has a density of 1.245 g/mL. Calculate the volume of solution (in mL) needed to give a mass of 91.9 g.,73.8;0.2,numerical_tolerance
What is the mass (in g) of 80.0 mL of a solution whose density is 0.970 g/mL?,77.6;0.2,numerical_tolerance
Calculate the density of a solution (in g/mL) if 3.09 g of solution has a volume of 3.65 mL,0.8457;0.0002,numerical_tolerance
Calculate the density of a solution (in g/cm<sup>3</sup>) if 52.7 cm<sup>3</sup> of solution has a mass of 66.1 g.,1.255;0.002,numerical_tolerance
Calculate the density of a solution (in g/cm<sup>3</sup>) if 80.3 cm<sup>3</sup> of solution has a mass of 104 g.,1.29;0.02,numerical_tolerance
Calculate the density of a solution (in g/cm<sup>3</sup>) if 52 cm<sup>3</sup> of solution has a mass of 54 g.,1.041;0.002,numerical_tolerance
Calculate the density of a solution (in g/mL) if 9.4 g of solution has a volume of 6.8 mL,1.38;0.02,numerical_tolerance
Find the volume of solution in a beaker (in mL) given the following information. The solution weight 70.1 g and has a density of 0.837 g/mL.,83.7;0.2,numerical_tolerance
A solution has a density of 1.03 g/cm<sup>3</sup>. How much does 74.7 cm<sup>3</sup> of solution weight (in g)?,76.9;0.2,numerical_tolerance
