question,correct_answers,question_type
What is the concentration (in mol/L) of a solution prepared by dissolving 0.0054 mol of ethanol in 70. mL of water?,0.0775;0.0002,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 0.0585 mol of ammonium nitrate in 59.8 mL of water?,0.979;0.002,numerical_tolerance
A solution of calcium chloride has a concentration of 0.0426 mol/L. How many moles of calcium chloride are present in 85.9 mL of this solution?,0.00366;2e-05,numerical_tolerance
A solution of sodium bicarbonate has a concentration of 0.146 mol/L. What volume of solution (in mL) containes 0.00388 mol of sodium bicarbonate?,26.6;0.2,numerical_tolerance
A solution of NaCl has a concentration of 0.078 mol/L. What volume of solution (in mL) containes 0.0017 mol of NaCl?,22;2,numerical_tolerance
A solution of nitric acid has a concentration of 0.56 mol/L. How many moles of nitric acid are present in 20.7 mL of this solution?,0.012;0.002,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 4.28e-4 mol of calcium chloride in 40.0 mL of water?,0.0107;0.0002,numerical_tolerance
A solution of KBr has a concentration of 0.0373 mol/L. How many moles of KBr are present in 76 mL of this solution?,0.0028;0.0002,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 0.00225 mol of magnesium sulfate in 15.0 mL of water?,0.150;0.002,numerical_tolerance
A solution of potassium iodide has a concentration of 0.036 mol/L. How many moles of potassium iodide are present in 14.5 mL of this solution?,5.2e-4;2e-05,numerical_tolerance
A solution of ammonia has a concentration of 0.22 mol/L. How many moles of ammonia are present in 44 mL of this solution?,0.0097;0.0002,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 0.0094 mol of acetic acid in 15 mL of water?,0.624;0.002,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 0.027 mol of ammonium nitrate in 76 mL of water?,0.35;0.02,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 0.050 mol of potassium nitrate in 93.9 mL of water?,0.53;0.02,numerical_tolerance
A solution of ethanol has a concentration of 0.0363 mol/L. What volume of solution (in mL) containes 6.35e-4 mol of ethanol?,17.5;0.2,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 0.00507 mol of NaCl in 98.5 mL of water?,0.0515;0.0002,numerical_tolerance
A solution of magnesium chloride has a concentration of 0.0658 mol/L. What volume of solution (in mL) containes 7.70e-4 mol of magnesium chloride?,11.7;0.2,numerical_tolerance
A solution of ammonia has a concentration of 0.285 mol/L. How many moles of ammonia are present in 12 mL of this solution?,0.0034;0.0002,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 0.0119 mol of nitric acid in 80.8 mL of water?,0.147;0.002,numerical_tolerance
A solution of hydrochloric acid has a concentration of 0.0115 mol/L. How many moles of hydrochloric acid are present in 66.1 mL of this solution?,7.60e-4;2e-06,numerical_tolerance
A solution of copper (II) sulfate has a concentration of 0.081 mol/L. How many moles of copper (II) sulfate are present in 95.2 mL of this solution?,0.0077;0.0002,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 6.0e-4 mol of KBr in 46 mL of water?,0.013;0.002,numerical_tolerance
A solution of KBr has a concentration of 0.0260 mol/L. How many moles of KBr are present in 62 mL of this solution?,0.0016;0.0002,numerical_tolerance
A solution of sodium bicarbonate has a concentration of 0.41 mol/L. How many moles of sodium bicarbonate are present in 86 mL of this solution?,0.035;0.002,numerical_tolerance
A solution of hydrochloric acid has a concentration of 0.0808 mol/L. How many moles of hydrochloric acid are present in 73.8 mL of this solution?,0.00596;2e-05,numerical_tolerance
A solution of copper (II) sulfate has a concentration of 0.534 mol/L. How many moles of copper (II) sulfate are present in 74.1 mL of this solution?,0.0396;0.0002,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 0.013 mol of acetic acid in 55.2 mL of water?,0.24;0.02,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 0.00147 mol of NaCl in 77.5 mL of water?,0.0190;0.0002,numerical_tolerance
A solution of acetic acid has a concentration of 0.0794 mol/L. How many moles of acetic acid are present in 80. mL of this solution?,0.0064;0.0002,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 3.8e-4 mol of magnesium chloride in 20. mL of water?,0.019;0.002,numerical_tolerance
A solution of ethanol has a concentration of 0.065 mol/L. How many moles of ethanol are present in 89.1 mL of this solution?,0.0058;0.0002,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 0.0199 mol of hydrochloric acid in 51.1 mL of water?,0.390;0.002,numerical_tolerance
A solution of calcium chloride has a concentration of 0.012 mol/L. How many moles of calcium chloride are present in 26.1 mL of this solution?,3.1e-4;2e-05,numerical_tolerance
A solution of acetic acid has a concentration of 0.0856 mol/L. How many moles of acetic acid are present in 58.8 mL of this solution?,0.00503;2e-05,numerical_tolerance
A solution of calcium chloride has a concentration of 0.13 mol/L. How many moles of calcium chloride are present in 31.5 mL of this solution?,0.0041;0.0002,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 8.2e-4 mol of calcium chloride in 38 mL of water?,0.0216;0.0002,numerical_tolerance
A solution of nitric acid has a concentration of 0.43 mol/L. What volume of solution (in mL) containes 0.026 mol of nitric acid?,61.1;0.2,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 0.019 mol of magnesium sulfate in 60. mL of water?,0.32;0.02,numerical_tolerance
A solution of ethanol has a concentration of 0.33 mol/L. How many moles of ethanol are present in 67 mL of this solution?,0.022;0.002,numerical_tolerance
A solution of ammonium nitrate has a concentration of 0.0589 mol/L. What volume of solution (in mL) containes 0.0029 mol of ammonium nitrate?,49;2,numerical_tolerance
A solution of nitric acid has a concentration of 0.0192 mol/L. What volume of solution (in mL) containes 0.00174 mol of nitric acid?,90.6;0.2,numerical_tolerance
A solution of potassium iodide has a concentration of 0.10 mol/L. What volume of solution (in mL) containes 0.0025 mol of potassium iodide?,25.3;0.2,numerical_tolerance
A solution of sodium bicarbonate has a concentration of 0.0309 mol/L. What volume of solution (in mL) containes 7.7e-4 mol of sodium bicarbonate?,25;2,numerical_tolerance
A solution of calcium chloride has a concentration of 0.010 mol/L. How many moles of calcium chloride are present in 92.9 mL of this solution?,9.3e-4;2e-05,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 0.0014 mol of sulfuric acid in 99.0 mL of water?,0.014;0.002,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 0.0064 mol of magnesium sulfate in 23 mL of water?,0.28;0.02,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 0.040 mol of sodium sulfate in 98.0 mL of water?,0.41;0.02,numerical_tolerance
A solution of magnesium chloride has a concentration of 0.53 mol/L. What volume of solution (in mL) containes 0.048 mol of magnesium chloride?,90.6;0.2,numerical_tolerance
A solution of hydrochloric acid has a concentration of 0.0345 mol/L. How many moles of hydrochloric acid are present in 78 mL of this solution?,0.0027;0.0002,numerical_tolerance
A solution of sulfuric acid has a concentration of 0.101 mol/L. What volume of solution (in mL) containes 0.0028 mol of sulfuric acid?,28;2,numerical_tolerance
A solution of nitric acid has a concentration of 0.047 mol/L. How many moles of nitric acid are present in 57 mL of this solution?,0.0027;0.0002,numerical_tolerance
A solution of copper (II) sulfate has a concentration of 0.791 mol/L. What volume of solution (in mL) containes 0.0734 mol of copper (II) sulfate?,92.8;0.2,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 0.014 mol of ammonia in 43 mL of water?,0.32;0.02,numerical_tolerance
A solution of NaCl has a concentration of 0.181 mol/L. What volume of solution (in mL) containes 0.0094 mol of NaCl?,52;2,numerical_tolerance
A solution of sodium bicarbonate has a concentration of 0.42 mol/L. How many moles of sodium bicarbonate are present in 45 mL of this solution?,0.019;0.002,numerical_tolerance
A solution of ammonia has a concentration of 0.40 mol/L. How many moles of ammonia are present in 25.7 mL of this solution?,0.010;0.002,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 0.0019 mol of sulfuric acid in 32 mL of water?,0.058;0.002,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 0.00364 mol of ammonia in 82.9 mL of water?,0.0439;0.0002,numerical_tolerance
A solution of sulfuric acid has a concentration of 0.14 mol/L. What volume of solution (in mL) containes 0.0052 mol of sulfuric acid?,37;2,numerical_tolerance
A solution of calcium chloride has a concentration of 0.0173 mol/L. What volume of solution (in mL) containes 9.32e-4 mol of calcium chloride?,53.9;0.2,numerical_tolerance
A solution of glucose has a concentration of 0.0633 mol/L. What volume of solution (in mL) containes 0.0023 mol of glucose?,36;2,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 0.0051 mol of ammonia in 14 mL of water?,0.361;0.002,numerical_tolerance
A solution of sodium hydroxide has a concentration of 0.48 mol/L. What volume of solution (in mL) containes 0.023 mol of sodium hydroxide?,48;2,numerical_tolerance
A solution of acetic acid has a concentration of 0.262 mol/L. How many moles of acetic acid are present in 54 mL of this solution?,0.014;0.002,numerical_tolerance
A solution of sodium sulfate has a concentration of 0.0841 mol/L. How many moles of sodium sulfate are present in 66.5 mL of this solution?,0.00559;2e-05,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 0.0023 mol of sodium bicarbonate in 18 mL of water?,0.128;0.002,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 0.0104 mol of potassium nitrate in 96.5 mL of water?,0.108;0.002,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 0.026 mol of calcium chloride in 93.9 mL of water?,0.28;0.02,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 0.061 mol of acetic acid in 98 mL of water?,0.62;0.02,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 9.9e-4 mol of glucose in 47 mL of water?,0.021;0.002,numerical_tolerance
A solution of glucose has a concentration of 0.108 mol/L. What volume of solution (in mL) containes 0.00751 mol of glucose?,69.5;0.2,numerical_tolerance
A solution of acetic acid has a concentration of 0.844 mol/L. How many moles of acetic acid are present in 46 mL of this solution?,0.039;0.002,numerical_tolerance
A solution of acetic acid has a concentration of 0.0259 mol/L. What volume of solution (in mL) containes 0.00196 mol of acetic acid?,75.6;0.2,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 0.043 mol of calcium chloride in 63.7 mL of water?,0.67;0.02,numerical_tolerance
A solution of NaCl has a concentration of 0.993 mol/L. How many moles of NaCl are present in 46.0 mL of this solution?,0.0457;0.0002,numerical_tolerance
A solution of nitric acid has a concentration of 0.015 mol/L. How many moles of nitric acid are present in 99.2 mL of this solution?,0.0015;0.0002,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 0.0121 mol of KBr in 71.0 mL of water?,0.170;0.002,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 0.020 mol of magnesium chloride in 51.2 mL of water?,0.40;0.02,numerical_tolerance
A solution of sodium hydroxide has a concentration of 0.29 mol/L. How many moles of sodium hydroxide are present in 26.8 mL of this solution?,0.0078;0.0002,numerical_tolerance
A solution of NaCl has a concentration of 0.27 mol/L. How many moles of NaCl are present in 97.1 mL of this solution?,0.026;0.002,numerical_tolerance
A solution of ammonia has a concentration of 0.0202 mol/L. What volume of solution (in mL) containes 0.00143 mol of ammonia?,70.6;0.2,numerical_tolerance
A solution of glucose has a concentration of 0.395 mol/L. How many moles of glucose are present in 78 mL of this solution?,0.031;0.002,numerical_tolerance
A solution of ethanol has a concentration of 0.061 mol/L. What volume of solution (in mL) containes 0.0046 mol of ethanol?,76;2,numerical_tolerance
A solution of potassium iodide has a concentration of 0.040 mol/L. What volume of solution (in mL) containes 0.0027 mol of potassium iodide?,66.7;0.2,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 0.0026 mol of sodium hydroxide in 72 mL of water?,0.0366;0.0002,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 0.0033 mol of sulfuric acid in 45.2 mL of water?,0.074;0.002,numerical_tolerance
A solution of NaCl has a concentration of 0.0177 mol/L. What volume of solution (in mL) containes 0.00145 mol of NaCl?,82.1;0.2,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 0.0015 mol of sodium sulfate in 30.0 mL of water?,0.051;0.002,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 0.013 mol of copper (II) sulfate in 26.3 mL of water?,0.48;0.02,numerical_tolerance
A solution of glucose has a concentration of 0.019 mol/L. What volume of solution (in mL) containes 0.0011 mol of glucose?,55.4;0.2,numerical_tolerance
A solution of sodium sulfate has a concentration of 0.59 mol/L. What volume of solution (in mL) containes 0.051 mol of sodium sulfate?,87;2,numerical_tolerance
A solution of copper (II) sulfate has a concentration of 0.012 mol/L. What volume of solution (in mL) containes 1.8e-4 mol of copper (II) sulfate?,15;2,numerical_tolerance
A solution of sodium hydroxide has a concentration of 0.29 mol/L. How many moles of sodium hydroxide are present in 81 mL of this solution?,0.023;0.002,numerical_tolerance
A solution of copper (II) sulfate has a concentration of 0.024 mol/L. What volume of solution (in mL) containes 0.0023 mol of copper (II) sulfate?,95;2,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 0.0038 mol of sodium sulfate in 23 mL of water?,0.167;0.002,numerical_tolerance
A solution of sodium bicarbonate has a concentration of 0.012 mol/L. How many moles of sodium bicarbonate are present in 44 mL of this solution?,5.3e-4;2e-05,numerical_tolerance
A solution of sulfuric acid has a concentration of 0.136 mol/L. How many moles of sulfuric acid are present in 11.5 mL of this solution?,0.00156;2e-05,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 0.027 mol of ammonia in 86.1 mL of water?,0.31;0.02,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 0.00441 mol of sodium hydroxide in 14.8 mL of water?,0.298;0.002,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 6.34e-4 mol of potassium nitrate in 22.4 mL of water?,0.0283;0.0002,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 3.5e-4 mol of magnesium sulfate in 11.4 mL of water?,0.031;0.002,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 0.0031 mol of sulfuric acid in 21 mL of water?,0.146;0.002,numerical_tolerance
A solution of potassium iodide has a concentration of 0.034 mol/L. What volume of solution (in mL) containes 0.0020 mol of potassium iodide?,57.6;0.2,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 0.0243 mol of glucose in 24.3 mL of water?,0.998;0.002,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 8.63e-4 mol of KBr in 83.8 mL of water?,0.0103;0.0002,numerical_tolerance
A solution of glucose has a concentration of 0.0885 mol/L. How many moles of glucose are present in 44.9 mL of this solution?,0.00397;2e-05,numerical_tolerance
A solution of copper (II) sulfate has a concentration of 0.164 mol/L. How many moles of copper (II) sulfate are present in 46 mL of this solution?,0.0075;0.0002,numerical_tolerance
A solution of KBr has a concentration of 0.25 mol/L. How many moles of KBr are present in 32.9 mL of this solution?,0.0082;0.0002,numerical_tolerance
A solution of calcium chloride has a concentration of 0.0101 mol/L. How many moles of calcium chloride are present in 42 mL of this solution?,4.2e-4;2e-05,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 0.018 mol of copper (II) sulfate in 43 mL of water?,0.415;0.002,numerical_tolerance
A solution of magnesium chloride has a concentration of 0.204 mol/L. What volume of solution (in mL) containes 0.012 mol of magnesium chloride?,58;2,numerical_tolerance
A solution of NaCl has a concentration of 0.033 mol/L. What volume of solution (in mL) containes 0.0022 mol of NaCl?,67;2,numerical_tolerance
A solution of sodium hydroxide has a concentration of 0.15 mol/L. How many moles of sodium hydroxide are present in 38 mL of this solution?,0.0057;0.0002,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 0.00331 mol of ammonia in 79.7 mL of water?,0.0415;0.0002,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 0.0050 mol of potassium nitrate in 33.2 mL of water?,0.15;0.02,numerical_tolerance
A solution of nitric acid has a concentration of 0.36 mol/L. What volume of solution (in mL) containes 0.022 mol of nitric acid?,62.4;0.2,numerical_tolerance
A solution of sodium bicarbonate has a concentration of 0.66 mol/L. What volume of solution (in mL) containes 0.022 mol of sodium bicarbonate?,33;2,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 0.00150 mol of sulfuric acid in 84.1 mL of water?,0.0178;0.0002,numerical_tolerance
A solution of ethanol has a concentration of 0.039 mol/L. What volume of solution (in mL) containes 7.0e-4 mol of ethanol?,18;2,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 0.0048 mol of NaCl in 41 mL of water?,0.117;0.002,numerical_tolerance
A solution of potassium iodide has a concentration of 0.025 mol/L. How many moles of potassium iodide are present in 80. mL of this solution?,0.0020;0.0002,numerical_tolerance
A solution of sulfuric acid has a concentration of 0.014 mol/L. What volume of solution (in mL) containes 2.1e-4 mol of sulfuric acid?,14.9;0.2,numerical_tolerance
A solution of potassium iodide has a concentration of 0.0109 mol/L. How many moles of potassium iodide are present in 60.3 mL of this solution?,6.57e-4;2e-06,numerical_tolerance
A solution of sodium sulfate has a concentration of 0.91 mol/L. What volume of solution (in mL) containes 0.017 mol of sodium sulfate?,19;2,numerical_tolerance
A solution of magnesium chloride has a concentration of 0.652 mol/L. What volume of solution (in mL) containes 0.0589 mol of magnesium chloride?,90.3;0.2,numerical_tolerance
A solution of acetic acid has a concentration of 0.237 mol/L. What volume of solution (in mL) containes 0.023 mol of acetic acid?,98;2,numerical_tolerance
A solution of ethanol has a concentration of 0.205 mol/L. How many moles of ethanol are present in 90.9 mL of this solution?,0.0186;0.0002,numerical_tolerance
A solution of potassium nitrate has a concentration of 0.0161 mol/L. What volume of solution (in mL) containes 0.00129 mol of potassium nitrate?,80.1;0.2,numerical_tolerance
A solution of hydrochloric acid has a concentration of 0.020 mol/L. What volume of solution (in mL) containes 7.2e-4 mol of hydrochloric acid?,36.2;0.2,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 0.0021 mol of magnesium sulfate in 12.1 mL of water?,0.17;0.02,numerical_tolerance
A solution of potassium nitrate has a concentration of 0.026 mol/L. How many moles of potassium nitrate are present in 60. mL of this solution?,0.0016;0.0002,numerical_tolerance
A solution of acetic acid has a concentration of 0.042 mol/L. How many moles of acetic acid are present in 78 mL of this solution?,0.0033;0.0002,numerical_tolerance
A solution of sodium sulfate has a concentration of 0.396 mol/L. How many moles of sodium sulfate are present in 20. mL of this solution?,0.0079;0.0002,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 0.015 mol of acetic acid in 39 mL of water?,0.38;0.02,numerical_tolerance
A solution of ammonia has a concentration of 0.24 mol/L. How many moles of ammonia are present in 14 mL of this solution?,0.0034;0.0002,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 0.0072 mol of sodium bicarbonate in 24.9 mL of water?,0.29;0.02,numerical_tolerance
A solution of acetic acid has a concentration of 0.074 mol/L. How many moles of acetic acid are present in 97.1 mL of this solution?,0.0072;0.0002,numerical_tolerance
A solution of ethanol has a concentration of 0.015 mol/L. What volume of solution (in mL) containes 6.9e-4 mol of ethanol?,46.3;0.2,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 1.9e-4 mol of ammonium nitrate in 15 mL of water?,0.0126;0.0002,numerical_tolerance
A solution of sodium bicarbonate has a concentration of 0.767 mol/L. How many moles of sodium bicarbonate are present in 88.5 mL of this solution?,0.0679;0.0002,numerical_tolerance
A solution of copper (II) sulfate has a concentration of 0.579 mol/L. What volume of solution (in mL) containes 0.041 mol of copper (II) sulfate?,70.;2,numerical_tolerance
A solution of magnesium sulfate has a concentration of 0.018 mol/L. How many moles of magnesium sulfate are present in 99 mL of this solution?,0.0018;0.0002,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 0.028 mol of ammonia in 43 mL of water?,0.64;0.02,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 0.0013 mol of hydrochloric acid in 25 mL of water?,0.0518;0.0002,numerical_tolerance
A solution of magnesium chloride has a concentration of 0.159 mol/L. What volume of solution (in mL) containes 0.015 mol of magnesium chloride?,95;2,numerical_tolerance
A solution of calcium chloride has a concentration of 0.74 mol/L. How many moles of calcium chloride are present in 93.7 mL of this solution?,0.069;0.002,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 0.051 mol of potassium iodide in 53.8 mL of water?,0.95;0.02,numerical_tolerance
A solution of hydrochloric acid has a concentration of 0.069 mol/L. What volume of solution (in mL) containes 0.0057 mol of hydrochloric acid?,83;2,numerical_tolerance
A solution of sulfuric acid has a concentration of 0.013 mol/L. What volume of solution (in mL) containes 7.9e-4 mol of sulfuric acid?,61;2,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 0.0017 mol of calcium chloride in 89.1 mL of water?,0.019;0.002,numerical_tolerance
A solution of glucose has a concentration of 0.208 mol/L. How many moles of glucose are present in 24.2 mL of this solution?,0.00503;2e-05,numerical_tolerance
A solution of glucose has a concentration of 0.011 mol/L. How many moles of glucose are present in 78 mL of this solution?,8.6e-4;2e-05,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 0.0011 mol of nitric acid in 11 mL of water?,0.0957;0.0002,numerical_tolerance
A solution of hydrochloric acid has a concentration of 0.0237 mol/L. What volume of solution (in mL) containes 5.9e-4 mol of hydrochloric acid?,25;2,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 0.00972 mol of copper (II) sulfate in 64.8 mL of water?,0.150;0.002,numerical_tolerance
A solution of sodium bicarbonate has a concentration of 0.029 mol/L. What volume of solution (in mL) containes 0.0017 mol of sodium bicarbonate?,58.8;0.2,numerical_tolerance
A solution of copper (II) sulfate has a concentration of 0.38 mol/L. How many moles of copper (II) sulfate are present in 65.1 mL of this solution?,0.025;0.002,numerical_tolerance
A solution of KBr has a concentration of 0.30 mol/L. How many moles of KBr are present in 43.3 mL of this solution?,0.013;0.002,numerical_tolerance
A solution of sodium bicarbonate has a concentration of 0.41 mol/L. How many moles of sodium bicarbonate are present in 98 mL of this solution?,0.040;0.002,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 4.6e-4 mol of ethanol in 42 mL of water?,0.011;0.002,numerical_tolerance
A solution of sodium hydroxide has a concentration of 0.14 mol/L. What volume of solution (in mL) containes 0.0067 mol of sodium hydroxide?,48.2;0.2,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 2.5e-4 mol of nitric acid in 14 mL of water?,0.018;0.002,numerical_tolerance
A solution of calcium chloride has a concentration of 0.0254 mol/L. How many moles of calcium chloride are present in 43 mL of this solution?,0.0011;0.0002,numerical_tolerance
A solution of magnesium chloride has a concentration of 0.074 mol/L. What volume of solution (in mL) containes 0.0053 mol of magnesium chloride?,71;2,numerical_tolerance
A solution of hydrochloric acid has a concentration of 0.015 mol/L. How many moles of hydrochloric acid are present in 42 mL of this solution?,6.3e-4;2e-05,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 0.0254 mol of hydrochloric acid in 89.8 mL of water?,0.283;0.002,numerical_tolerance
A solution of KBr has a concentration of 0.803 mol/L. How many moles of KBr are present in 92 mL of this solution?,0.074;0.002,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 9.4e-4 mol of magnesium sulfate in 32 mL of water?,0.0293;0.0002,numerical_tolerance
A solution of potassium nitrate has a concentration of 0.84 mol/L. What volume of solution (in mL) containes 0.045 mol of potassium nitrate?,54;2,numerical_tolerance
A solution of calcium chloride has a concentration of 0.014 mol/L. How many moles of calcium chloride are present in 31.0 mL of this solution?,4.3e-4;2e-05,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 0.051 mol of hydrochloric acid in 61 mL of water?,0.84;0.02,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 0.0018 mol of hydrochloric acid in 85 mL of water?,0.021;0.002,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 8.8e-4 mol of hydrochloric acid in 42.0 mL of water?,0.021;0.002,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 0.00416 mol of ammonium nitrate in 73.7 mL of water?,0.0564;0.0002,numerical_tolerance
A solution of sodium hydroxide has a concentration of 0.55 mol/L. What volume of solution (in mL) containes 0.026 mol of sodium hydroxide?,46.6;0.2,numerical_tolerance
A solution of nitric acid has a concentration of 0.0307 mol/L. How many moles of nitric acid are present in 61.8 mL of this solution?,0.00190;2e-05,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 0.0178 mol of acetic acid in 20.5 mL of water?,0.866;0.002,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 0.0042 mol of copper (II) sulfate in 46 mL of water?,0.0905;0.0002,numerical_tolerance
What is the concentration (in mol/L) of a solution prepared by dissolving 7.6e-4 mol of magnesium sulfate in 76 mL of water?,0.010;0.002,numerical_tolerance
