question,correct_answers,question_type
A sample containes 0.0576 moles of a compound. How many atoms are present in the sample?,3.47e22;200000000000000000000,numerical_tolerance
How many moles are in 1.3x10<sup>20</sup> atoms of Phosphorus?,2.2e-4;2e-05,numerical_tolerance
How many atoms are in 0.001653 moles of Sulfur?,9.952e20;200000000000000000,numerical_tolerance
A sample of Beryllium has 1.6x10<sup>24</sup> atoms. How many moles of Beryllium are in the sample?,2.7;0.2,numerical_tolerance
A sample containes 23 moles of a compound. How many atoms are present in the sample?,1.4e25;2000000000000000000000000,numerical_tolerance
How many atoms are in 0.0418 moles of Neon?,2.52e22;200000000000000000000,numerical_tolerance
A sample containes 0.0565 moles of a compound. How many atoms are present in the sample?,3.40e22;200000000000000000000,numerical_tolerance
A sample of Titanium has 2.038x10<sup>20</sup> atoms. How many moles of Titanium are in the sample?,3.384e-4;2e-07,numerical_tolerance
How many moles are in 1.33x10<sup>24</sup> atoms of Calcium?,2.21;0.02,numerical_tolerance
A sample of Krypton has 3.689x10<sup>24</sup> atoms. How many moles of Krypton are in the sample?,6.126;0.002,numerical_tolerance
How many atoms are in 4.2 moles of Argon?,2.5e24;200000000000000000000000,numerical_tolerance
How many atoms are in 2.7 moles of Silicon?,1.6e24;200000000000000000000000,numerical_tolerance
How many moles are in 7.14x10<sup>21</sup> atoms of Helium?,0.0119;0.0002,numerical_tolerance
A sample containes 55.86 moles of a compound. How many atoms are present in the sample?,3.364e25;20000000000000000000000,numerical_tolerance
How many atoms are in 0.00221 moles of Neon?,1.33e21;20000000000000000000,numerical_tolerance
How many atoms are in 0.00317 moles of Neon?,1.91e21;20000000000000000000,numerical_tolerance
How many atoms are in 55.59 moles of Calcium?,3.348e25;20000000000000000000000,numerical_tolerance
How many moles are in 7.621x10<sup>24</sup> atoms of Lithium?,12.65;0.02,numerical_tolerance
A sample of Magnesium has 7.90x10<sup>23</sup> atoms. How many moles of Magnesium are in the sample?,1.31;0.02,numerical_tolerance
How many atoms are in 3.671 moles of Nickel?,2.211e24;2000000000000000000000,numerical_tolerance
A sample of Carbon has 4.94x10<sup>23</sup> atoms. How many moles of Carbon are in the sample?,0.820;0.002,numerical_tolerance
A sample of Zinc has 2.47x10<sup>25</sup> atoms. How many moles of Zinc are in the sample?,41.0;0.2,numerical_tolerance
A sample containes 0.276 moles of a compound. How many atoms are present in the sample?,1.66e23;2000000000000000000000,numerical_tolerance
A sample containes 0.0840 moles of a compound. How many atoms are present in the sample?,5.06e22;200000000000000000000,numerical_tolerance
A sample containes 0.27 moles of a compound. How many atoms are present in the sample?,1.6e23;20000000000000000000000,numerical_tolerance
A sample containes 0.0178 moles of a compound. How many atoms are present in the sample?,1.07e22;200000000000000000000,numerical_tolerance
A sample of Manganese has 5.1x10<sup>20</sup> atoms. How many moles of Manganese are in the sample?,8.5e-4;2e-05,numerical_tolerance
How many atoms are in 0.18 moles of Helium?,1.1e23;20000000000000000000000,numerical_tolerance
How many atoms are in 4.520 moles of Lithium?,2.722e24;2000000000000000000000,numerical_tolerance
How many moles are in 8.886x10<sup>22</sup> atoms of Argon?,0.1476;0.0002,numerical_tolerance
A sample containes 1.99x10<sup>-4</sup> moles of a compound. How many atoms are present in the sample?,1.20e20;2000000000000000000,numerical_tolerance
A sample containes 2.567x10<sup>-4</sup> moles of a compound. How many atoms are present in the sample?,1.546e20;200000000000000000,numerical_tolerance
How many moles are in 1.6x10<sup>21</sup> atoms of Magnesium?,0.0027;0.0002,numerical_tolerance
How many moles are in 2.57x10<sup>21</sup> atoms of Calcium?,0.00427;2e-05,numerical_tolerance
A sample of Copper has 7.2x10<sup>22</sup> atoms. How many moles of Copper are in the sample?,0.12;0.02,numerical_tolerance
A sample containes 0.1443 moles of a compound. How many atoms are present in the sample?,8.689e22;20000000000000000000,numerical_tolerance
A sample of Cobalt has 2.15x10<sup>21</sup> atoms. How many moles of Cobalt are in the sample?,0.00357;2e-05,numerical_tolerance
How many moles are in 1.818x10<sup>21</sup> atoms of Calcium?,0.003019;2e-06,numerical_tolerance
How many moles are in 1.07x10<sup>24</sup> atoms of Silicon?,1.78;0.02,numerical_tolerance
A sample of Nickel has 1.213x10<sup>20</sup> atoms. How many moles of Nickel are in the sample?,2.014e-4;2e-07,numerical_tolerance
How many moles are in 4.689x10<sup>25</sup> atoms of Potassium?,77.86;0.02,numerical_tolerance
How many moles are in 9.37x10<sup>22</sup> atoms of Scandium?,0.156;0.002,numerical_tolerance
How many atoms are in 0.22 moles of Argon?,1.3e23;20000000000000000000000,numerical_tolerance
A sample of Chromium has 3.689x10<sup>22</sup> atoms. How many moles of Chromium are in the sample?,0.06126;2e-05,numerical_tolerance
A sample of Silicon has 1.249x10<sup>23</sup> atoms. How many moles of Silicon are in the sample?,0.2074;0.0002,numerical_tolerance
How many atoms are in 0.00390 moles of Carbon?,2.35e21;20000000000000000000,numerical_tolerance
A sample containes 0.22 moles of a compound. How many atoms are present in the sample?,1.3e23;20000000000000000000000,numerical_tolerance
A sample of Phosphorus has 3.9x10<sup>25</sup> atoms. How many moles of Phosphorus are in the sample?,65;2,numerical_tolerance
A sample of Iron has 4.1x10<sup>23</sup> atoms. How many moles of Iron are in the sample?,0.68;0.02,numerical_tolerance
A sample containes 0.043 moles of a compound. How many atoms are present in the sample?,2.6e22;2000000000000000000000,numerical_tolerance
How many moles are in 1.4x10<sup>22</sup> atoms of Titanium?,0.023;0.002,numerical_tolerance
How many moles are in 2.8x10<sup>21</sup> atoms of Chromium?,0.0046;0.0002,numerical_tolerance
A sample of Nickel has 6.8x10<sup>21</sup> atoms. How many moles of Nickel are in the sample?,0.011;0.002,numerical_tolerance
A sample containes 85 moles of a compound. How many atoms are present in the sample?,5.1e25;2000000000000000000000000,numerical_tolerance
A sample containes 18.71 moles of a compound. How many atoms are present in the sample?,1.127e25;20000000000000000000000,numerical_tolerance
How many moles are in 1.40x10<sup>25</sup> atoms of Nickel?,23.2;0.2,numerical_tolerance
How many moles are in 6.24x10<sup>20</sup> atoms of Scandium?,0.00104;2e-05,numerical_tolerance
A sample of Silver has 6.03x10<sup>20</sup> atoms. How many moles of Silver are in the sample?,0.00100;2e-05,numerical_tolerance
A sample containes 0.009091 moles of a compound. How many atoms are present in the sample?,5.475e21;2000000000000000000,numerical_tolerance
How many atoms are in 0.0011 moles of Thulium?,6.9e20;20000000000000000000,numerical_tolerance
A sample of Helium has 5.68x10<sup>23</sup> atoms. How many moles of Helium are in the sample?,0.943;0.002,numerical_tolerance
A sample of Chromium has 3.33x10<sup>25</sup> atoms. How many moles of Chromium are in the sample?,55.3;0.2,numerical_tolerance
How many atoms are in 1.885x10<sup>-4</sup> moles of Iron?,1.135e20;200000000000000000,numerical_tolerance
How many atoms are in 130 moles of Magnesium?,7.8e25;2000000000000000000000000,numerical_tolerance
How many atoms are in 3.8x10<sup>-4</sup> moles of Nickel?,2.3e20;20000000000000000000,numerical_tolerance
How many atoms are in 41.3 moles of Copper?,2.49e25;200000000000000000000000,numerical_tolerance
How many moles are in 2.3x10<sup>20</sup> atoms of Iron?,3.8e-4;2e-05,numerical_tolerance
A sample of Lithium has 3.669x10<sup>22</sup> atoms. How many moles of Lithium are in the sample?,0.06093;2e-05,numerical_tolerance
A sample of Potassium has 1.5x10<sup>21</sup> atoms. How many moles of Potassium are in the sample?,0.0025;0.0002,numerical_tolerance
A sample of Niobium has 1.130x10<sup>21</sup> atoms. How many moles of Niobium are in the sample?,0.001876;2e-06,numerical_tolerance
A sample of Sulfur has 7.40x10<sup>24</sup> atoms. How many moles of Sulfur are in the sample?,12.3;0.2,numerical_tolerance
A sample containes 0.0870 moles of a compound. How many atoms are present in the sample?,5.24e22;200000000000000000000,numerical_tolerance
A sample containes 0.2864 moles of a compound. How many atoms are present in the sample?,1.725e23;200000000000000000000,numerical_tolerance
How many moles are in 1.967x10<sup>22</sup> atoms of Scandium?,0.03266;2e-05,numerical_tolerance
A sample of Sodium has 1.28x10<sup>22</sup> atoms. How many moles of Sodium are in the sample?,0.0213;0.0002,numerical_tolerance
How many atoms are in 0.0219 moles of Phosphorus?,1.32e22;200000000000000000000,numerical_tolerance
