question,correct_answers,question_type
Convert 508 cal to J. There are 4.184 J in one cal.,2125.5;10.627,numerical_tolerance
Convert 65.755 J to cal. There are 4.184 J in one cal.,15.716;0.078579,numerical_tolerance
Convert 307.0 J to cal. There are 4.184 J in one cal.,73.375;0.36687,numerical_tolerance
Convert 163 psi to atm. There are 14.696 psi in one atm.,11.091;0.055457,numerical_tolerance
Convert 0.69581 lb to g. There are 453.59 g in one lb.,315.61;1.5781,numerical_tolerance
Convert 19.33 min to day. There are 1440 min in one day.,0.013424;6.7118e-05,numerical_tolerance
Convert 6.1701 oz to g. There are 28.349 g in one oz.,174.92;0.8746,numerical_tolerance
Convert 0.077468 lb to g. There are 453.59 g in one lb.,35.139;0.17569,numerical_tolerance
Convert 0.0022529 oz to g. There are 28.349 g in one oz.,0.063869;0.00031934,numerical_tolerance
Convert 0.0540 mi to ft. There are 5280 ft in one mi.,285.12;1.4256,numerical_tolerance
Convert 0.8527 mi to m. There are 1609.3 m in one mi.,1372.3;6.8614,numerical_tolerance
Convert 2.010 oz to lb. There are 16 oz in one lb.,0.12562;0.00062812,numerical_tolerance
Convert 69.9 J to cal. There are 4.184 J in one cal.,16.707;0.083533,numerical_tolerance
Convert 299 ft to mi. There are 5280 ft in one mi.,0.056629;0.00028314,numerical_tolerance
Convert 33.259 hr to day. There are 24 hr in one day.,1.3858;0.006929,numerical_tolerance
Convert 757 bar to psi. There are 14.504 psi in one bar.,10979;54.897,numerical_tolerance
Convert 0.609 mi to ft. There are 5280 ft in one mi.,3215.5;16.078,numerical_tolerance
Convert 1.1885 J to cal. There are 4.184 J in one cal.,0.28406;0.0014203,numerical_tolerance
Convert 91.287 cal to J. There are 4.184 J in one cal.,381.94;1.9097,numerical_tolerance
Convert 1.0308 L to gal. There are 3.7854 L in one gal.,0.27231;0.0013615,numerical_tolerance
Convert 0.41116 m to ft. There are 3.2808 ft in one m.,1.349;0.0067448,numerical_tolerance
Convert 0.2984 hr to s. There are 3600 s in one hr.,1074.2;5.3712,numerical_tolerance
Convert 0.035181 day to s. There are 8.64e4 s in one day.,3039.6;15.198,numerical_tolerance
Convert 41.280 gal to L. There are 3.7854 L in one gal.,156.26;0.78131,numerical_tolerance
Convert 3.10 L to gal. There are 3.7854 L in one gal.,0.81893;0.0040947,numerical_tolerance
Convert 0.0037346 cal to J. There are 4.184 J in one cal.,0.015626;7.8128e-05,numerical_tolerance
Convert 320.9 J to cal. There are 4.184 J in one cal.,76.697;0.38348,numerical_tolerance
Convert 573.54 L to gal. There are 3.7854 L in one gal.,151.51;0.75757,numerical_tolerance
Convert 1.1329 gal to L. There are 3.7854 L in one gal.,4.2885;0.021442,numerical_tolerance
Convert 7.857 cal to J. There are 4.184 J in one cal.,32.874;0.16437,numerical_tolerance
Convert 0.0020954 hr to min. There are 60 min in one hr.,0.12572;0.00062862,numerical_tolerance
Convert 0.08464 mi to ft. There are 5280 ft in one mi.,446.9;2.2345,numerical_tolerance
Convert 0.23644 cal to J. There are 4.184 J in one cal.,0.98926;0.0049463,numerical_tolerance
Convert 9.42 lb to g. There are 453.59 g in one lb.,4272.8;21.364,numerical_tolerance
Convert 132 gal to L. There are 3.7854 L in one gal.,499.67;2.4984,numerical_tolerance
Convert 27.9 bar to Pa. There are 1e5 Pa in one bar.,2.79e+06;13950,numerical_tolerance
Convert 4.08 ft to m. There are 3.2808 ft in one m.,1.2436;0.0062179,numerical_tolerance
Convert 0.105 day to min. There are 1440 min in one day.,151.2;0.756,numerical_tolerance
Convert 5.03 ft to m. There are 3.2808 ft in one m.,1.5331;0.0076657,numerical_tolerance
Convert 0.01366 gal to L. There are 3.7854 L in one gal.,0.051709;0.00025854,numerical_tolerance
Convert 17.18 day to hr. There are 24 hr in one day.,412.32;2.0616,numerical_tolerance
Convert 0.05457 cal to J. There are 4.184 J in one cal.,0.22832;0.0011416,numerical_tolerance
Convert 3.28 day to min. There are 1440 min in one day.,4723.2;23.616,numerical_tolerance
Convert 0.004165 oz to g. There are 28.349 g in one oz.,0.11808;0.00059038,numerical_tolerance
Convert 8.778 mi to ft. There are 5280 ft in one mi.,46348;231.74,numerical_tolerance
Convert 0.013168 gal to L. There are 3.7854 L in one gal.,0.049846;0.00024923,numerical_tolerance
Convert 3.306 lb to g. There are 453.59 g in one lb.,1499.6;7.4979,numerical_tolerance
Convert 0.2194 gal to L. There are 3.7854 L in one gal.,0.83052;0.0041526,numerical_tolerance
Convert 0.0897 hr to min. There are 60 min in one hr.,5.382;0.02691,numerical_tolerance
Convert 0.046006 J to cal. There are 4.184 J in one cal.,0.010996;5.4978e-05,numerical_tolerance
Convert 18.82 mmHg to bar. There are 750.06 mmHg in one bar.,0.025091;0.00012546,numerical_tolerance
Convert 121 s to min. There are 60 s in one min.,2.0167;0.010083,numerical_tolerance
Convert 1.15 J to cal. There are 4.184 J in one cal.,0.27486;0.0013743,numerical_tolerance
Convert 0.07097 J to cal. There are 4.184 J in one cal.,0.016962;8.4811e-05,numerical_tolerance
Convert 143.0 oz to lb. There are 16 oz in one lb.,8.9375;0.044687,numerical_tolerance
Convert 159.5 Torr to atm. There are 760 Torr in one atm.,0.20987;0.0010493,numerical_tolerance
Convert 0.022457 mmHg to Pa. There are 133.32 Pa in one mmHg.,2.994;0.01497,numerical_tolerance
Convert 0.1911 mi to m. There are 1609.3 m in one mi.,307.54;1.5377,numerical_tolerance
Convert 536.61 g to lb. There are 453.59 g in one lb.,1.183;0.0059151,numerical_tolerance
Convert 49.6 lb to g. There are 453.59 g in one lb.,22498;112.49,numerical_tolerance
Convert 78.24 atm to Torr. There are 760 Torr in one atm.,59463;297.31,numerical_tolerance
Convert 0.5136 m to ft. There are 3.2808 ft in one m.,1.685;0.0084252,numerical_tolerance
Convert 19.46 m to mi. There are 1609.3 m in one mi.,0.012092;6.046e-05,numerical_tolerance
Convert 0.0036057 lb to oz. There are 16 oz in one lb.,0.057691;0.00028846,numerical_tolerance
Convert 292.9 cal to J. There are 4.184 J in one cal.,1225.5;6.1275,numerical_tolerance
Convert 0.558 day to min. There are 1440 min in one day.,803.52;4.0176,numerical_tolerance
Convert 0.374 lb to oz. There are 16 oz in one lb.,5.984;0.02992,numerical_tolerance
Convert 4.13 gal to L. There are 3.7854 L in one gal.,15.634;0.078169,numerical_tolerance
Convert 122.10 L to gal. There are 3.7854 L in one gal.,32.255;0.16128,numerical_tolerance
Convert 1.0495 gal to L. There are 3.7854 L in one gal.,3.9728;0.019864,numerical_tolerance
Convert 103.08 gal to L. There are 3.7854 L in one gal.,390.2;1.951,numerical_tolerance
Convert 567.5 g to oz. There are 28.349 g in one oz.,20.018;0.10009,numerical_tolerance
Convert 749 J to cal. There are 4.184 J in one cal.,179.02;0.89508,numerical_tolerance
Convert 0.0084188 gal to L. There are 3.7854 L in one gal.,0.031869;0.00015934,numerical_tolerance
Convert 0.08874 lb to oz. There are 16 oz in one lb.,1.4198;0.0070992,numerical_tolerance
Convert 47.9 mi to m. There are 1609.3 m in one mi.,77087;385.44,numerical_tolerance
Convert 14.66 ft to m. There are 3.2808 ft in one m.,4.4684;0.022342,numerical_tolerance
Convert 424.53 Torr to psi. There are 51.715 Torr in one psi.,8.209;0.041045,numerical_tolerance
Convert 4.50 cal to J. There are 4.184 J in one cal.,18.828;0.09414,numerical_tolerance
Convert 57.404 m to mi. There are 1609.3 m in one mi.,0.035669;0.00017835,numerical_tolerance
Convert 0.458 cal to J. There are 4.184 J in one cal.,1.9163;0.0095814,numerical_tolerance
Convert 505.4 L to gal. There are 3.7854 L in one gal.,133.51;0.66756,numerical_tolerance
Convert 28.948 gal to L. There are 3.7854 L in one gal.,109.58;0.5479,numerical_tolerance
Convert 14.5 min to s. There are 60 s in one min.,870;4.35,numerical_tolerance
Convert 14.7 cal to J. There are 4.184 J in one cal.,61.505;0.30752,numerical_tolerance
Convert 608.40 psi to mmHg. There are 51.715 mmHg in one psi.,31463;157.32,numerical_tolerance
Convert 17.957 m to mi. There are 1609.3 m in one mi.,0.011158;5.579e-05,numerical_tolerance
Convert 51.488 oz to g. There are 28.349 g in one oz.,1459.7;7.2983,numerical_tolerance
Convert 1.6083 mi to ft. There are 5280 ft in one mi.,8491.8;42.459,numerical_tolerance
Convert 352.0 lb to g. There are 453.59 g in one lb.,1.5966e+05;798.32,numerical_tolerance
Convert 11.868 Torr to atm. There are 760 Torr in one atm.,0.015616;7.8079e-05,numerical_tolerance
Convert 0.002246 oz to g. There are 28.349 g in one oz.,0.063673;0.00031836,numerical_tolerance
Convert 679.35 mi to ft. There are 5280 ft in one mi.,3.587e+06;17935,numerical_tolerance
Convert 0.263 L to gal. There are 3.7854 L in one gal.,0.069477;0.00034739,numerical_tolerance
Convert 13.95 min to hr. There are 60 min in one hr.,0.2325;0.0011625,numerical_tolerance
Convert 200.86 cal to J. There are 4.184 J in one cal.,840.4;4.202,numerical_tolerance
Convert 0.0269 gal to L. There are 3.7854 L in one gal.,0.10183;0.00050914,numerical_tolerance
Convert 14.9 s to min. There are 60 s in one min.,0.24833;0.0012417,numerical_tolerance
Convert 0.001245 oz to g. There are 28.349 g in one oz.,0.035295;0.00017648,numerical_tolerance
Convert 0.551 gal to L. There are 3.7854 L in one gal.,2.0858;0.010429,numerical_tolerance
Convert 86.7 bar to atm. There are 1.0132 bar in one atm.,85.566;0.42783,numerical_tolerance
Convert 1.8895 cal to J. There are 4.184 J in one cal.,7.9057;0.039528,numerical_tolerance
Convert 10.13 cal to J. There are 4.184 J in one cal.,42.384;0.21192,numerical_tolerance
Convert 612.0 min to day. There are 1440 min in one day.,0.425;0.002125,numerical_tolerance
Convert 9.9761 gal to L. There are 3.7854 L in one gal.,37.764;0.18882,numerical_tolerance
Convert 152 hr to day. There are 24 hr in one day.,6.3333;0.031667,numerical_tolerance
Convert 68.5 day to hr. There are 24 hr in one day.,1644;8.22,numerical_tolerance
Convert 23.5 hr to s. There are 3600 s in one hr.,84600;423,numerical_tolerance
Convert 0.043083 lb to g. There are 453.59 g in one lb.,19.542;0.097711,numerical_tolerance
Convert 1.82 gal to L. There are 3.7854 L in one gal.,6.8894;0.034447,numerical_tolerance
Convert 2.922 atm to Pa. There are 1.0132e5 Pa in one atm.,2.9607e+05;1480.4,numerical_tolerance
Convert 0.010192 Torr to Pa. There are 133.32 Pa in one Torr.,1.3588;0.0067941,numerical_tolerance
Convert 0.11238 lb to oz. There are 16 oz in one lb.,1.7981;0.0089904,numerical_tolerance
Convert 0.060788 J to cal. There are 4.184 J in one cal.,0.014529;7.2643e-05,numerical_tolerance
Convert 421 L to gal. There are 3.7854 L in one gal.,111.22;0.55608,numerical_tolerance
Convert 28.28 mi to ft. There are 5280 ft in one mi.,1.4932e+05;746.59,numerical_tolerance
Convert 49.7 oz to lb. There are 16 oz in one lb.,3.1063;0.015531,numerical_tolerance
Convert 0.53957 oz to lb. There are 16 oz in one lb.,0.033723;0.00016862,numerical_tolerance
Convert 0.2083 day to s. There are 8.64e4 s in one day.,17997;89.986,numerical_tolerance
Convert 0.859 ft to m. There are 3.2808 ft in one m.,0.26182;0.0013091,numerical_tolerance
Convert 3.9473 cal to J. There are 4.184 J in one cal.,16.516;0.082578,numerical_tolerance
Convert 118 oz to g. There are 28.349 g in one oz.,3345.2;16.726,numerical_tolerance
Convert 26.13 L to gal. There are 3.7854 L in one gal.,6.9028;0.034514,numerical_tolerance
Convert 597 mi to m. There are 1609.3 m in one mi.,9.6078e+05;4803.9,numerical_tolerance
Convert 9.272 oz to g. There are 28.349 g in one oz.,262.86;1.3143,numerical_tolerance
Convert 0.0708 gal to L. There are 3.7854 L in one gal.,0.26801;0.00134,numerical_tolerance
Convert 0.0816 m to ft. There are 3.2808 ft in one m.,0.26772;0.0013386,numerical_tolerance
Convert 2.0305 s to min. There are 60 s in one min.,0.033842;0.00016921,numerical_tolerance
Convert 0.055149 m to ft. There are 3.2808 ft in one m.,0.18094;0.00090468,numerical_tolerance
Convert 41.517 cal to J. There are 4.184 J in one cal.,173.71;0.86854,numerical_tolerance
Convert 21.8 bar to atm. There are 1.0132 bar in one atm.,21.515;0.10757,numerical_tolerance
Convert 0.0010651 day to min. There are 1440 min in one day.,1.5337;0.0076687,numerical_tolerance
Convert 1.9942 Torr to mmHg. There are 1 Torr in one mmHg.,1.9942;0.009971,numerical_tolerance
Convert 0.5098 min to s. There are 60 s in one min.,30.588;0.15294,numerical_tolerance
Convert 0.0065555 hr to s. There are 3600 s in one hr.,23.6;0.118,numerical_tolerance
Convert 474 mi to ft. There are 5280 ft in one mi.,2.5027e+06;12514,numerical_tolerance
Convert 175.11 m to ft. There are 3.2808 ft in one m.,574.51;2.8725,numerical_tolerance
Convert 54.952 cal to J. There are 4.184 J in one cal.,229.92;1.1496,numerical_tolerance
Convert 0.00300 cal to J. There are 4.184 J in one cal.,0.012552;6.276e-05,numerical_tolerance
Convert 22.94 L to gal. There are 3.7854 L in one gal.,6.0601;0.030301,numerical_tolerance
Convert 879.89 L to gal. There are 3.7854 L in one gal.,232.44;1.1622,numerical_tolerance
Convert 0.025770 atm to Torr. There are 760 Torr in one atm.,19.585;0.097926,numerical_tolerance
Convert 280.1 lb to g. There are 453.59 g in one lb.,1.2705e+05;635.26,numerical_tolerance
Convert 0.3131 L to gal. There are 3.7854 L in one gal.,0.082712;0.00041356,numerical_tolerance
Convert 0.84148 bar to Torr. There are 750.06 Torr in one bar.,631.16;3.1558,numerical_tolerance
Convert 562 ft to m. There are 3.2808 ft in one m.,171.3;0.85649,numerical_tolerance
Convert 0.03988 L to gal. There are 3.7854 L in one gal.,0.010535;5.2676e-05,numerical_tolerance
Convert 37.945 cal to J. There are 4.184 J in one cal.,158.76;0.79381,numerical_tolerance
Convert 32.956 cal to J. There are 4.184 J in one cal.,137.89;0.68944,numerical_tolerance
Convert 95.832 hr to day. There are 24 hr in one day.,3.993;0.019965,numerical_tolerance
Convert 15.5 psi to Pa. There are 6894.8 Pa in one psi.,1.0687e+05;534.34,numerical_tolerance
Convert 6.5127 m to ft. There are 3.2808 ft in one m.,21.367;0.10684,numerical_tolerance
Convert 1.03 Torr to mmHg. There are 1 Torr in one mmHg.,1.03;0.00515,numerical_tolerance
Convert 346.9 min to hr. There are 60 min in one hr.,5.7817;0.028908,numerical_tolerance
Convert 295.5 s to hr. There are 3600 s in one hr.,0.082083;0.00041042,numerical_tolerance
Convert 0.05999 hr to min. There are 60 min in one hr.,3.5994;0.017997,numerical_tolerance
Convert 98.728 cal to J. There are 4.184 J in one cal.,413.08;2.0654,numerical_tolerance
Convert 189.0 lb to oz. There are 16 oz in one lb.,3024;15.12,numerical_tolerance
Convert 39.204 ft to m. There are 3.2808 ft in one m.,11.949;0.059747,numerical_tolerance
Convert 42.140 Pa to Torr. There are 133.32 Pa in one Torr.,0.31608;0.0015804,numerical_tolerance
Convert 0.2085 J to cal. There are 4.184 J in one cal.,0.049833;0.00024916,numerical_tolerance
Convert 9.09 J to cal. There are 4.184 J in one cal.,2.1726;0.010863,numerical_tolerance
Convert 609.51 mi to ft. There are 5280 ft in one mi.,3.2182e+06;16091,numerical_tolerance
Convert 0.001068 bar to Torr. There are 750.06 Torr in one bar.,0.80107;0.0040053,numerical_tolerance
Convert 22.52 L to gal. There are 3.7854 L in one gal.,5.9492;0.029746,numerical_tolerance
Convert 329.7 m to ft. There are 3.2808 ft in one m.,1081.7;5.4085,numerical_tolerance
Convert 138 mmHg to Torr. There are 1 mmHg in one Torr.,138;0.69,numerical_tolerance
Convert 0.16018 J to cal. There are 4.184 J in one cal.,0.038284;0.00019142,numerical_tolerance
Convert 0.0054404 cal to J. There are 4.184 J in one cal.,0.022763;0.00011381,numerical_tolerance
Convert 209.16 cal to J. There are 4.184 J in one cal.,875.13;4.3756,numerical_tolerance
Convert 995.9 J to cal. There are 4.184 J in one cal.,238.03;1.1901,numerical_tolerance
Convert 0.010976 lb to g. There are 453.59 g in one lb.,4.9786;0.024893,numerical_tolerance
Convert 0.0227 bar to psi. There are 14.504 psi in one bar.,0.32924;0.0016462,numerical_tolerance
Convert 3.26 g to oz. There are 28.349 g in one oz.,0.11499;0.00057497,numerical_tolerance
Convert 1.795 gal to L. There are 3.7854 L in one gal.,6.7948;0.033974,numerical_tolerance
Convert 122 mmHg to Pa. There are 133.32 Pa in one mmHg.,16265;81.326,numerical_tolerance
Convert 0.23767 L to gal. There are 3.7854 L in one gal.,0.062786;0.00031393,numerical_tolerance
Convert 6.7342 cal to J. There are 4.184 J in one cal.,28.176;0.14088,numerical_tolerance
Convert 0.8714 Torr to psi. There are 51.715 Torr in one psi.,0.01685;8.425e-05,numerical_tolerance
Convert 0.08762 gal to L. There are 3.7854 L in one gal.,0.33168;0.0016584,numerical_tolerance
Convert 205 J to cal. There are 4.184 J in one cal.,48.996;0.24498,numerical_tolerance
Convert 527.5 day to min. There are 1440 min in one day.,7.596e+05;3798,numerical_tolerance
Convert 119 oz to lb. There are 16 oz in one lb.,7.4375;0.037187,numerical_tolerance
Convert 2.150 J to cal. There are 4.184 J in one cal.,0.51386;0.0025693,numerical_tolerance
Convert 52.30 m to ft. There are 3.2808 ft in one m.,171.59;0.85794,numerical_tolerance
Convert 31.172 lb to g. There are 453.59 g in one lb.,14139;70.697,numerical_tolerance
Convert 4.15 oz to g. There are 28.349 g in one oz.,117.65;0.58825,numerical_tolerance
Convert 18.19 day to s. There are 8.64e4 s in one day.,1.5716e+06;7858.1,numerical_tolerance
Convert 426.27 oz to lb. There are 16 oz in one lb.,26.642;0.13321,numerical_tolerance
Convert 10.97 J to cal. There are 4.184 J in one cal.,2.6219;0.013109,numerical_tolerance
Convert 0.047932 psi to Pa. There are 6894.8 Pa in one psi.,330.48;1.6524,numerical_tolerance
Convert 1.344 hr to s. There are 3600 s in one hr.,4838.4;24.192,numerical_tolerance
Convert 5.267 cal to J. There are 4.184 J in one cal.,22.037;0.11019,numerical_tolerance
Convert 54.4 atm to psi. There are 14.696 psi in one atm.,799.46;3.9973,numerical_tolerance
Convert 154.64 g to oz. There are 28.349 g in one oz.,5.4548;0.027274,numerical_tolerance
Convert 32.4 bar to psi. There are 14.504 psi in one bar.,469.92;2.3496,numerical_tolerance
Convert 160.5 J to cal. There are 4.184 J in one cal.,38.36;0.1918,numerical_tolerance
Convert 0.0163 atm to mmHg. There are 760 mmHg in one atm.,12.388;0.06194,numerical_tolerance
Convert 66.5 J to cal. There are 4.184 J in one cal.,15.894;0.079469,numerical_tolerance
Convert 7.157 L to gal. There are 3.7854 L in one gal.,1.8907;0.0094534,numerical_tolerance
Convert 0.309 oz to lb. There are 16 oz in one lb.,0.019312;9.6562e-05,numerical_tolerance
Convert 660.25 L to gal. There are 3.7854 L in one gal.,174.42;0.8721,numerical_tolerance
Convert 2.5927 atm to Pa. There are 1.0132e5 Pa in one atm.,2.6271e+05;1313.5,numerical_tolerance
Convert 1.229 gal to L. There are 3.7854 L in one gal.,4.6523;0.023261,numerical_tolerance
Convert 76.61 J to cal. There are 4.184 J in one cal.,18.31;0.091551,numerical_tolerance
Convert 0.39668 L to gal. There are 3.7854 L in one gal.,0.10479;0.00052396,numerical_tolerance
Convert 1.3170 gal to L. There are 3.7854 L in one gal.,4.9854;0.024927,numerical_tolerance
Convert 0.03395 min to s. There are 60 s in one min.,2.037;0.010185,numerical_tolerance
Convert 142.0 ft to mi. There are 5280 ft in one mi.,0.026894;0.00013447,numerical_tolerance
Convert 136.3 g to lb. There are 453.59 g in one lb.,0.30049;0.0015025,numerical_tolerance
Convert 3.4935 oz to lb. There are 16 oz in one lb.,0.21834;0.0010917,numerical_tolerance
Convert 212.60 day to hr. There are 24 hr in one day.,5102.4;25.512,numerical_tolerance
Convert 127.5 g to oz. There are 28.349 g in one oz.,4.4974;0.022487,numerical_tolerance
Convert 21.33 gal to L. There are 3.7854 L in one gal.,80.743;0.40371,numerical_tolerance
Convert 86.4 hr to min. There are 60 min in one hr.,5184;25.92,numerical_tolerance
Convert 233 ft to mi. There are 5280 ft in one mi.,0.044129;0.00022064,numerical_tolerance
Convert 8.7634 L to gal. There are 3.7854 L in one gal.,2.315;0.011575,numerical_tolerance
Convert 0.0010845 day to s. There are 8.64e4 s in one day.,93.701;0.4685,numerical_tolerance
Convert 0.34296 psi to Torr. There are 51.715 Torr in one psi.,17.736;0.088681,numerical_tolerance
Convert 17.977 mi to m. There are 1609.3 m in one mi.,28931;144.66,numerical_tolerance
Convert 0.00109 lb to g. There are 453.59 g in one lb.,0.49442;0.0024721,numerical_tolerance
Convert 111 J to cal. There are 4.184 J in one cal.,26.53;0.13265,numerical_tolerance
Convert 201.01 min to s. There are 60 s in one min.,12061;60.303,numerical_tolerance
Convert 35.4 min to s. There are 60 s in one min.,2124;10.62,numerical_tolerance
Convert 2.172 J to cal. There are 4.184 J in one cal.,0.51912;0.0025956,numerical_tolerance
Convert 47.54 Torr to bar. There are 750.06 Torr in one bar.,0.063381;0.00031691,numerical_tolerance
Convert 284.6 cal to J. There are 4.184 J in one cal.,1190.8;5.9538,numerical_tolerance
Convert 58.5 Torr to Pa. There are 133.32 Pa in one Torr.,7799.3;38.997,numerical_tolerance
Convert 0.76129 cal to J. There are 4.184 J in one cal.,3.1852;0.015926,numerical_tolerance
Convert 56.672 J to cal. There are 4.184 J in one cal.,13.545;0.067725,numerical_tolerance
Convert 4.332 cal to J. There are 4.184 J in one cal.,18.125;0.090625,numerical_tolerance
Convert 54.0 day to hr. There are 24 hr in one day.,1296;6.48,numerical_tolerance
Convert 84.27 day to s. There are 8.64e4 s in one day.,7.2809e+06;36405,numerical_tolerance
Convert 0.53461 psi to atm. There are 14.696 psi in one atm.,0.036378;0.00018189,numerical_tolerance
Convert 10.6 Pa to Torr. There are 133.32 Pa in one Torr.,0.079507;0.00039753,numerical_tolerance
Convert 5.611 psi to atm. There are 14.696 psi in one atm.,0.38181;0.001909,numerical_tolerance
Convert 874 Torr to psi. There are 51.715 Torr in one psi.,16.9;0.084501,numerical_tolerance
Convert 0.013254 gal to L. There are 3.7854 L in one gal.,0.050172;0.00025086,numerical_tolerance
Convert 17.3 m to ft. There are 3.2808 ft in one m.,56.759;0.28379,numerical_tolerance
Convert 24.811 min to s. There are 60 s in one min.,1488.7;7.4433,numerical_tolerance
Convert 0.012041 mi to ft. There are 5280 ft in one mi.,63.576;0.31788,numerical_tolerance
Convert 54.989 oz to lb. There are 16 oz in one lb.,3.4368;0.017184,numerical_tolerance
Convert 0.092610 oz to g. There are 28.349 g in one oz.,2.6254;0.013127,numerical_tolerance
Convert 7.46 m to ft. There are 3.2808 ft in one m.,24.475;0.12238,numerical_tolerance
Convert 0.448 hr to day. There are 24 hr in one day.,0.018667;9.3333e-05,numerical_tolerance
Convert 0.52351 Torr to psi. There are 51.715 Torr in one psi.,0.010123;5.0615e-05,numerical_tolerance
Convert 4.264 day to hr. There are 24 hr in one day.,102.34;0.51168,numerical_tolerance
Convert 1.232 J to cal. There are 4.184 J in one cal.,0.29446;0.0014723,numerical_tolerance
Convert 0.07714 gal to L. There are 3.7854 L in one gal.,0.29201;0.00146,numerical_tolerance
Convert 82.95 day to s. There are 8.64e4 s in one day.,7.1669e+06;35834,numerical_tolerance
Convert 78.078 mi to ft. There are 5280 ft in one mi.,4.1225e+05;2061.3,numerical_tolerance
Convert 22.6 gal to L. There are 3.7854 L in one gal.,85.55;0.42775,numerical_tolerance
Convert 9.6359 psi to Pa. There are 6894.8 Pa in one psi.,66437;332.19,numerical_tolerance
Convert 18.5 J to cal. There are 4.184 J in one cal.,4.4216;0.022108,numerical_tolerance
Convert 2.2137 J to cal. There are 4.184 J in one cal.,0.52909;0.0026454,numerical_tolerance
Convert 972.57 J to cal. There are 4.184 J in one cal.,232.45;1.1622,numerical_tolerance
Convert 223.89 day to min. There are 1440 min in one day.,3.224e+05;1612,numerical_tolerance
Convert 10.85 L to gal. There are 3.7854 L in one gal.,2.8663;0.014331,numerical_tolerance
