1665582843,0.06,37.90
1665582844,0.06,38.25
1665582845,0.06,37.55
1665582846,0.06,37.55
1665582847,0.06,37.55
1665582848,0.06,36.50
1665582849,0.06,32.99
1665582851,0.06,17.55
1665582852,0.06,17.55
1665582853,0.06,17.55
1665582854,0.04,7.02
1665582855,0.04,0.35
1665582856,0.06,15.44
1665582857,0.06,7.02
1665582859,0.06,356.89
1665582860,0.09,2.46
1665582861,0.12,1.75
1665582862,0.12,2.11
1665582863,0.12,3.86
1665582864,0.06,347.07
1665582865,0.06,350.93
1665582866,0.06,331.98
1665582868,0.06,267.41
1665582869,0.04,238.28
1665582870,0.04,232.31
1665582871,0.06,170.55
1665582872,0.07,152.65
1665582873,0.06,151.95
1665582874,0.19,152.65
1665582876,0.18,136.51
1665582877,0.19,131.95
1665582878,0.12,147.04
1665582879,0.12,187.04
1665582880,0.12,187.04
1665582881,0.12,195.47
1665582882,0.12,134.76
1665582884,0.12,96.86
1665582885,0.06,41.06
1665582886,0.06,352.33
1665582887,0.06,338.30
1665582888,0.25,1.40
1665582889,0.25,40.01
1665582890,0.23,77.56
1665582891,0.12,90.19
1665582893,0.12,88.78
1665582894,0.12,89.14
1665582895,0.06,90.89
1665582896,0.06,86.33
1665582897,0.06,81.42
1665582898,0.06,78.61
1665582899,0.06,73.34
1665582901,0.06,72.64
1665582902,0.06,72.29
1665582903,0.06,54.74
1665582904,0.06,25.97
1665582905,0.06,8.42
1665582906,0.06,349.17
1665582907,0.07,331.28
1665582908,0.07,331.63
1665582910,0.10,332.33
1665582911,0.12,357.60
1665582912,0.12,44.57
1665582913,0.06,115.81
1665582914,0.07,121.42
1665582915,0.04,113.35
1665582916,0.06,114.40
1665582918,0.06,109.14
1665582919,0.06,117.91
1665582920,0.06,100.01
1665582921,0.06,95.45
1665582922,0.06,72.99
1665582923,0.12,41.76
1665582924,0.12,17.90
1665582926,0.12,31.58
1665582927,0.06,56.15
1665582928,0.06,64.57
1665582929,0.06,64.57
1665582930,0.04,65.27
1665582931,0.06,65.27
1665582932,0.06,64.92
1665582933,0.06,65.27
1665582935,0.07,66.33
1665582936,0.06,65.97
1665582937,0.06,65.27
1665582938,0.06,64.92
1665582939,0.06,64.92
1665582940,0.04,64.92
1665582941,0.06,64.57
1665582943,0.06,65.27
1665582944,0.06,64.92
1665582945,0.06,64.92
1665582946,0.06,64.92
1665582947,0.06,65.97
1665582948,0.06,65.97
1665582949,0.06,65.62
1665582950,0.06,65.27
1665582952,0.06,71.59
1665582953,0.06,106.33
1665582954,0.06,111.95
1665582955,0.06,103.17
1665582956,0.06,98.26
1665582957,0.06,88.43
1665582958,0.06,87.03
1665582960,0.06,90.19
1665582961,0.06,90.19
1665582962,0.06,90.19
1665582963,0.06,90.54
1665582964,0.06,90.54
1665582965,0.03,90.89
1665582966,0.06,87.38
1665582968,0.04,87.38
1665582969,0.06,88.78
1665582970,0.06,89.84
1665582971,0.04,89.84
1665582972,0.07,90.54
1665582973,0.06,90.54
1665582974,0.06,100.72
1665582975,0.06,107.03
1665582977,0.07,108.79
1665582978,0.06,108.44
1665582979,0.06,108.79
1665582980,0.06,127.39
1665582981,0.06,173.71
1665582982,0.18,166.34
1665582983,0.18,146.69
1665582985,0.18,161.78
1665582986,0.12,160.73
1665582987,0.13,174.76
1665582988,0.12,211.96
1665582989,0.06,261.79
1665582990,0.06,280.39
1665582991,0.06,253.02
1665582993,0.06,205.29
1665582994,0.06,168.09
1665582995,0.06,148.09
1665582996,0.06,142.48
1665582997,0.06,141.07
1665582998,0.06,137.91
1665582999,0.06,125.63
1665583001,0.04,106.68
1665583002,0.06,105.28
1665583003,0.04,104.93
1665583004,0.06,104.58
1665583005,0.06,104.58
1665583006,0.06,104.58
1665583007,0.06,104.58
1665583008,0.06,104.93
1665583010,0.06,104.93
1665583011,0.06,104.93
1665583012,0.04,104.93
1665583013,0.06,104.58
1665583014,0.06,104.93
1665583015,0.06,105.28
1665583016,0.04,104.93
1665583018,0.06,105.98
1665583019,0.06,105.98
1665583020,0.06,105.98
1665583021,0.06,105.98
1665583022,0.06,105.63
1665583023,0.06,105.63
1665583024,0.06,105.63
1665583026,0.06,105.63
1665583027,0.06,104.93
1665583028,0.06,104.58
1665583029,0.06,104.58
1665583030,0.06,104.93
1665583031,0.06,104.58
1665583032,0.06,104.58
1665583034,0.06,104.58
1665583035,0.06,104.58
1665583036,0.06,104.93
1665583037,0.06,104.23
1665583038,0.04,104.58
1665583039,0.06,104.58
1665583040,0.06,104.58
1665583041,0.06,104.58
1665583043,0.06,104.58
1665583044,0.06,104.93
1665583045,0.07,104.93
1665583046,0.06,104.93
1665583047,0.06,104.93
1665583048,0.06,104.58
1665583049,0.06,104.58
1665583051,0.06,100.37
1665583052,0.04,91.94
1665583053,0.06,99.31
1665583054,0.06,90.19
1665583055,0.04,90.19
1665583056,0.06,90.19
1665583057,0.06,90.19
1665583059,0.06,89.84
1665583060,0.06,89.84
1665583061,0.04,89.84
1665583062,0.06,89.84
1665583063,0.06,89.84
1665583064,0.06,89.84
1665583065,0.06,89.49
1665583066,0.04,88.08
1665583068,0.06,85.63
1665583069,0.06,85.28
1665583070,0.06,85.63
1665583071,0.06,85.63
1665583072,0.06,87.03
1665583073,0.06,77.56
1665583074,0.06,77.56
1665583076,0.04,77.91
1665583077,0.06,78.26
1665583078,0.06,76.85
1665583079,0.06,74.75
1665583080,0.04,85.28
1665583081,0.04,155.46
1665583082,0.06,164.23
1665583084,0.06,161.43
1665583085,0.06,160.37
1665583086,0.06,155.46
1665583087,0.06,128.79
1665583088,0.06,100.01
1665583089,0.06,80.01
1665583090,0.06,79.31
1665583091,0.06,79.31
1665583093,0.04,83.87
1665583094,0.06,83.87
1665583095,0.06,85.28
1665583096,0.06,80.71
1665583097,0.06,80.71
1665583098,0.06,81.06
1665583099,0.06,81.42
1665583101,0.06,82.82
1665583102,0.06,81.77
1665583103,0.06,82.12
1665583104,0.06,87.03
1665583105,0.06,87.38
1665583106,0.06,87.38
1665583107,0.06,88.43
1665583108,0.04,89.14
1665583110,0.06,88.78
1665583111,0.06,88.43
1665583112,0.04,88.78
1665583113,0.06,89.14
1665583114,0.06,88.78
1665583115,0.06,88.78
1665583116,0.06,88.78
1665583118,0.04,88.43
1665583119,0.06,88.43
1665583120,0.06,88.78
1665583121,0.06,88.78
1665583122,0.06,88.78
1665583123,0.06,88.43
1665583124,0.04,88.78
1665583125,0.06,88.78
1665583127,0.06,89.14
1665583128,0.06,88.43
1665583129,0.06,89.14
1665583130,0.06,90.54
1665583131,0.04,80.36
1665583132,0.04,81.06
1665583133,0.06,81.06
1665583135,0.06,81.77
1665583136,0.06,78.96
1665583137,0.06,78.96
1665583138,0.06,79.31
1665583139,0.06,80.71
1665583140,0.04,84.57
1665583141,0.06,101.77
1665583143,0.06,105.98
1665583144,0.06,105.63
1665583145,0.04,105.63
1665583146,0.06,104.93
1665583147,0.06,104.93
1665583148,0.06,104.58
1665583149,0.04,104.93
1665583150,0.06,105.63
1665583152,0.06,106.68
1665583153,0.06,106.68
1665583154,0.04,105.98
1665583155,0.06,106.68
1665583156,0.06,106.68
1665583157,0.04,106.33
1665583158,0.06,106.33
1665583160,0.06,106.33
1665583161,0.06,107.03
1665583162,0.04,107.03
1665583163,0.07,108.79
1665583164,0.06,109.84
1665583165,0.06,109.84
1665583166,0.04,112.65
1665583168,0.06,113.00
1665583169,0.06,112.30
1665583170,0.06,112.30
1665583171,0.06,112.30
1665583172,0.04,110.54
1665583173,0.04,100.72
1665583174,0.04,103.87
1665583176,0.06,103.87
1665583177,0.06,104.23
1665583178,0.06,103.87
1665583179,0.06,103.87
1665583180,0.06,127.39
1665583181,0.04,187.04
1665583182,0.04,275.13
1665583183,0.06,279.34
1665583185,0.09,273.72
1665583186,0.12,292.67
1665583187,0.12,308.82
1665583188,0.12,326.71
1665583189,0.06,327.42
1665583190,0.06,327.77
1665583191,0.06,326.71
1665583193,0.06,327.07
1665583194,0.06,327.42
1665583195,0.06,329.52
1665583196,0.06,336.54
1665583197,0.06,5.61
1665583198,0.06,16.84
1665583199,0.06,26.67
1665583201,0.07,25.97
1665583202,0.06,26.32
1665583203,0.06,25.97
1665583204,0.06,25.97
1665583205,0.06,26.32
1665583206,0.06,26.32
1665583207,0.04,26.32
1665583208,0.06,26.32
1665583210,0.06,26.32
1665583211,0.06,25.97
1665583212,0.06,26.32
1665583213,0.06,25.97
1665583214,0.06,0.70
1665583215,0.06,347.42
1665583216,0.06,17.55
1665583218,0.06,27.37
1665583219,0.06,34.39
1665583220,0.06,54.04
1665583221,0.04,59.66
1665583222,0.04,102.82
1665583223,0.06,124.58
1665583224,0.06,128.79
1665583226,0.04,127.74
1665583227,0.06,128.09
1665583228,0.04,127.74
1665583229,0.04,127.74
1665583230,0.04,127.74
1665583231,0.06,128.09
1665583232,0.06,128.09
1665583233,0.06,126.69
1665583235,0.06,126.69
1665583236,0.06,126.69
1665583237,0.06,126.69
1665583238,0.06,127.04
1665583239,0.04,126.69
1665583240,0.06,127.04
1665583241,0.06,128.44
1665583243,0.06,128.44
1665583244,0.06,128.44
1665583245,0.06,129.14
1665583246,0.06,129.49
1665583247,0.06,128.09
1665583248,0.06,127.39
1665583249,0.06,129.14
1665583251,0.06,189.15
1665583252,0.10,217.22
1665583253,0.12,247.05
1665583254,0.12,276.88
1665583255,0.06,306.36
1665583256,0.06,324.61
1665583257,0.06,318.29
1665583259,0.06,252.32
1665583260,0.06,173.36
1665583261,0.06,131.25
1665583262,0.06,167.39
1665583263,0.06,193.36
1665583264,0.06,198.63
1665583265,0.06,202.13
1665583266,0.04,206.00
1665583268,0.06,201.43
1665583269,0.06,201.43
1665583270,0.06,201.78
1665583271,0.06,207.40
1665583272,0.06,213.01
1665583273,0.06,221.44
1665583274,0.06,227.40
1665583276,0.06,248.11
1665583277,0.06,260.39
1665583278,0.06,277.23
1665583279,0.06,281.09
1665583280,0.06,281.09
1665583281,0.06,250.91
1665583282,0.04,253.37
1665583284,0.06,263.55
1665583285,0.04,263.55
1665583286,0.06,268.46
1665583287,0.06,264.60
1665583288,0.07,300.04
1665583289,0.04,3.16
1665583290,0.12,25.62
1665583292,0.12,27.37
1665583293,0.12,316.19
1665583294,0.12,245.30
1665583295,0.12,209.86
1665583296,0.12,251.62
1665583297,0.06,292.32
1665583298,0.06,239.33
1665583299,0.06,252.32
1665583301,0.06,287.41
1665583302,0.06,290.57
1665583303,0.06,290.22
1665583304,0.07,321.45
1665583305,0.06,350.93
1665583306,0.06,338.30
1665583307,0.04,323.91
1665583309,0.06,42.11
1665583310,0.07,132.30
1665583311,0.06,197.92
1665583312,0.06,198.98
1665583313,0.06,145.64
1665583314,0.12,35.44
1665583315,0.12,18.25
1665583317,0.12,21.41
1665583318,0.18,51.94
1665583319,0.18,75.45
1665583320,0.16,102.12
1665583321,0.06,107.03
1665583322,0.06,107.38
1665583323,0.06,103.52
1665583324,0.06,103.52
1665583326,0.04,103.17
1665583327,0.06,96.15
1665583328,0.06,78.96
1665583329,0.04,19.65
1665583330,0.06,1.05
1665583331,0.06,357.60
1665583332,0.04,357.25
1665583334,0.06,357.25
1665583335,0.06,356.54
1665583336,0.06,356.19
1665583337,0.06,356.54
1665583338,0.06,356.89
1665583339,0.06,356.89
1665583340,0.06,357.25
1665583342,0.06,357.25
1665583343,0.06,357.25
1665583344,0.06,358.30
1665583345,0.06,1.40
1665583346,0.06,7.37
1665583347,0.06,77.91
1665583348,0.07,186.34
1665583350,0.28,113.00
1665583351,0.31,105.63
1665583352,0.32,170.55
1665583353,0.23,156.51
1665583354,0.25,159.67
1665583355,0.25,160.37
1665583356,0.26,153.71
1665583357,0.25,155.11
1665583359,0.25,158.62
1665583360,0.25,154.76
1665583361,0.25,163.53
1665583362,0.25,209.15
1665583363,0.32,226.00
1665583364,0.29,224.95
1665583365,0.31,241.44
1665583367,0.18,254.42
1665583368,0.18,275.48
1665583369,0.19,277.94
1665583370,0.25,277.58
1665583371,0.28,275.83
1665583372,0.26,275.83
1665583373,0.09,276.18
1665583375,0.06,276.53
1665583376,0.06,276.88
1665583377,0.06,277.94
1665583378,0.06,289.17
1665583379,0.06,315.13
1665583380,0.06,315.84
1665583381,0.06,315.84
1665583383,0.06,315.84
1665583384,0.06,316.89
1665583385,0.06,326.36
1665583386,0.04,327.07
1665583387,0.06,333.73
1665583388,0.04,111.60
1665583389,0.06,193.36
1665583390,0.06,177.22
1665583392,0.12,176.87
1665583393,0.12,175.46
1665583394,0.12,174.06
1665583395,0.26,151.25
1665583396,0.25,197.22
1665583397,0.25,181.43
1665583398,0.38,127.39
1665583400,0.40,114.05
1665583401,0.38,112.65
1665583402,0.25,130.90
1665583403,0.25,157.57
1665583404,0.25,199.68
1665583405,0.25,218.98
1665583406,0.25,236.88
1665583408,0.26,251.26
1665583409,0.25,251.26
1665583410,0.26,251.62
1665583411,0.25,252.32
1665583412,0.06,254.07
1665583413,0.06,253.37
1665583414,0.06,258.99
1665583416,0.10,288.46
1665583417,0.12,294.43
1665583418,0.12,295.13
1665583419,0.06,294.43
1665583420,0.06,293.73
1665583421,0.06,293.38
1665583422,0.06,293.38
1665583423,0.06,293.38
1665583425,0.06,293.38
1665583426,0.07,293.73
1665583427,0.06,294.43
1665583428,0.06,294.43
1665583429,0.04,294.08
1665583430,0.04,305.31
1665583431,0.06,324.26
1665583433,0.06,338.65
1665583434,0.06,336.89
1665583435,0.06,338.65
1665583436,0.06,339.00
1665583437,0.06,338.30
1665583438,0.06,340.40
1665583439,0.06,341.10
1665583441,0.07,343.91
1665583442,0.06,348.12
1665583443,0.06,351.63
1665583444,0.06,352.33
1665583445,0.06,352.33
1665583446,0.06,350.93
1665583447,0.06,347.07
1665583449,0.07,346.72
1665583450,0.06,346.72
1665583451,0.06,346.72
1665583452,0.06,346.72
1665583453,0.06,347.07
1665583454,0.06,347.07
1665583455,0.06,350.93
1665583457,0.06,354.44
1665583458,0.06,9.48
1665583459,0.06,24.21
1665583460,0.04,36.50
1665583461,0.06,37.90
1665583462,0.06,39.65
1665583463,0.06,40.01
1665583464,0.06,38.60
1665583466,0.06,36.50
1665583467,0.06,37.55
1665583468,0.06,37.20
1665583469,0.06,37.55
1665583470,0.06,37.20
1665583471,0.06,39.65
1665583472,0.06,41.76
1665583474,0.06,41.76
1665583475,0.04,41.76
1665583476,0.06,41.76
1665583477,0.06,40.01
1665583478,0.06,40.01
1665583479,0.06,40.36
1665583480,0.06,40.36
1665583481,0.06,40.01
1665583483,0.06,40.01
1665583484,0.06,39.65
1665583485,0.06,39.65
1665583486,0.07,40.01
1665583487,0.06,39.65
1665583488,0.06,39.65
1665583489,0.06,40.01
1665583491,0.04,40.01
1665583492,0.06,40.01
1665583493,0.06,40.01
1665583494,0.06,40.01
1665583495,0.06,40.01
1665583496,0.06,40.01
1665583497,0.06,39.65
1665583498,0.06,40.01
1665583500,0.06,39.65
1665583501,0.06,40.01
1665583502,0.06,40.01
1665583503,0.06,40.01
1665583504,0.06,40.01
1665583505,0.06,40.36
1665583506,0.06,40.01
1665583508,0.06,40.36
1665583509,0.06,42.81
1665583510,0.06,60.36
1665583511,0.06,97.91
1665583512,0.06,100.37
1665583513,0.06,100.37
1665583514,0.06,121.42
1665583515,0.06,114.05
1665583517,0.13,118.61
1665583518,0.18,115.81
1665583519,0.18,83.87
1665583520,0.19,49.13
1665583521,0.25,49.13
1665583522,0.25,45.27
1665583523,0.25,44.57
1665583525,0.23,45.27
1665583526,0.23,59.66
1665583527,0.26,42.11
1665583528,0.06,9.83
1665583529,0.06,10.18
1665583530,0.06,9.48
1665583531,0.25,10.88
1665583533,0.26,357.25
1665583534,0.26,27.37
1665583535,0.18,104.93
1665583536,0.18,186.69
1665583537,0.18,256.88
1665583538,0.12,248.81
1665583539,0.12,185.64
1665583540,0.10,166.34
1665583542,0.25,164.94
1665583543,0.23,207.75
1665583544,0.25,214.42
1665583545,0.10,238.98
1665583546,0.12,236.88
1665583547,0.10,237.23
1665583548,0.18,233.72
1665583550,0.18,231.61
1665583551,0.18,231.96
1665583552,0.06,231.61
1665583553,0.06,228.81
1665583554,0.06,228.81
1665583555,0.07,228.10
1665583556,0.06,228.10
1665583558,0.06,222.49
1665583559,0.06,206.00
1665583560,0.07,188.80
1665583561,0.06,158.97
1665583562,0.06,125.98
1665583563,0.06,127.74
1665583564,0.06,149.50
1665583566,0.06,169.50
1665583567,0.06,187.04
1665583568,0.06,173.36
1665583569,0.06,165.99
1665583570,0.06,168.09
1665583571,0.06,167.74
1665583572,0.06,168.45
1665583573,0.06,170.55
1665583575,0.06,179.68
1665583576,0.04,199.33
1665583577,0.06,201.78
1665583578,0.06,204.24
1665583579,0.06,204.24
1665583580,0.06,204.24
1665583581,0.06,204.24
1665583583,0.04,204.24
1665583584,0.06,204.59
1665583585,0.06,204.59
1665583586,0.06,204.59
1665583587,0.06,204.59
1665583588,0.06,204.59
1665583589,0.04,204.24
1665583591,0.04,204.24
1665583592,0.07,204.24
1665583593,0.06,204.24
1665583594,0.06,204.59
1665583595,0.06,204.59
1665583596,0.06,204.24
1665583597,0.06,205.29
1665583599,0.06,205.64
1665583600,0.06,206.00
1665583601,0.06,206.35
1665583602,0.06,206.35
1665583603,0.06,206.00
1665583604,0.06,206.35
1665583605,0.06,206.00
1665583607,0.06,206.00
1665583608,0.06,205.64
1665583609,0.06,205.64
1665583610,0.07,204.24
1665583611,0.06,203.89
1665583612,0.06,204.24
1665583613,0.06,203.89
1665583614,0.06,203.89
1665583616,0.06,204.59
1665583617,0.06,205.64
1665583618,0.06,211.61
1665583619,0.06,229.51
1665583620,0.04,260.74
1665583621,0.06,356.54
1665583622,0.06,31.58
1665583624,0.04,44.92
1665583625,0.06,44.92
1665583626,0.06,45.27
1665583627,0.06,45.27
1665583628,0.06,44.92
1665583629,0.06,45.27
1665583630,0.06,45.27
1665583632,0.04,45.62
1665583633,0.06,52.99
1665583634,0.06,78.26
1665583635,0.06,188.45
1665583636,0.06,226.00
1665583637,0.06,265.30
1665583638,0.06,280.39
1665583639,0.06,295.83
1665583641,0.04,294.43
1665583642,0.06,297.59
1665583643,0.06,296.18
1665583644,0.06,295.83
1665583645,0.06,289.87
1665583646,0.06,243.54
1665583647,0.06,246.00
1665583649,0.06,323.56
1665583650,0.12,354.09
1665583651,0.12,7.72
1665583652,0.10,353.74
1665583653,0.18,351.28
1665583654,0.18,351.98
1665583655,0.19,351.98
1665583657,0.07,352.33
1665583658,0.06,352.33
1665583659,0.06,352.33
1665583660,0.06,352.33
1665583661,0.06,351.98
1665583662,0.06,351.98
1665583663,0.06,352.33
1665583664,0.06,352.33
1665583666,0.06,351.98
1665583667,0.06,351.98
1665583668,0.06,353.74
1665583669,0.06,351.63
1665583670,0.06,351.63
1665583671,0.04,355.49
1665583672,0.06,357.95
1665583674,0.07,357.95
1665583675,0.06,357.95
1665583676,0.06,357.95
1665583677,0.07,358.30
1665583678,0.07,357.95
1665583679,0.06,357.95
1665583680,0.06,1.05
1665583682,0.06,15.44
1665583683,0.06,177.22
1665583684,0.06,143.88
1665583685,0.12,158.62
1665583686,0.12,205.29
1665583687,0.12,234.42
1665583688,0.38,190.20
1665583690,0.35,191.61
1665583691,0.40,188.10
1665583692,0.45,191.96
1665583693,0.45,191.96
1665583694,0.45,189.50
1665583695,0.66,181.08
1665583696,0.67,178.62
1665583697,0.67,199.33
1665583699,0.67,191.96
1665583700,0.63,202.49
1665583701,0.66,171.25
1665583702,0.67,154.76
1665583703,0.62,157.92
1665583704,0.66,194.06
1665583705,0.66,239.33
1665583707,0.59,268.11
1665583708,0.67,200.38
1665583709,0.44,131.95
1665583710,0.31,110.89
1665583711,0.32,110.89
1665583712,0.34,114.40
1665583713,0.40,116.86
1665583715,0.40,110.89
1665583716,0.40,102.12
1665583717,0.44,99.66
1665583718,0.44,100.72
1665583719,0.45,94.05
1665583720,0.25,58.25
1665583721,0.26,349.52
1665583723,0.26,327.77
1665583724,0.38,324.61
1665583725,0.38,356.19
1665583726,0.34,18.25
1665583727,0.26,27.72
1665583728,0.26,27.72
1665583729,0.25,27.37
1665583730,0.12,27.37
1665583732,0.12,26.67
1665583733,0.12,27.02
1665583734,0.25,27.02
1665583735,0.25,27.02
1665583736,0.25,26.67
1665583737,0.04,27.02
1665583738,0.06,26.67
1665583740,0.06,26.32
1665583741,0.06,25.97
1665583742,0.06,26.67
1665583743,0.06,27.02
1665583744,0.06,26.67
1665583745,0.04,26.67
1665583746,0.04,27.37
1665583747,0.06,25.62
1665583749,0.06,25.97
1665583750,0.04,26.67
1665583751,0.06,26.67
1665583752,0.06,25.62
1665583753,0.06,8.42
1665583754,0.06,354.09
1665583755,0.06,351.28
1665583757,0.04,351.98
1665583758,0.06,352.68
1665583759,0.04,333.03
1665583760,0.06,272.67
1665583761,0.06,102.47
1665583762,0.18,90.19
1665583763,0.18,141.78
1665583765,0.18,197.22
1665583766,0.13,196.87
1665583767,0.12,164.94
1665583768,0.10,134.76
1665583769,0.25,155.11
1665583770,0.23,153.71
1665583771,0.25,165.29
1665583773,0.18,244.60
1665583774,0.18,230.56
1665583775,0.19,178.97
1665583776,0.29,191.26
1665583777,0.28,203.89
1665583778,0.29,225.30
1665583779,0.12,246.70
1665583780,0.12,300.75
1665583782,0.12,311.98
1665583783,0.18,311.98
1665583784,0.18,336.54
1665583785,0.18,10.53
1665583786,0.26,23.16
1665583787,0.26,20.70
1665583788,0.25,32.64
1665583790,0.06,46.67
1665583791,0.06,44.92
1665583792,0.06,48.08
1665583793,0.18,52.64
1665583794,0.19,35.79
1665583795,0.16,355.14
1665583796,0.12,323.56
1665583798,0.10,277.94
1665583799,0.12,279.34
1665583800,0.06,281.80
1665583801,0.06,277.58
1665583802,0.04,279.34
1665583803,0.04,277.58
1665583804,0.06,269.51
1665583805,0.04,131.25
1665583807,0.06,154.06
1665583808,0.25,210.21
1665583809,0.26,286.71
1665583810,0.23,274.43
1665583811,0.25,255.83
1665583812,0.25,267.76
1665583813,0.25,285.30
1665583815,0.25,21.06
1665583816,0.26,151.95
1665583817,0.26,201.43
1665583818,0.12,183.54
1665583819,0.12,138.62
1665583820,0.10,68.43
1665583821,0.18,73.34
1665583823,0.19,36.85
1665583824,0.18,25.27
1665583825,0.25,31.93
1665583826,0.23,81.77
1665583827,0.25,187.75
1665583828,0.26,196.87
1665583829,0.25,228.10
1665583830,0.23,242.84
1665583832,0.47,177.22
1665583833,0.45,121.42
1665583834,0.45,153.71
1665583835,0.32,209.86
1665583836,0.32,264.95
1665583837,0.32,12.28
1665583838,0.38,62.82
1665583840,0.37,154.41
1665583841,0.38,190.20
1665583842,0.26,180.38
1665583843,0.23,134.76
1665583844,0.26,127.39
1665583845,0.07,162.48
1665583846,0.04,197.22
1665583848,0.06,221.44
1665583849,0.53,215.12
1665583850,0.65,211.96
1665583851,0.66,186.69
1665583852,0.76,203.89
1665583853,0.85,198.63
1665583854,0.85,182.48
1665583856,0.85,175.46
1665583857,0.87,189.15
1665583858,0.87,200.73
