question,correct_answers,floating_point_value
0.0281 + 0.004292 = ?,0.0324;3.24e-2,0.032392
24.4 + 2.121e-4 = ?,24.4;2.44e1,24.400212099999997
40 + 7000 = ?,7000;7e3,7040.0
233 + 3 = ?,236;2.36e2,236.0
17 + 6.6e-4 = ?,17;1.7e1,17.00066
0.013 + 0.12649 = ?,0.139;1.39e-1,0.13949
5 + 1.46e-4 = ?,5;5e0,5.000146
160.0 + 1.21 = ?,161.2;1.612e2,161.21
51.795 + 0.0020236 = ?,51.797;5.1797e1,51.7970236
1.8 + 0.060 = ?,1.9;1.9e0,1.86
0.00625 + 2.1e-4 = ?,0.00646;6.46e-3,0.0064600000000000005
6900 + 1.46e-4 = ?,6900;6.9e3,6900.000146
0.09 + 233.00 = ?,233.09;2.3309e2,233.09
230 + 0.009103 = ?,230;2.3e2,230.009103
51.79 + 0.26827 = ?,52.06;5.206e1,52.05827
0.39 + 1530 = ?,1530;1.53e3,1530.39
1.207 + 2000 = ?,2000;2e3,2001.207
35.6 + 0.05964 = ?,35.7;3.57e1,35.65964
159.99 + 20 = ?,180;1.8e2,179.99
2.56 + 0.002024 = ?,2.56;2.56e0,2.562024
0.18 + 0.05964 = ?,0.24;2.4e-1,0.23964
0.184 + 110 = ?,110;1.1e2,110.184
4.5e-4 + 1500 = ?,1500;1.5e3,1500.00045
1.207 + 0.009 = ?,1.216;1.216e0,1.216
24.4 + 1.8 = ?,26.2;2.62e1,26.2
3237 + 4.498e-4 = ?,3237;3.237e3,3237.0004498
6866 + 0.39 = ?,6866;6.866e3,6866.39
0.569 + 2200 = ?,2200;2.2e3,2200.569
8 + 719.7 = ?,728;7.28e2,727.7
35.56 + 3237 = ?,3273;3.273e3,3272.56
0.0062506 + 40 = ?,40;4e1,40.0062506
35.56 + 0.086851 = ?,35.65;3.565e1,35.646851000000005
1.0000e4 + 0.18 = ?,1.0000e4;1.0000e4,10000.18
0.0042919 + 75 = ?,75;7.5e1,75.0042919
0.02812 + 7.906 = ?,7.934;7.934e0,7.93412
2000 + 1500 = ?,4000;4e3,3500.0
9.541e-4 + 9.54e-4 = ?,0.001908;1.908e-3,0.0019081
0.019 + 0.18 = ?,0.20;2.0e-1,0.19899999999999998
0.04 + 2000 = ?,2000;2e3,2000.04
9.54e-4 + 0.001389 = ?,0.002343;2.343e-3,0.002343
1.5e-4 + 6866.5 = ?,6866.5;6.8665e3,6866.50015
0.0409 + 16.77 = ?,16.81;1.681e1,16.8109
159.99 + 1526 = ?,1686;1.686e3,1685.99
7.9 + 16.77 = ?,24.7;2.47e1,24.67
0.0281 + 3200 = ?,3200;3.2e3,3200.0281
0.009103 + 0.0869 = ?,0.0960;9.60e-2,0.096003
0.27 + 9.5e-4 = ?,0.27;2.7e-1,0.27095
0.060 + 4700 = ?,4700;4.7e3,4700.06
9.5e-4 + 2.12e-4 = ?,0.00116;1.16e-3,0.001162
494 + 7000 = ?,7000;7e3,7494.0
0.009103 + 0.00295 = ?,0.01205;1.205e-2,0.012053
0.086851 + 0.0281 = ?,0.1150;1.150e-1,0.114951
0.087 + 2.12e-4 = ?,0.087;8.7e-2,0.087212
0.0133 + 0.82864 = ?,0.8419;8.419e-1,0.84194
200 + 7.9 = ?,200;2e2,207.9
0.00202 + 7.9060 = ?,7.9080;7.9080e0,7.90802
20 + 0.0029 = ?,20;2e1,20.0029
0.1 + 0.00295 = ?,0.1;1e-1,0.10295
6.6e-4 + 7.9 = ?,7.9;7.9e0,7.90066
0.0091030 + 2 = ?,2;2e0,2.009103
9.54e-4 + 0.004292 = ?,0.005246;5.246e-3,0.005246
4714.9 + 2.56 = ?,4717.5;4.7175e3,4717.46
109.9 + 0.086851 = ?,110.0;1.100e2,109.986851
0.0091030 + 110 = ?,110;1.1e2,110.009103
35.565 + 0.00429 = ?,35.569;3.5569e1,35.569289999999995
1.000e4 + 35.56 = ?,1.004e4;1.004e4,10035.56
4714.9 + 3237 = ?,7952;7.952e3,7951.9
8 + 100 = ?,100;1e2,108.0
35.565 + 0.57 = ?,36.13;3.613e1,36.135
1.207 + 1048 = ?,1049;1.049e3,1049.207
0.4 + 0.27 = ?,0.7;7e-1,0.67
3.728 + 1526 = ?,1530.;1.530e3,1529.728
0.126 + 300 = ?,300;3e2,300.126
1500 + 3237 = ?,4700;4.7e3,4737.0
3.73 + 0.00625 = ?,3.74;3.74e0,3.73625
0.5690 + 6.5513e-4 = ?,0.5697;5.697e-1,0.5696551299999999
0.0596 + 40 = ?,40;4e1,40.0596
0.004292 + 1526 = ?,1526;1.526e3,1526.004292
9.5410e-4 + 0.18 = ?,0.18;1.8e-1,0.1809541
0.04095 + 2223 = ?,2223;2.223e3,2223.04095
160 + 2 = ?,160;1.6e2,162.0
16.768 + 0.028118 = ?,16.796;1.6796e1,16.796118
0.0409 + 110. = ?,110.;1.10e2,110.0409
0.18 + 7.906 = ?,8.09;8.09e0,8.086
2223 + 1.0e3 = ?,3200;3.2e3,3223.0
0.0596 + 0.041 = ?,0.101;1.01e-1,0.1006
0.391 + 9.5e-4 = ?,0.392;3.92e-1,0.39195
0.0091 + 40 = ?,40;4e1,40.0091
0.1842 + 339.32 = ?,339.50;3.3950e2,339.50419999999997
9.54e-4 + 10 = ?,10;1e1,10.000954
0.0014 + 0.028 = ?,0.029;2.9e-2,0.0294
0.268 + 0.01326 = ?,0.281;2.81e-1,0.28126
0.041 + 24 = ?,24;2.4e1,24.041
3.7276 + 1.2 = ?,4.9;4.9e0,4.9276
494.17 + 1.00e4 = ?,1.05e4;1.05e4,10494.17
75 + 2 = ?,77;7.7e1,77.0
3.7 + 3e-4 = ?,3.7;3.7e0,3.7003000000000004
0.26827 + 0.087 = ?,0.355;3.55e-1,0.35527
494 + 3000 = ?,3000;3e3,3494.0
0.03 + 0.002024 = ?,0.03;3e-2,0.032024
0.1265 + 10 = ?,10;1e1,10.1265
1e-4 + 719.69 = ?,719.69;7.1969e2,719.6901
75 + 0.82864 = ?,76;7.6e1,75.82864000000001
0.0193 + 0.04095 = ?,0.0602;6.02e-2,0.06025
110 + 0.004 = ?,110;1.1e2,110.004
0.004292 + 200 = ?,200;2e2,200.004292
1.2 + 0.0869 = ?,1.3;1.3e0,1.2869
6.6e-4 + 1.8 = ?,1.8;1.8e0,1.8006600000000001
0.184 + 0.1265 = ?,0.310;3.10e-1,0.3105
1e-4 + 35.6 = ?,35.6;3.56e1,35.600100000000005
7.9 + 3.7 = ?,11.6;1.16e1,11.600000000000001
0.05964 + 1526.4 = ?,1526.5;1.5265e3,1526.45964
2.1210e-4 + 35.565 = ?,35.565;3.5565e1,35.5652121
40 + 6.6e-4 = ?,40;4e1,40.00066
7.9060 + 24.4 = ?,32.3;3.23e1,32.306
0.569 + 0.829 = ?,1.398;1.398e0,1.398
1.46e-4 + 0.5690 = ?,0.5691;5.691e-1,0.5691459999999999
9.5e-4 + 0.82864 = ?,0.82959;8.2959e-1,0.82959
0.028 + 0.05964 = ?,0.088;8.8e-2,0.08764
0.0193 + 3000 = ?,3000;3e3,3000.0193
6866.5 + 3.0888e-4 = ?,6866.5;6.8665e3,6866.50030888
1526.4 + 0.0020 = ?,1526.4;1.5264e3,1526.402
0.0091030 + 0.019 = ?,0.028;2.8e-2,0.028103
1.000e4 + 339.3 = ?,1.034e4;1.034e4,10339.3
0.00910 + 1e4 = ?,1e4;1e4,10000.0091
1.456e-4 + 160. = ?,160.;1.60e2,160.0001456
0.2683 + 2 = ?,2;2e0,2.2683
51.79 + 0.060 = ?,51.85;5.185e1,51.85
75.43 + 0.02 = ?,75.45;7.545e1,75.45
0.0281 + 0.0042919 = ?,0.0324;3.24e-2,0.0323919
0.028118 + 9.54e-4 = ?,0.029072;2.9072e-2,0.029072
1.0e4 + 0.0063 = ?,1.0e4;1.0e4,10000.0063
1.76 + 0.006 = ?,1.77;1.77e0,1.766
1.4563e-4 + 233 = ?,233;2.33e2,233.00014563
0.028118 + 0.39069 = ?,0.41881;4.1881e-1,0.41880799999999996
4.498e-4 + 0.09 = ?,0.09;9e-2,0.0904498
0.013257 + 1.2 = ?,1.2;1.2e0,1.213257
35.565 + 0.0013895 = ?,35.566;3.5566e1,35.5663895
4.50e-4 + 3200 = ?,3200;3.2e3,3200.00045
0.028118 + 75.43 = ?,75.46;7.546e1,75.45811800000001
11.51 + 700 = ?,700;7e2,711.51
40 + 6900 = ?,6900;6.9e3,6940.0
340 + 0.57 = ?,340;3.4e2,340.57
0.1265 + 24.421 = ?,24.547;2.4547e1,24.5475
75.4 + 339.32 = ?,414.7;4.147e2,414.72
0.009103 + 1048 = ?,1048;1.048e3,1048.009103
0.5690 + 0.08685 = ?,0.6558;6.558e-1,0.6558499999999999
20 + 80 = ?,1.0e2;1.0e2,100.0
1.2068 + 1050 = ?,1050;1.05e3,1051.2068
1500 + 1.000e4 = ?,1.15e4;1.15e4,11500.0
4 + 1.0e3 = ?,1.0e3;1.0e3,1004.0
9.54e-4 + 1050 = ?,1050;1.05e3,1050.000954
4.5e-4 + 11.5 = ?,11.5;1.15e1,11.50045
4715 + 0.0869 = ?,4715;4.715e3,4715.0869
3 + 3.728 = ?,7;7e0,6.728
0.003 + 0.05964 = ?,0.063;6.3e-2,0.06264
339 + 5000 = ?,5000;5e3,5339.0
35.565 + 3.0888e-4 = ?,35.565;3.5565e1,35.565308879999996
1.0000e-4 + 5 = ?,5;5e0,5.0001
4.50e-4 + 35.565 = ?,35.565;3.5565e1,35.56545
1.0000e4 + 0.4 = ?,1.0000e4;1.0000e4,10000.4
3.728 + 0.003 = ?,3.731;3.731e0,3.7310000000000003
0.001 + 1.8 = ?,1.8;1.8e0,1.801
700 + 10 = ?,700;7e2,710.0
2.1e-4 + 3200 = ?,3200;3.2e3,3200.00021
0.0596 + 0.0020 = ?,0.0616;6.16e-2,0.0616
3.7276 + 0.57 = ?,4.30;4.30e0,4.2976
0.0409 + 0.09 = ?,0.13;1.3e-1,0.1309
3237 + 7.9060 = ?,3245;3.245e3,3244.906
1 + 100 = ?,100;1e2,101.0
35.56 + 1.76 = ?,37.32;3.732e1,37.32
3240 + 6.55e-4 = ?,3240;3.24e3,3240.000655
6870 + 700 = ?,7600;7.6e3,7570.0
339 + 0.1 = ?,339;3.39e2,339.1
339.32 + 1.2 = ?,340.5;3.405e2,340.52
7.9060 + 75.43 = ?,83.34;8.334e1,83.33600000000001
0.829 + 0.019 = ?,0.848;8.48e-1,0.848
3 + 0.3907 = ?,3;3e0,3.3907
8 + 3200 = ?,3200;3.2e3,3208.0
2.121e-4 + 0.0029 = ?,0.0031;3.1e-3,0.0031120999999999996
0.086851 + 12 = ?,12;1.2e1,12.086851
51.795 + 3.09e-4 = ?,51.795;5.1795e1,51.795309
3240 + 7.91 = ?,3250;3.25e3,3247.91
6.55e-4 + 1048 = ?,1048;1.048e3,1048.000655
300 + 12 = ?,300;3e2,312.0
0.06 + 0.0091 = ?,0.07;7e-2,0.0691
0.087 + 35.565 = ?,35.652;3.5652e1,35.652
1.000e4 + 340 = ?,1.034e4;1.034e4,10340.0
0.001 + 11.514 = ?,11.515;1.1515e1,11.514999999999999
1.758 + 0.268 = ?,2.026;2.026e0,2.026
1048.1 + 75.431 = ?,1123.5;1.1235e3,1123.531
0.01931 + 2000 = ?,2000;2e3,2000.01931
0.05964 + 5000 = ?,5000;5e3,5000.05964
1.456e-4 + 2000 = ?,2000;2e3,2000.0001456
490 + 0.3 = ?,490;4.9e2,490.3
3.7276 + 2223 = ?,2227;2.227e3,2226.7276
0.268 + 1048 = ?,1048;1.048e3,1048.268
75 + 1526.4 = ?,1601;1.601e3,1601.4
0.02 + 0.1842 = ?,0.20;2.0e-1,0.2042
51.8 + 7e-4 = ?,51.8;5.18e1,51.8007
494.17 + 4.498e-4 = ?,494.17;4.9417e2,494.17044980000003
3.0888e-4 + 0.83 = ?,0.83;8.3e-1,0.8303088799999999
0.001 + 2223 = ?,2223;2.223e3,2223.001
0.4 + 11.5 = ?,11.9;1.19e1,11.9
0.4 + 233.00 = ?,233.4;2.334e2,233.4
3.1e-4 + 0.0043 = ?,0.0046;4.6e-3,0.00461
0.0091 + 9.5e-4 = ?,0.0100;1.00e-2,0.01005
36 + 1.46e-4 = ?,36;3.6e1,36.000146
1.2 + 0.00910 = ?,1.2;1.2e0,1.2091
0.0020236 + 6866 = ?,6866;6.866e3,6866.0020236
0.184 + 494.2 = ?,494.4;4.944e2,494.384
6900 + 2.6 = ?,6900;6.9e3,6902.6
1526.4 + 11.5 = ?,1537.9;1.5379e3,1537.9
0.004292 + 0.391 = ?,0.395;3.95e-1,0.39529200000000003
0.06 + 0.002947 = ?,0.06;6e-2,0.062947
0.6 + 17 = ?,18;1.8e1,17.6
6870 + 3.09e-4 = ?,6870;6.87e3,6870.000309
1.0e3 + 0.041 = ?,1.0e3;1.0e3,1000.041
24.42 + 1.76 = ?,26.18;2.618e1,26.180000000000003
40 + 230 = ?,270;2.7e2,270.0
35.56 + 4714.9 = ?,4750.5;4.7505e3,4750.46
24 + 0.26827 = ?,24;2.4e1,24.26827
0.00295 + 1.46e-4 = ?,0.00310;3.10e-3,0.003096
0.57 + 1048.1 = ?,1048.7;1.0487e3,1048.6699999999998
5000 + 5.4 = ?,5000;5e3,5005.4
0.0013895 + 11.514 = ?,11.515;1.1515e1,11.5153895
52 + 0.002 = ?,52;5.2e1,52.002
0.126 + 230 = ?,230;2.3e2,230.126
1.0000e4 + 4.498e-4 = ?,1.0000e4;1.0000e4,10000.0004498
0.0409 + 1.2 = ?,1.2;1.2e0,1.2409
2.121e-4 + 1.00e4 = ?,1.00e4;1.00e4,10000.0002121
233 + 2000 = ?,2000;2e3,2233.0
0.39 + 0.0013895 = ?,0.39;3.9e-1,0.3913895
0.0091 + 233.0 = ?,233.0;2.330e2,233.0091
2.12e-4 + 339 = ?,339;3.39e2,339.000212
35.56 + 0.028118 = ?,35.59;3.559e1,35.588118
0.09 + 0.39 = ?,0.48;4.8e-1,0.48
6.5513e-4 + 1.0e3 = ?,1.0e3;1.0e3,1000.00065513
4715 + 75.4 = ?,4790.;4.790e3,4790.4
7.9060 + 7.91 = ?,15.82;1.582e1,15.815999999999999
4715 + 0.009103 = ?,4715;4.715e3,4715.009103
0.0596 + 3 = ?,3;3e0,3.0596
0.3 + 160. = ?,160.;1.60e2,160.3
0.184 + 0.004 = ?,0.188;1.88e-1,0.188
1048.1 + 10 = ?,1060;1.06e3,1058.1
6870 + 109.85 = ?,6980;6.98e3,6979.85
24 + 2.560 = ?,27;2.7e1,26.56
159.99 + 1.8 = ?,161.8;1.618e2,161.79000000000002
0.0091030 + 2.560 = ?,2.569;2.569e0,2.569103
51.79 + 3.09e-4 = ?,51.79;5.179e1,51.790309
3.7276 + 0.0043 = ?,3.7319;3.7319e0,3.7319
1048 + 109.9 = ?,1158;1.158e3,1157.9
24.421 + 20 = ?,40;4e1,44.421
2220 + 5.4 = ?,2230;2.23e3,2225.4
0.08685 + 339.32 = ?,339.41;3.3941e2,339.40685
3.0888e-4 + 3200 = ?,3200;3.2e3,3200.00030888
0.00910 + 1 = ?,1;1e0,1.0091
1.2 + 2000 = ?,2000;2e3,2001.2
52 + 1530 = ?,1580;1.58e3,1582.0
6900 + 3.089e-4 = ?,6900;6.9e3,6900.0003089
6.5513e-4 + 40 = ?,40;4e1,40.00065513
5.429 + 0.00910 = ?,5.438;5.438e0,5.4381
3237 + 20 = ?,3260;3.26e3,3257.0
5.4287 + 6.5513e-4 = ?,5.4294;5.4294e0,5.42935513
2.56 + 10 = ?,10;1e1,12.56
500 + 0.028 = ?,500;5e2,500.028
7e-4 + 4e-4 = ?,0.0011;1.1e-3,0.0011
2223 + 0.0042919 = ?,2223;2.223e3,2223.0042919
0.0029471 + 6.551e-4 = ?,0.0036022;3.6022e-3,0.0036022
233.0 + 4714.9 = ?,4947.9;4.9479e3,4947.9
80 + 11.5 = ?,90;9e1,91.5
109.9 + 0.12649 = ?,110.0;1.100e2,110.02649000000001
339 + 300 = ?,600;6e2,639.0
720. + 1.76 = ?,722;7.22e2,721.76
494.2 + 0.26827 = ?,494.5;4.945e2,494.46826999999996
2.56 + 6900 = ?,6900;6.9e3,6902.56
7.91 + 1.00e-4 = ?,7.91;7.91e0,7.9101
3000 + 4.50e-4 = ?,3000;3e3,3000.00045
16.77 + 3000 = ?,3000;3e3,3016.77
4.4984e-4 + 3.1e-4 = ?,7.6e-4;7.6e-4,0.00075984
36 + 2.560 = ?,39;3.9e1,38.56
110. + 51.79 = ?,162;1.62e2,161.79
2.12e-4 + 3237.5 = ?,3237.5;3.2375e3,3237.500212
340 + 3237.5 = ?,3580;3.58e3,3577.5
7.906 + 0.06 = ?,7.97;7.97e0,7.965999999999999
0.569 + 0.0063 = ?,0.575;5.75e-1,0.5752999999999999
9.5e-4 + 0.0029 = ?,0.0038;3.8e-3,0.0038499999999999997
0.1265 + 0.829 = ?,0.956;9.56e-1,0.9555
1048 + 4700 = ?,5700;5.7e3,5748.0
0.56899 + 0.82864 = ?,1.39763;1.39763e0,1.39763
2.1210e-4 + 0.12649 = ?,0.12670;1.2670e-1,0.12670209999999998
0.569 + 0.01931 = ?,0.588;5.88e-1,0.58831
0.003 + 160 = ?,160;1.6e2,160.003
0.006251 + 11.5 = ?,11.5;1.15e1,11.506251
233.0 + 0.5690 = ?,233.6;2.336e2,233.569
35.56 + 1.207 = ?,36.77;3.677e1,36.767
0.82864 + 0.0013895 = ?,0.83003;8.3003e-1,0.8300295000000001
5.4 + 0.57 = ?,6.0;6.0e0,5.970000000000001
160.0 + 7.91 = ?,167.9;1.679e2,167.91
51.8 + 0.002024 = ?,51.8;5.18e1,51.802023999999996
0.12649 + 0.268 = ?,0.394;3.94e-1,0.39449
1.0000e-4 + 9.5e-4 = ?,0.00105;1.05e-3,0.00105
0.003 + 5.4 = ?,5.4;5.4e0,5.4030000000000005
490 + 100 = ?,600;6e2,590.0
1.000e-4 + 9.5e-4 = ?,0.00105;1.05e-3,0.00105
3.0888e-4 + 0.0281 = ?,0.0284;2.84e-2,0.02840888
1500 + 6.5513e-4 = ?,1500;1.5e3,1500.00065513
1048.1 + 1.5e-4 = ?,1048.1;1.0481e3,1048.10015
0.1842 + 7.906 = ?,8.090;8.090e0,8.0902
159.99 + 0.39 = ?,160.38;1.6038e2,160.38
1.00e4 + 4.498e-4 = ?,1.00e4;1.00e4,10000.0004498
0.184 + 2220 = ?,2220;2.22e3,2220.184
9.54e-4 + 0.0014 = ?,0.0024;2.4e-3,0.002354
3200 + 11.514 = ?,3200;3.2e3,3211.514
24.4 + 9.5e-4 = ?,24.4;2.44e1,24.400949999999998
5 + 24.4 = ?,29;2.9e1,29.4
0.019307 + 3.73 = ?,3.75;3.75e0,3.749307
0.08685 + 4710 = ?,4710;4.71e3,4710.08685
4700 + 109.9 = ?,4800;4.8e3,4809.9
1 + 0.0133 = ?,1;1e0,1.0133
200 + 1.0000e4 = ?,1.02e4;1.02e4,10200.0
1048.1 + 2.12e-4 = ?,1048.1;1.0481e3,1048.1002119999998
0.56899 + 0.0020 = ?,0.5710;5.710e-1,0.57099
0.2 + 1.4563e-4 = ?,0.2;2e-1,0.20014563000000002
1.5e-4 + 0.1 = ?,0.1;1e-1,0.10015
0.004 + 0.0063 = ?,0.010;1.0e-2,0.0103
4714.9 + 0.82864 = ?,4715.7;4.7157e3,4715.728639999999
4.5e-4 + 700 = ?,700;7e2,700.00045
6870 + 8 = ?,6880;6.88e3,6878.0
0.1842 + 0.39 = ?,0.57;5.7e-1,0.5742
3237 + 24.421 = ?,3261;3.261e3,3261.421
494.2 + 6900 = ?,7400;7.4e3,7394.2
0.829 + 0.041 = ?,0.870;8.70e-1,0.87
230 + 0.0133 = ?,230;2.3e2,230.0133
2.56 + 11.514 = ?,14.07;1.407e1,14.074
10 + 1048.1 = ?,1060;1.06e3,1058.1
0.013257 + 3e-4 = ?,0.0136;1.36e-2,0.013557
4.5e-4 + 8 = ?,8;8e0,8.00045
0.13 + 5.4287 = ?,5.56;5.56e0,5.5587
0.00625 + 0.0042919 = ?,0.01054;1.054e-2,0.0105419
233.00 + 109.85 = ?,342.85;3.4285e2,342.85
16.768 + 0.0869 = ?,16.855;1.6855e1,16.8549
1530 + 1.000e-4 = ?,1530;1.53e3,1530.0001
1.456e-4 + 0.041 = ?,0.041;4.1e-2,0.041145600000000004
