question,correct_answers,question_type
A sample of Actinium has 1.4x10<sup>24</sup> atoms. How many grams of Actinium are in the sample?,530;20,numerical_tolerance
How many atoms are in 0.1698 grams of Silicon?,3.641e21;2000000000000000000,numerical_tolerance
What is the mass (in g) of 1.81x10<sup>24</sup> atoms of Lithium?,20.9;0.2,numerical_tolerance
A sample of Phosphorus has 2.13x10<sup>24</sup> atoms. How many grams of Phosphorus are in the sample?,110.;2,numerical_tolerance
How many atoms are in 0.1019 grams of Sulfur?,1.915e21;2000000000000000000,numerical_tolerance
What is the mass (in g) of 4.9x10<sup>20</sup> atoms of Iron?,0.045;0.002,numerical_tolerance
A sample containes 0.0021 grams of a compound. How many atoms are present in the sample?,1.4e20;20000000000000000000,numerical_tolerance
What is the mass (in g) of 2.50x10<sup>20</sup> atoms of Carbon?,0.00499;2e-05,numerical_tolerance
What is the mass (in g) of 1.10x10<sup>24</sup> atoms of Nickel?,107;2,numerical_tolerance
How many atoms are in 21.40 grams of Boron?,1.192e24;2000000000000000000000,numerical_tolerance
A sample of Manganese has 9.8x10<sup>24</sup> atoms. How many grams of Manganese are in the sample?,890;20,numerical_tolerance
A sample of Calcium has 1.714x10<sup>21</sup> atoms. How many grams of Calcium are in the sample?,0.1141;0.0002,numerical_tolerance
A sample of Boron has 1.2x10<sup>25</sup> atoms. How many grams of Boron are in the sample?,220;20,numerical_tolerance
How many atoms are in 0.06395 grams of Scandium?,8.567e20;200000000000000000,numerical_tolerance
How many atoms are in 0.018 grams of Cobalt?,1.8e20;20000000000000000000,numerical_tolerance
What is the mass (in g) of 8.19x10<sup>21</sup> atoms of Iron?,0.759;0.002,numerical_tolerance
A sample of Potassium has 3.94x10<sup>25</sup> atoms. How many grams of Potassium are in the sample?,2560;20,numerical_tolerance
What is the mass (in g) of 1.4x10<sup>20</sup> atoms of Lithium?,0.0016;0.0002,numerical_tolerance
What is the mass (in g) of 3.384x10<sup>20</sup> atoms of Argon?,0.02245;2e-05,numerical_tolerance
A sample of Cobalt has 1.9x10<sup>24</sup> atoms. How many grams of Cobalt are in the sample?,190;20,numerical_tolerance
How many atoms are in 826.1 grams of Sodium?,2.164e25;20000000000000000000000,numerical_tolerance
How many atoms are in 17.4 grams of Chromium?,2.02e23;2000000000000000000000,numerical_tolerance
A sample of Vanadium has 4.971x10<sup>21</sup> atoms. How many grams of Vanadium are in the sample?,0.4205;0.0002,numerical_tolerance
A sample containes 0.0798 grams of a compound. How many atoms are present in the sample?,8.61e20;2000000000000000000,numerical_tolerance
How many atoms are in 1.010 grams of Lithium?,8.761e22;20000000000000000000,numerical_tolerance
What is the mass (in g) of 3.76x10<sup>25</sup> atoms of Boron?,675;2,numerical_tolerance
How many atoms are in 26.0 grams of Vanadium?,3.07e23;2000000000000000000000,numerical_tolerance
A sample containes 14.6 grams of a compound. How many atoms are present in the sample?,1.27e24;20000000000000000000000,numerical_tolerance
A sample containes 0.4096 grams of a compound. How many atoms are present in the sample?,4.186e21;2000000000000000000,numerical_tolerance
A sample containes 320 grams of a compound. How many atoms are present in the sample?,3.3e24;200000000000000000000000,numerical_tolerance
What is the mass (in g) of 1.138x10<sup>21</sup> atoms of Aluminum?,0.05099;2e-05,numerical_tolerance
How many atoms are in 0.3958 grams of Nickel?,4.061e21;2000000000000000000,numerical_tolerance
How many atoms are in 1130 grams of Magnesium?,2.81e25;200000000000000000000000,numerical_tolerance
A sample of Calcium has 4.0x10<sup>22</sup> atoms. How many grams of Calcium are in the sample?,2.7;0.2,numerical_tolerance
A sample containes 0.012 grams of a compound. How many atoms are present in the sample?,1.8e20;20000000000000000000,numerical_tolerance
A sample containes 0.01492 grams of a compound. How many atoms are present in the sample?,1.636e20;200000000000000000,numerical_tolerance
How many atoms are in 1.03 grams of Titanium?,1.29e22;200000000000000000000,numerical_tolerance
What is the mass (in g) of 5.65x10<sup>25</sup> atoms of Manganese?,5150;20,numerical_tolerance
A sample containes 34.0 grams of a compound. How many atoms are present in the sample?,2.95e24;20000000000000000000000,numerical_tolerance
How many atoms are in 0.0319 grams of Magnesium?,7.91e20;2000000000000000000,numerical_tolerance
A sample containes 1.65 grams of a compound. How many atoms are present in the sample?,3.87e21;20000000000000000000,numerical_tolerance
How many atoms are in 450 grams of Sulfur?,8.5e24;200000000000000000000000,numerical_tolerance
What is the mass (in g) of 3.51x10<sup>25</sup> atoms of Helium?,233;2,numerical_tolerance
What is the mass (in g) of 4.5x10<sup>21</sup> atoms of Neon?,0.15;0.02,numerical_tolerance
A sample of Helium has 1.070x10<sup>25</sup> atoms. How many grams of Helium are in the sample?,71.12;0.02,numerical_tolerance
How many atoms are in 7.0 grams of Scandium?,9.4e22;2000000000000000000000,numerical_tolerance
What is the mass (in g) of 3.913x10<sup>21</sup> atoms of Argon?,0.2596;0.0002,numerical_tolerance
How many atoms are in 0.93 grams of Vanadium?,1.1e22;2000000000000000000000,numerical_tolerance
A sample of Copper has 1.25x10<sup>24</sup> atoms. How many grams of Copper are in the sample?,132;2,numerical_tolerance
What is the mass (in g) of 1.568x10<sup>21</sup> atoms of Sodium?,0.05986;2e-05,numerical_tolerance
A sample of Neon has 7.91x10<sup>24</sup> atoms. How many grams of Neon are in the sample?,265;2,numerical_tolerance
How many atoms are in 0.1050 grams of Tin?,5.325e20;200000000000000000,numerical_tolerance
What is the mass (in g) of 9.8x10<sup>20</sup> atoms of Magnesium?,0.040;0.002,numerical_tolerance
What is the mass (in g) of 6.196x10<sup>25</sup> atoms of Carbon?,1236;2,numerical_tolerance
A sample containes 1.0e3 grams of a compound. How many atoms are present in the sample?,1.2e25;2000000000000000000000000,numerical_tolerance
How many atoms are in 4350 grams of Potassium?,6.70e25;200000000000000000000000,numerical_tolerance
How many atoms are in 5190 grams of Argon?,7.83e25;200000000000000000000000,numerical_tolerance
What is the mass (in g) of 7.48x10<sup>22</sup> atoms of Cobalt?,7.32;0.02,numerical_tolerance
A sample containes 0.06888 grams of a compound. How many atoms are present in the sample?,8.666e20;200000000000000000,numerical_tolerance
A sample of Iron has 8.38x10<sup>25</sup> atoms. How many grams of Iron are in the sample?,7770;20,numerical_tolerance
A sample of Silicon has 5.957x10<sup>20</sup> atoms. How many grams of Silicon are in the sample?,0.02778;2e-05,numerical_tolerance
A sample containes 0.01142 grams of a compound. How many atoms are present in the sample?,3.408e20;200000000000000000,numerical_tolerance
How many atoms are in 0.016 grams of Chromium?,1.8e20;20000000000000000000,numerical_tolerance
A sample containes 1.55 grams of a compound. How many atoms are present in the sample?,4.06e22;200000000000000000000,numerical_tolerance
A sample of Tin has 4.062x10<sup>22</sup> atoms. How many grams of Tin are in the sample?,8.007;0.002,numerical_tolerance
What is the mass (in g) of 4.619x10<sup>21</sup> atoms of Ytterbium?,1.327;0.002,numerical_tolerance
A sample containes 640 grams of a compound. How many atoms are present in the sample?,9.6e24;200000000000000000000000,numerical_tolerance
How many atoms are in 0.102 grams of Copper?,9.70e20;2000000000000000000,numerical_tolerance
What is the mass (in g) of 1.59x10<sup>22</sup> atoms of Phosphorus?,0.818;0.002,numerical_tolerance
What is the mass (in g) of 9.21x10<sup>21</sup> atoms of Aluminum?,0.413;0.002,numerical_tolerance
What is the mass (in g) of 3.44x10<sup>24</sup> atoms of Potassium?,223;2,numerical_tolerance
A sample containes 26.0 grams of a compound. How many atoms are present in the sample?,7.76e23;2000000000000000000000,numerical_tolerance
A sample of Zinc has 3.9x10<sup>20</sup> atoms. How many grams of Zinc are in the sample?,0.042;0.002,numerical_tolerance
A sample containes 0.02663 grams of a compound. How many atoms are present in the sample?,3.084e20;200000000000000000,numerical_tolerance
How many atoms are in 123.1 grams of Sulfur?,2.313e24;2000000000000000000000,numerical_tolerance
How many atoms are in 7.503 grams of Magnesium?,1.859e23;200000000000000000000,numerical_tolerance
How many atoms are in 0.035 grams of Aluminum?,7.8e20;20000000000000000000,numerical_tolerance
What is the mass (in g) of 4.90x10<sup>23</sup> atoms of Copper?,51.7;0.2,numerical_tolerance
A sample containes 1.028 grams of a compound. How many atoms are present in the sample?,3.069e22;20000000000000000000,numerical_tolerance
A sample containes 0.058 grams of a compound. How many atoms are present in the sample?,3.9e21;200000000000000000000,numerical_tolerance
A sample of Helium has 4.879x10<sup>24</sup> atoms. How many grams of Helium are in the sample?,32.43;0.02,numerical_tolerance
A sample containes 0.002086 grams of a compound. How many atoms are present in the sample?,1.162e20;200000000000000000,numerical_tolerance
A sample containes 1.289 grams of a compound. How many atoms are present in the sample?,1.187e22;20000000000000000000,numerical_tolerance
A sample containes 867.7 grams of a compound. How many atoms are present in the sample?,2.273e25;20000000000000000000000,numerical_tolerance
A sample of Calcium has 1.7x10<sup>24</sup> atoms. How many grams of Calcium are in the sample?,110;20,numerical_tolerance
How many atoms are in 2.53 grams of Zinc?,2.33e22;200000000000000000000,numerical_tolerance
A sample containes 320 grams of a compound. How many atoms are present in the sample?,1.8e25;2000000000000000000000000,numerical_tolerance
How many atoms are in 330 grams of Beryllium?,2.2e25;2000000000000000000000000,numerical_tolerance
A sample of Magnesium has 4.1x10<sup>23</sup> atoms. How many grams of Magnesium are in the sample?,17;2,numerical_tolerance
What is the mass (in g) of 3.105x10<sup>23</sup> atoms of Argon?,20.60;0.02,numerical_tolerance
How many atoms are in 28.2 grams of Yttrium?,1.91e23;2000000000000000000000,numerical_tolerance
What is the mass (in g) of 2.4x10<sup>23</sup> atoms of Sulfur?,13;2,numerical_tolerance
A sample of Sulfur has 5.67x10<sup>22</sup> atoms. How many grams of Sulfur are in the sample?,3.02;0.02,numerical_tolerance
What is the mass (in g) of 1.0x10<sup>25</sup> atoms of Lanthanum?,2300;200,numerical_tolerance
A sample containes 0.3129 grams of a compound. How many atoms are present in the sample?,1.569e22;20000000000000000000,numerical_tolerance
A sample of Copper has 1.096x10<sup>23</sup> atoms. How many grams of Copper are in the sample?,11.57;0.02,numerical_tolerance
A sample containes 0.4474 grams of a compound. How many atoms are present in the sample?,8.699e21;2000000000000000000,numerical_tolerance
What is the mass (in g) of 2.6x10<sup>20</sup> atoms of Sodium?,0.0099;0.0002,numerical_tolerance
A sample of Boron has 8.227x10<sup>20</sup> atoms. How many grams of Boron are in the sample?,0.01477;2e-05,numerical_tolerance
A sample containes 1.499 grams of a compound. How many atoms are present in the sample?,2.256e23;200000000000000000000,numerical_tolerance
How many atoms are in 0.06427 grams of Copper?,6.091e20;200000000000000000,numerical_tolerance
A sample of Helium has 3.961x10<sup>23</sup> atoms. How many grams of Helium are in the sample?,2.633;0.002,numerical_tolerance
How many atoms are in 0.014 grams of Magnesium?,3.5e20;20000000000000000000,numerical_tolerance
How many atoms are in 31 grams of Lithium?,2.7e24;200000000000000000000000,numerical_tolerance
A sample containes 0.02624 grams of a compound. How many atoms are present in the sample?,3.102e20;200000000000000000,numerical_tolerance
A sample containes 0.41 grams of a compound. How many atoms are present in the sample?,5.1e21;200000000000000000000,numerical_tolerance
A sample of Copper has 2.628x10<sup>25</sup> atoms. How many grams of Copper are in the sample?,2773;2,numerical_tolerance
A sample containes 0.048 grams of a compound. How many atoms are present in the sample?,6.4e20;20000000000000000000,numerical_tolerance
A sample containes 0.19 grams of a compound. How many atoms are present in the sample?,8.0e20;20000000000000000000,numerical_tolerance
What is the mass (in g) of 1.29x10<sup>22</sup> atoms of Silicon?,0.602;0.002,numerical_tolerance
What is the mass (in g) of 6.8x10<sup>21</sup> atoms of Magnesium?,0.27;0.02,numerical_tolerance
What is the mass (in g) of 1.508x10<sup>24</sup> atoms of Cobalt?,147.6;0.2,numerical_tolerance
What is the mass (in g) of 7.119x10<sup>22</sup> atoms of Nickel?,6.938;0.002,numerical_tolerance
A sample containes 2.2 grams of a compound. How many atoms are present in the sample?,2.5e22;2000000000000000000000,numerical_tolerance
What is the mass (in g) of 7.036x10<sup>23</sup> atoms of Zinc?,76.39;0.02,numerical_tolerance
A sample of Silicon has 8.984x10<sup>22</sup> atoms. How many grams of Silicon are in the sample?,4.190;0.002,numerical_tolerance
How many atoms are in 38 grams of Carbon?,1.9e24;200000000000000000000000,numerical_tolerance
A sample of Copper has 8.84x10<sup>20</sup> atoms. How many grams of Copper are in the sample?,0.0933;0.0002,numerical_tolerance
A sample containes 0.090 grams of a compound. How many atoms are present in the sample?,1.2e21;200000000000000000000,numerical_tolerance
What is the mass (in g) of 8.899x10<sup>24</sup> atoms of Manganese?,811.8;0.2,numerical_tolerance
A sample containes 0.8064 grams of a compound. How many atoms are present in the sample?,4.043e22;20000000000000000000,numerical_tolerance
A sample of Sodium has 1.48x10<sup>21</sup> atoms. How many grams of Sodium are in the sample?,0.0565;0.0002,numerical_tolerance
A sample containes 0.0097 grams of a compound. How many atoms are present in the sample?,1.3e20;20000000000000000000,numerical_tolerance
What is the mass (in g) of 2.950x10<sup>24</sup> atoms of Beryllium?,44.15;0.02,numerical_tolerance
A sample of Terbium has 1.166x10<sup>20</sup> atoms. How many grams of Terbium are in the sample?,0.03077;2e-05,numerical_tolerance
A sample of Magnesium has 6.3x10<sup>20</sup> atoms. How many grams of Magnesium are in the sample?,0.025;0.002,numerical_tolerance
A sample of Zinc has 1.3x10<sup>21</sup> atoms. How many grams of Zinc are in the sample?,0.14;0.02,numerical_tolerance
A sample of Copper has 7.3x10<sup>20</sup> atoms. How many grams of Copper are in the sample?,0.077;0.002,numerical_tolerance
How many atoms are in 4638 grams of Silicon?,9.945e25;20000000000000000000000,numerical_tolerance
What is the mass (in g) of 1.5x10<sup>23</sup> atoms of Vanadium?,13;2,numerical_tolerance
A sample of Silicon has 9.063x10<sup>21</sup> atoms. How many grams of Silicon are in the sample?,0.4227;0.0002,numerical_tolerance
A sample of Calcium has 5.2x10<sup>24</sup> atoms. How many grams of Calcium are in the sample?,350;20,numerical_tolerance
What is the mass (in g) of 1.52x10<sup>20</sup> atoms of Manganese?,0.0139;0.0002,numerical_tolerance
A sample containes 0.4209 grams of a compound. How many atoms are present in the sample?,4.301e21;2000000000000000000,numerical_tolerance
How many atoms are in 4170. grams of Sulfur?,7.832e25;20000000000000000000000,numerical_tolerance
A sample of Iron has 3.89x10<sup>20</sup> atoms. How many grams of Iron are in the sample?,0.0361;0.0002,numerical_tolerance
A sample containes 0.0142 grams of a compound. How many atoms are present in the sample?,7.13e20;2000000000000000000,numerical_tolerance
How many atoms are in 12 grams of Silicon?,2.6e23;20000000000000000000000,numerical_tolerance
How many atoms are in 9660 grams of Gadolinium?,3.70e25;200000000000000000000000,numerical_tolerance
A sample containes 564 grams of a compound. How many atoms are present in the sample?,1.21e25;200000000000000000000000,numerical_tolerance
What is the mass (in g) of 1.3x10<sup>25</sup> atoms of Lithium?,150;20,numerical_tolerance
How many atoms are in 0.245 grams of Neon?,7.30e21;20000000000000000000,numerical_tolerance
A sample of Zinc has 6.984x10<sup>23</sup> atoms. How many grams of Zinc are in the sample?,75.82;0.02,numerical_tolerance
A sample of Vanadium has 1.54x10<sup>25</sup> atoms. How many grams of Vanadium are in the sample?,1.30e3;20,numerical_tolerance
How many atoms are in 1.106 grams of Manganese?,1.212e22;20000000000000000000,numerical_tolerance
What is the mass (in g) of 4.68x10<sup>23</sup> atoms of Zinc?,50.8;0.2,numerical_tolerance
A sample of Helium has 6.180x10<sup>25</sup> atoms. How many grams of Helium are in the sample?,410.8;0.2,numerical_tolerance
What is the mass (in g) of 1.49x10<sup>23</sup> atoms of Nickel?,14.5;0.2,numerical_tolerance
A sample of Darmstadtium has 3.3x10<sup>23</sup> atoms. How many grams of Darmstadtium are in the sample?,150;20,numerical_tolerance
A sample containes 656 grams of a compound. How many atoms are present in the sample?,6.73e24;20000000000000000000000,numerical_tolerance
What is the mass (in g) of 5.352x10<sup>24</sup> atoms of Sodium?,204.3;0.2,numerical_tolerance
A sample of Beryllium has 1.60x10<sup>23</sup> atoms. How many grams of Beryllium are in the sample?,2.39;0.02,numerical_tolerance
How many atoms are in 13.27 grams of Magnesium?,3.287e23;200000000000000000000,numerical_tolerance
What is the mass (in g) of 5.98x10<sup>23</sup> atoms of Phosphorus?,30.8;0.2,numerical_tolerance
A sample containes 3477 grams of a compound. How many atoms are present in the sample?,7.761e25;20000000000000000000000,numerical_tolerance
How many atoms are in 0.03927 grams of Lithium?,3.408e21;2000000000000000000,numerical_tolerance
What is the mass (in g) of 2.627x10<sup>25</sup> atoms of Manganese?,2397;2,numerical_tolerance
A sample containes 1.0e2 grams of a compound. How many atoms are present in the sample?,1.9e24;200000000000000000000000,numerical_tolerance
A sample containes 45.25 grams of a compound. How many atoms are present in the sample?,2.269e24;2000000000000000000000,numerical_tolerance
What is the mass (in g) of 3.161x10<sup>25</sup> atoms of Sodium?,1207;2,numerical_tolerance
A sample of Zinc has 1.91x10<sup>24</sup> atoms. How many grams of Zinc are in the sample?,207;2,numerical_tolerance
What is the mass (in g) of 1.895x10<sup>22</sup> atoms of Boron?,0.3402;0.0002,numerical_tolerance
How many atoms are in 0.5107 grams of Silicon?,1.095e22;20000000000000000000,numerical_tolerance
How many atoms are in 0.02956 grams of Manganese?,3.240e20;200000000000000000,numerical_tolerance
How many atoms are in 0.00126 grams of Helium?,1.90e20;2000000000000000000,numerical_tolerance
How many atoms are in 61.0 grams of Zinc?,5.62e23;2000000000000000000000,numerical_tolerance
How many atoms are in 260 grams of Cobalt?,2.7e24;200000000000000000000000,numerical_tolerance
A sample of Vanadium has 1.61x10<sup>24</sup> atoms. How many grams of Vanadium are in the sample?,136;2,numerical_tolerance
A sample of Titanium has 7.84x10<sup>21</sup> atoms. How many grams of Titanium are in the sample?,0.623;0.002,numerical_tolerance
A sample containes 0.0233 grams of a compound. How many atoms are present in the sample?,3.50e21;20000000000000000000,numerical_tolerance
A sample containes 0.2228 grams of a compound. How many atoms are present in the sample?,2.286e21;2000000000000000000,numerical_tolerance
A sample of Carbon has 3.5x10<sup>25</sup> atoms. How many grams of Carbon are in the sample?,7.0e2;20,numerical_tolerance
A sample of Boron has 2.6x10<sup>23</sup> atoms. How many grams of Boron are in the sample?,4.7;0.2,numerical_tolerance
A sample containes 0.031 grams of a compound. How many atoms are present in the sample?,2.9e20;20000000000000000000,numerical_tolerance
A sample of Beryllium has 1.2x10<sup>24</sup> atoms. How many grams of Beryllium are in the sample?,18;2,numerical_tolerance
What is the mass (in g) of 3.06x10<sup>20</sup> atoms of Vanadium?,0.0259;0.0002,numerical_tolerance
A sample of Magnesium has 3.78x10<sup>20</sup> atoms. How many grams of Magnesium are in the sample?,0.0153;0.0002,numerical_tolerance
What is the mass (in g) of 5.39x10<sup>25</sup> atoms of Vanadium?,4560;20,numerical_tolerance
How many atoms are in 0.0836 grams of Scandium?,1.12e21;20000000000000000000,numerical_tolerance
A sample containes 0.17 grams of a compound. How many atoms are present in the sample?,2.0e21;200000000000000000000,numerical_tolerance
What is the mass (in g) of 1.127x10<sup>23</sup> atoms of Zinc?,12.24;0.02,numerical_tolerance
What is the mass (in g) of 8.0x10<sup>23</sup> atoms of Silicon?,37;2,numerical_tolerance
A sample containes 0.1133 grams of a compound. How many atoms are present in the sample?,6.969e20;200000000000000000,numerical_tolerance
A sample of Calcium has 4.56x10<sup>22</sup> atoms. How many grams of Calcium are in the sample?,3.03;0.02,numerical_tolerance
A sample of Boron has 3.255x10<sup>25</sup> atoms. How many grams of Boron are in the sample?,584.3;0.2,numerical_tolerance
How many atoms are in 6.96 grams of Zinc?,6.41e22;200000000000000000000,numerical_tolerance
A sample of Vanadium has 3.4x10<sup>20</sup> atoms. How many grams of Vanadium are in the sample?,0.029;0.002,numerical_tolerance
What is the mass (in g) of 4.795x10<sup>21</sup> atoms of Copper?,0.5060;0.0002,numerical_tolerance
A sample containes 5003 grams of a compound. How many atoms are present in the sample?,9.398e25;20000000000000000000000,numerical_tolerance
How many atoms are in 18 grams of Phosphorus?,3.5e23;20000000000000000000000,numerical_tolerance
What is the mass (in g) of 5.60x10<sup>24</sup> atoms of Lithium?,64.5;0.2,numerical_tolerance
What is the mass (in g) of 1.320x10<sup>21</sup> atoms of Sodium?,0.05039;2e-05,numerical_tolerance
A sample containes 1079 grams of a compound. How many atoms are present in the sample?,1.357e25;20000000000000000000000,numerical_tolerance
A sample containes 0.49 grams of a compound. How many atoms are present in the sample?,1.1e22;2000000000000000000000,numerical_tolerance
A sample containes 2.0e2 grams of a compound. How many atoms are present in the sample?,2.5e24;200000000000000000000000,numerical_tolerance
A sample containes 16 grams of a compound. How many atoms are present in the sample?,1.8e23;20000000000000000000000,numerical_tolerance
A sample containes 2.69 grams of a compound. How many atoms are present in the sample?,4.06e22;200000000000000000000,numerical_tolerance
A sample containes 0.02470 grams of a compound. How many atoms are present in the sample?,3.805e20;200000000000000000,numerical_tolerance
A sample of Lithium has 9.19x10<sup>21</sup> atoms. How many grams of Lithium are in the sample?,0.106;0.002,numerical_tolerance
What is the mass (in g) of 1.3x10<sup>23</sup> atoms of Iron?,12;2,numerical_tolerance
A sample containes 16.20 grams of a compound. How many atoms are present in the sample?,4.014e23;200000000000000000000,numerical_tolerance
What is the mass (in g) of 3.8x10<sup>22</sup> atoms of Manganese?,3.5;0.2,numerical_tolerance
How many atoms are in 40.85 grams of Beryllium?,2.730e24;2000000000000000000000,numerical_tolerance
A sample containes 1.08 grams of a compound. How many atoms are present in the sample?,3.32e21;20000000000000000000,numerical_tolerance
