question,correct_answers,incorrect_answers,question_type
Classify the bonds in CaCl<sub>2</sub><br><br>Electronegativity values:<br>Ca: 1.0<br>Cl: 3.16,Ionic,Polar Covalent;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of SO<sub>3</sub>?<br><br>Electronegativity values:<br>S: 2.58<br>O: 3.44,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kind of bond do you expect to form between Silver and Nickel?<br><br>Electronegativity values:<br>Ag: 1.93<br>Ni: 1.91,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonds in WF<sub>6</sub><br><br>Electronegativity values:<br>W: 1.7<br>F: 3.98,Ionic,Polar Covalent;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of C<sub>2</sub>H<sub>2</sub>?<br><br>Electronegativity values:<br>C: 2.55<br>H: 2.2,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonds in TeCl<sub>4</sub><br><br>Electronegativity values:<br>Te: 2.1<br>Cl: 3.16,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonds in HgO<br><br>Electronegativity values:<br>Hg: 1.9<br>O: 3.44,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kind of bond do you expect to form between Rubidium and Manganese?<br><br>Electronegativity values:<br>Rb: 0.82<br>Mn: 1.55,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of Cl<sub>2</sub>?<br><br>Electronegativity values:<br>Cl: 3.16,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
What kind of bond do you expect to form between Fr and Mn?<br><br>Electronegativity values:<br>Fr: 0.7<br>Mn: 1.55,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kind of bond do you expect to form between Protactinium and Phosphorus?<br><br>Electronegativity values:<br>Pa: 1.5<br>P: 2.19,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of O<sub>2</sub>?<br><br>Electronegativity values:<br>O: 3.44,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonding of Neptunium with Tellurium.<br><br>Electronegativity values:<br>Np: 1.3<br>Te: 2.1,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonds in NH<sub>3</sub><br><br>Electronegativity values:<br>N: 3.04<br>H: 2.2,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of HCl?<br><br>Electronegativity values:<br>H: 2.2<br>Cl: 3.16,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonds in CrO<sub>3</sub><br><br>Electronegativity values:<br>Cr: 1.66<br>O: 3.44,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonds in CaCl<sub>2</sub><br><br>Electronegativity values:<br>Ca: 1.0<br>Cl: 3.16,Ionic,Polar Covalent;Nonpolar Covalent,multiple_choice
What kind of bond do you expect to form between Sodium and Lutetium?<br><br>Electronegativity values:<br>Na: 0.93<br>Lu: 1.0,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonding of Th with Mg.<br><br>Electronegativity values:<br>Th: 1.3<br>Mg: 1.31,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
What kind of bond do you expect to form between Cs and Ba?<br><br>Electronegativity values:<br>Cs: 0.79<br>Ba: 0.89,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
What kind of bond do you expect to form between Nb and W?<br><br>Electronegativity values:<br>Nb: 1.6<br>W: 1.7,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonds in Ag<sub>2</sub>O<br><br>Electronegativity values:<br>Ag: 1.93<br>O: 3.44,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonding of Dysprosium with Lead.<br><br>Electronegativity values:<br>Dy: 1.22<br>Pb: 1.8,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonding of Thallium with Xenon.<br><br>Electronegativity values:<br>Tl: 1.8<br>Xe: 2.6,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonds in RaF<sub>2</sub><br><br>Electronegativity values:<br>Ra: 0.9<br>F: 3.98,Ionic,Polar Covalent;Nonpolar Covalent,multiple_choice
Classify the bonds in U<sub>3</sub>O<sub>8</sub><br><br>Electronegativity values:<br>U: 1.7<br>O: 3.44,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonds in HI<br><br>Electronegativity values:<br>H: 2.2<br>I: 2.66,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonds in HBr<br><br>Electronegativity values:<br>H: 2.2<br>Br: 2.96,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kind of bond do you expect to form between Plutonium and Silver?<br><br>Electronegativity values:<br>Pu: 1.3<br>Ag: 1.93,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonds in V<sub>2</sub>O<sub>5</sub><br><br>Electronegativity values:<br>V: 1.63<br>O: 3.44,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonds in SiC<br><br>Electronegativity values:<br>Si: 1.9<br>C: 2.55,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonding of Zirconium with Copper.<br><br>Electronegativity values:<br>Zr: 1.33<br>Cu: 1.9,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonding of Palladium with Copper.<br><br>Electronegativity values:<br>Pd: 2.2<br>Cu: 1.9,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
What kinds of bonds join the atoms of NiO?<br><br>Electronegativity values:<br>Ni: 1.91<br>O: 3.44,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonds in H<sub>2</sub>S<br><br>Electronegativity values:<br>H: 2.2<br>S: 2.58,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonding of Carbon with Chromium.<br><br>Electronegativity values:<br>C: 2.55<br>Cr: 1.66,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of HI?<br><br>Electronegativity values:<br>H: 2.2<br>I: 2.66,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonds in NaCl<br><br>Electronegativity values:<br>Na: 0.93<br>Cl: 3.16,Ionic,Polar Covalent;Nonpolar Covalent,multiple_choice
Classify the bonds in Na<sub>2</sub>S<br><br>Electronegativity values:<br>Na: 0.93<br>S: 2.58,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kind of bond do you expect to form between Gold and Rhodium?<br><br>Electronegativity values:<br>Au: 2.4<br>Rh: 2.28,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
What kinds of bonds join the atoms of C<sub>2</sub>H<sub>6</sub>?<br><br>Electronegativity values:<br>C: 2.55<br>H: 2.2,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonding of Germanium with Bismuth.<br><br>Electronegativity values:<br>Ge: 2.01<br>Bi: 1.9,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonding of Sn with Sm.<br><br>Electronegativity values:<br>Sn: 1.96<br>Sm: 1.17,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonds in I<sub>2</sub><br><br>Electronegativity values:<br>I: 2.66,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
What kinds of bonds join the atoms of F<sub>2</sub>?<br><br>Electronegativity values:<br>F: 3.98,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonding of Selenium with Iridium.<br><br>Electronegativity values:<br>Se: 2.55<br>Ir: 2.2,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
What kinds of bonds join the atoms of MgO?<br><br>Electronegativity values:<br>Mg: 1.31<br>O: 3.44,Ionic,Polar Covalent;Nonpolar Covalent,multiple_choice
Classify the bonding of Ac with Pr.<br><br>Electronegativity values:<br>Ac: 1.1<br>Pr: 1.13,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
What kinds of bonds join the atoms of HgO?<br><br>Electronegativity values:<br>Hg: 1.9<br>O: 3.44,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonds in NiO<br><br>Electronegativity values:<br>Ni: 1.91<br>O: 3.44,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kind of bond do you expect to form between Astatine and Nickel?<br><br>Electronegativity values:<br>At: 2.2<br>Ni: 1.91,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonds in Li<sub>2</sub>S<br><br>Electronegativity values:<br>Li: 0.98<br>S: 2.58,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonds in NH<sub>3</sub><br><br>Electronegativity values:<br>N: 3.04<br>H: 2.2,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonds in ClO<sub>2</sub><br><br>Electronegativity values:<br>Cl: 3.16<br>O: 3.44,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonds in ClO<sub>2</sub><br><br>Electronegativity values:<br>Cl: 3.16<br>O: 3.44,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonds in C<sub>7</sub>H<sub>16</sub><br><br>Electronegativity values:<br>C: 2.55<br>H: 2.2,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonding of Na with In.<br><br>Electronegativity values:<br>Na: 0.93<br>In: 1.78,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonds in MgCl<sub>2</sub><br><br>Electronegativity values:<br>Mg: 1.31<br>Cl: 3.16,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonding of Ca with Th.<br><br>Electronegativity values:<br>Ca: 1.0<br>Th: 1.3,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonds in Li<sub>2</sub>S<br><br>Electronegativity values:<br>Li: 0.98<br>S: 2.58,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonds in SO<sub>3</sub><br><br>Electronegativity values:<br>S: 2.58<br>O: 3.44,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonding of Zirconium with Scandium.<br><br>Electronegativity values:<br>Zr: 1.33<br>Sc: 1.36,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
What kind of bond do you expect to form between Xenon and Silver?<br><br>Electronegativity values:<br>Xe: 2.6<br>Ag: 1.93,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kind of bond do you expect to form between Dy and Hg?<br><br>Electronegativity values:<br>Dy: 1.22<br>Hg: 1.9,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonding of Radium with Praseodymium.<br><br>Electronegativity values:<br>Ra: 0.9<br>Pr: 1.13,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonding of Pb with V.<br><br>Electronegativity values:<br>Pb: 1.8<br>V: 1.63,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
What kinds of bonds join the atoms of Bi<sub>2</sub>O<sub>3</sub>?<br><br>Electronegativity values:<br>Bi: 1.9<br>O: 3.44,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of CaCl<sub>2</sub>?<br><br>Electronegativity values:<br>Ca: 1.0<br>Cl: 3.16,Ionic,Polar Covalent;Nonpolar Covalent,multiple_choice
Classify the bonds in MgF<sub>2</sub><br><br>Electronegativity values:<br>Mg: 1.31<br>F: 3.98,Ionic,Polar Covalent;Nonpolar Covalent,multiple_choice
Classify the bonding of V with In.<br><br>Electronegativity values:<br>V: 1.63<br>In: 1.78,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
What kinds of bonds join the atoms of VO<sub>2</sub>?<br><br>Electronegativity values:<br>V: 1.63<br>O: 3.44,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonding of Boron with Tellurium.<br><br>Electronegativity values:<br>B: 2.04<br>Te: 2.1,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
What kind of bond do you expect to form between Se and Sn?<br><br>Electronegativity values:<br>Se: 2.55<br>Sn: 1.96,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of SO<sub>3</sub>?<br><br>Electronegativity values:<br>S: 2.58<br>O: 3.44,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of SbF<sub>3</sub>?<br><br>Electronegativity values:<br>Sb: 2.05<br>F: 3.98,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonds in TiO<sub>2</sub><br><br>Electronegativity values:<br>Ti: 1.54<br>O: 3.44,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonding of Technetium with Zirconium.<br><br>Electronegativity values:<br>Tc: 2.1<br>Zr: 1.33,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of SO<sub>3</sub>?<br><br>Electronegativity values:<br>S: 2.58<br>O: 3.44,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonds in C<sub>6</sub>H<sub>14</sub><br><br>Electronegativity values:<br>C: 2.55<br>H: 2.2,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonds in NaH<br><br>Electronegativity values:<br>Na: 0.93<br>H: 2.2,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of NH<sub>3</sub>?<br><br>Electronegativity values:<br>N: 3.04<br>H: 2.2,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonding of Neodymium with Bismuth.<br><br>Electronegativity values:<br>Nd: 1.14<br>Bi: 1.9,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonding of Silicon with Calcium.<br><br>Electronegativity values:<br>Si: 1.9<br>Ca: 1.0,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonding of Ruthenium with Yttrium.<br><br>Electronegativity values:<br>Ru: 2.2<br>Y: 1.22,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonds in C<sub>2</sub>H<sub>4</sub><br><br>Electronegativity values:<br>C: 2.55<br>H: 2.2,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
What kind of bond do you expect to form between Cobalt and Chlorine?<br><br>Electronegativity values:<br>Co: 1.88<br>Cl: 3.16,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of N<sub>2</sub>?<br><br>Electronegativity values:<br>N: 3.04,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
What kinds of bonds join the atoms of H<sub>2</sub>?<br><br>Electronegativity values:<br>H: 2.2,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonding of Holmium with Fluorine.<br><br>Electronegativity values:<br>Ho: 1.23<br>F: 3.98,Ionic,Polar Covalent;Nonpolar Covalent,multiple_choice
What kind of bond do you expect to form between Lu and Pt?<br><br>Electronegativity values:<br>Lu: 1.0<br>Pt: 2.2,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of Al<sub>2</sub>O<sub>3</sub>?<br><br>Electronegativity values:<br>Al: 1.61<br>O: 3.44,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonding of Th with Os.<br><br>Electronegativity values:<br>Th: 1.3<br>Os: 2.2,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonds in TeCl<sub>4</sub><br><br>Electronegativity values:<br>Te: 2.1<br>Cl: 3.16,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonding of Nickel with Thorium.<br><br>Electronegativity values:<br>Ni: 1.91<br>Th: 1.3,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kind of bond do you expect to form between Pd and Th?<br><br>Electronegativity values:<br>Pd: 2.2<br>Th: 1.3,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonds in HBr<br><br>Electronegativity values:<br>H: 2.2<br>Br: 2.96,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kind of bond do you expect to form between O and V?<br><br>Electronegativity values:<br>O: 3.44<br>V: 1.63,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of CaF<sub>2</sub>?<br><br>Electronegativity values:<br>Ca: 1.0<br>F: 3.98,Ionic,Polar Covalent;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of RaF<sub>2</sub>?<br><br>Electronegativity values:<br>Ra: 0.9<br>F: 3.98,Ionic,Polar Covalent;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of BiF<sub>3</sub>?<br><br>Electronegativity values:<br>Bi: 1.9<br>F: 3.98,Ionic,Polar Covalent;Nonpolar Covalent,multiple_choice
Classify the bonds in SbF<sub>3</sub><br><br>Electronegativity values:<br>Sb: 2.05<br>F: 3.98,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of BeF<sub>2</sub>?<br><br>Electronegativity values:<br>Be: 1.57<br>F: 3.98,Ionic,Polar Covalent;Nonpolar Covalent,multiple_choice
What kind of bond do you expect to form between Pa and Tl?<br><br>Electronegativity values:<br>Pa: 1.5<br>Tl: 1.8,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
What kind of bond do you expect to form between Ta and Au?<br><br>Electronegativity values:<br>Ta: 1.5<br>Au: 2.4,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kind of bond do you expect to form between N and At?<br><br>Electronegativity values:<br>N: 3.04<br>At: 2.2,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of AlN?<br><br>Electronegativity values:<br>Al: 1.61<br>N: 3.04,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonds in CaF<sub>2</sub><br><br>Electronegativity values:<br>Ca: 1.0<br>F: 3.98,Ionic,Polar Covalent;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of Al<sub>2</sub>O<sub>3</sub>?<br><br>Electronegativity values:<br>Al: 1.61<br>O: 3.44,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonds in CdO<br><br>Electronegativity values:<br>Cd: 1.69<br>O: 3.44,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonds in CO<br><br>Electronegativity values:<br>C: 2.55<br>O: 3.44,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonds in SeCl<sub>4</sub><br><br>Electronegativity values:<br>Se: 2.55<br>Cl: 3.16,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of UO<sub>2</sub>?<br><br>Electronegativity values:<br>U: 1.7<br>O: 3.44,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonds in CoO<br><br>Electronegativity values:<br>Co: 1.88<br>O: 3.44,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of SiC?<br><br>Electronegativity values:<br>Si: 1.9<br>C: 2.55,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of HF?<br><br>Electronegativity values:<br>H: 2.2<br>F: 3.98,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonding of Sn with Sm.<br><br>Electronegativity values:<br>Sn: 1.96<br>Sm: 1.17,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of MnF<sub>2</sub>?<br><br>Electronegativity values:<br>Mn: 1.55<br>F: 3.98,Ionic,Polar Covalent;Nonpolar Covalent,multiple_choice
What kind of bond do you expect to form between Manganese and Thulium?<br><br>Electronegativity values:<br>Mn: 1.55<br>Tm: 1.25,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonds in Tl<sub>2</sub>O<br><br>Electronegativity values:<br>Tl: 1.8<br>O: 3.44,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kind of bond do you expect to form between Ag and Cd?<br><br>Electronegativity values:<br>Ag: 1.93<br>Cd: 1.69,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
What kinds of bonds join the atoms of LiF?<br><br>Electronegativity values:<br>Li: 0.98<br>F: 3.98,Ionic,Polar Covalent;Nonpolar Covalent,multiple_choice
What kind of bond do you expect to form between Indium and Chromium?<br><br>Electronegativity values:<br>In: 1.78<br>Cr: 1.66,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonding of Zn with Ga.<br><br>Electronegativity values:<br>Zn: 1.65<br>Ga: 1.81,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
What kind of bond do you expect to form between Ra and Cr?<br><br>Electronegativity values:<br>Ra: 0.9<br>Cr: 1.66,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonds in BaF<sub>2</sub><br><br>Electronegativity values:<br>Ba: 0.89<br>F: 3.98,Ionic,Polar Covalent;Nonpolar Covalent,multiple_choice
What kind of bond do you expect to form between Scandium and Magnesium?<br><br>Electronegativity values:<br>Sc: 1.36<br>Mg: 1.31,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
What kinds of bonds join the atoms of O<sub>2</sub>?<br><br>Electronegativity values:<br>O: 3.44,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
What kind of bond do you expect to form between Lanthanum and Nickel?<br><br>Electronegativity values:<br>La: 1.1<br>Ni: 1.91,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kind of bond do you expect to form between Se and At?<br><br>Electronegativity values:<br>Se: 2.55<br>At: 2.2,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
What kind of bond do you expect to form between Tin and Vanadium?<br><br>Electronegativity values:<br>Sn: 1.96<br>V: 1.63,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonding of Ti with Ag.<br><br>Electronegativity values:<br>Ti: 1.54<br>Ag: 1.93,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonding of Ni with Cr.<br><br>Electronegativity values:<br>Ni: 1.91<br>Cr: 1.66,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
What kind of bond do you expect to form between Technetium and Cerium?<br><br>Electronegativity values:<br>Tc: 2.1<br>Ce: 1.12,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of N<sub>2</sub>H<sub>4</sub>?<br><br>Electronegativity values:<br>N: 3.04<br>H: 2.2,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kind of bond do you expect to form between Iron and Antimony?<br><br>Electronegativity values:<br>Fe: 1.83<br>Sb: 2.05,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonding of Lithium with Holmium.<br><br>Electronegativity values:<br>Li: 0.98<br>Ho: 1.23,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
Classify the bonding of Palladium with Holmium.<br><br>Electronegativity values:<br>Pd: 2.2<br>Ho: 1.23,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kinds of bonds join the atoms of InP?<br><br>Electronegativity values:<br>In: 1.78<br>P: 2.19,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonding of Chlorine with Neptunium.<br><br>Electronegativity values:<br>Cl: 3.16<br>Np: 1.3,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
Classify the bonds in InP<br><br>Electronegativity values:<br>In: 1.78<br>P: 2.19,Polar Covalent,Ionic;Nonpolar Covalent,multiple_choice
What kind of bond do you expect to form between W and Si?<br><br>Electronegativity values:<br>W: 1.7<br>Si: 1.9,Nonpolar Covalent,Ionic;Polar Covalent,multiple_choice
