point,rt,signal
313,3.090,0
314,3.099,0
315,3.108,0
316,3.118,0
317,3.127,0
318,3.136,0
319,3.145,0
320,3.154,0
321,3.164,0
322,3.173,0
323,3.182,0
324,3.191,0
325,3.200,0
326,3.209,0
327,3.219,0
328,3.228,0
329,3.237,0
330,3.246,0
331,3.255,0
332,3.265,0
333,3.274,0
334,3.283,0
335,3.292,0
336,3.301,0
337,3.311,0
338,3.320,0
339,3.329,0
340,3.338,0
341,3.347,0
342,3.357,0
343,3.366,0
344,3.375,0
345,3.384,0
346,3.393,0
347,3.402,0
348,3.412,0
349,3.421,0
350,3.430,0
351,3.439,0
352,3.448,0
353,3.458,0
354,3.467,0
355,3.476,0
356,3.485,0
357,3.494,0
358,3.504,0
359,3.513,0
360,3.522,0
361,3.531,0
362,3.540,0
363,3.549,0
364,3.559,0
365,3.568,0
366,3.577,0
367,3.586,0
368,3.595,0
369,3.605,0
370,3.614,0
371,3.623,0
372,3.632,0
373,3.641,0
374,3.651,0
375,3.660,0
376,3.669,0
377,3.678,0
378,3.687,0
379,3.697,0
380,3.706,0
381,3.715,0
382,3.724,0
383,3.733,0
384,3.742,0
385,3.752,0
386,3.761,0
387,3.770,0
388,3.779,0
389,3.788,0
390,3.798,0
391,3.807,0
392,3.816,0
393,3.825,0
394,3.834,0
395,3.844,0
396,3.853,0
397,3.862,0
398,3.871,0
399,3.880,0
400,3.890,0
401,3.899,0
402,3.908,0
403,3.917,0
404,3.926,0
405,3.935,0
406,3.945,0
407,3.954,0
408,3.963,0
409,3.972,0
410,3.981,0
411,3.991,0
412,4.000,0
413,4.009,0
414,4.018,0
415,4.027,0
416,4.037,0
417,4.046,0
418,4.055,0
419,4.064,0
420,4.073,0
421,4.082,0
422,4.092,0
423,4.101,0
424,4.110,0
425,4.119,0
426,4.128,0
427,4.138,0
428,4.147,0
429,4.156,0
430,4.165,0
431,4.174,0
432,4.184,0
433,4.193,0
434,4.202,0
435,4.211,0
436,4.220,0
437,4.230,0
438,4.239,0
439,4.248,0
440,4.257,0
441,4.266,0
442,4.275,0
443,4.285,0
444,4.294,0
445,4.303,0
446,4.312,0
447,4.321,0
448,4.331,0
449,4.340,0
450,4.349,0
451,4.358,0
452,4.367,0
453,4.377,0
454,4.386,0
455,4.395,0
456,4.404,0
457,4.413,0
458,4.423,0
459,4.432,0
460,4.441,0
461,4.450,0
462,4.459,0
463,4.468,0
464,4.478,0
465,4.487,0
466,4.496,0
467,4.505,0
468,4.514,0
469,4.524,0
470,4.533,0
471,4.542,0
472,4.551,0
473,4.560,0
474,4.570,0
475,4.579,0
476,4.588,0
477,4.597,0
478,4.606,0
479,4.616,0
480,4.625,0
481,4.634,0
482,4.643,0
483,4.652,0
484,4.661,0
485,4.671,0
486,4.680,0
487,4.689,0
488,4.698,0
489,4.707,0
490,4.717,0
491,4.726,0
492,4.735,0
493,4.744,0
494,4.753,0
495,4.763,0
496,4.772,0
497,4.781,0
498,4.790,0
499,4.799,0
500,4.808,0
501,4.818,0
502,4.827,0
503,4.836,0
504,4.845,0
505,4.854,0
506,4.864,0
507,4.873,0
508,4.882,0
509,4.891,0
510,4.900,0
511,4.910,0
512,4.919,0
513,4.928,0
514,4.937,0
515,4.946,0
516,4.956,0
517,4.965,0
518,4.974,0
519,4.983,0
520,4.992,0
521,5.001,0
522,5.011,0
523,5.020,0
524,5.029,0
525,5.038,0
526,5.047,0
527,5.057,0
528,5.066,0
529,5.075,0
530,5.084,0
531,5.093,0
532,5.103,0
533,5.112,0
534,5.121,0
535,5.130,0
536,5.139,0
537,5.149,0
538,5.158,0
539,5.167,0
540,5.176,0
541,5.185,0
542,5.194,0
543,5.204,0
544,5.213,0
545,5.222,0
546,5.231,0
547,5.240,0
548,5.250,0
549,5.259,0
550,5.268,0
551,5.277,0
552,5.286,0
553,5.296,0
554,5.305,0
555,5.314,0
556,5.323,0
557,5.332,0
558,5.341,0
559,5.351,0
560,5.360,0
561,5.369,0
562,5.378,0
563,5.387,0
564,5.397,0
565,5.406,0
566,5.415,0
567,5.424,0
568,5.433,0
569,5.443,0
570,5.452,0
571,5.461,0
572,5.470,0
573,5.479,0
574,5.489,0
575,5.498,0
576,5.507,0
577,5.516,0
578,5.525,0
579,5.534,0
580,5.544,0
581,5.553,0
582,5.562,0
583,5.571,0
584,5.580,0
585,5.590,0
586,5.599,0
587,5.608,0
588,5.617,0
589,5.626,0
590,5.636,0
591,5.645,0
592,5.654,0
593,5.663,0
594,5.672,0
595,5.682,0
596,5.691,0
597,5.700,0
598,5.709,0
599,5.718,0
600,5.727,0
601,5.737,0
602,5.746,0
603,5.755,0
604,5.764,0
605,5.773,0
606,5.783,0
607,5.792,0
608,5.801,0
609,5.810,0
610,5.819,0
611,5.829,0
612,5.838,0
613,5.847,0
614,5.856,0
615,5.865,0
616,5.874,0
617,5.884,0
618,5.893,0
619,5.902,0
620,5.911,0
621,5.920,0
622,5.930,0
623,5.939,0
624,5.948,0
625,5.957,0
626,5.966,0
627,5.976,0
628,5.985,0
629,5.994,0
630,6.003,0
631,6.012,0
632,6.022,0
633,6.031,0
634,6.040,0
635,6.049,0
636,6.058,0
637,6.067,0
638,6.077,0
639,6.086,0
640,6.095,0
641,6.104,0
642,6.113,0
643,6.123,0
644,6.132,0
645,6.141,0
646,6.150,0
647,6.159,0
648,6.169,0
649,6.178,0
650,6.187,0
651,6.196,0
652,6.205,0
653,6.215,0
654,6.224,0
655,6.233,0
656,6.242,0
657,6.251,0
658,6.260,0
659,6.270,0
660,6.279,0
661,6.288,0
662,6.297,0
663,6.306,0
664,6.316,0
665,6.325,0
666,6.334,0
667,6.343,0
668,6.352,0
669,6.362,0
670,6.371,0
671,6.380,0
672,6.389,0
673,6.398,0
674,6.407,0
675,6.417,0
676,6.426,0
677,6.435,0
678,6.444,0
679,6.453,0
680,6.463,0
681,6.472,0
682,6.481,0
683,6.490,0
684,6.499,0
685,6.509,0
686,6.518,0
687,6.527,0
688,6.536,0
689,6.545,0
690,6.555,0
691,6.564,0
692,6.573,0
693,6.582,0
694,6.591,0
695,6.600,0
696,6.610,0
697,6.619,0
698,6.628,0
699,6.637,0
700,6.646,0
701,6.656,0
702,6.665,0
703,6.674,0
704,6.683,0
705,6.692,0
706,6.702,0
707,6.711,0
708,6.720,0
709,6.729,0
710,6.738,0
711,6.748,0
712,6.757,0
713,6.766,0
714,6.775,0
715,6.784,0
716,6.793,0
717,6.803,0
718,6.812,0
719,6.821,0
720,6.830,0
721,6.839,0
722,6.849,0
723,6.858,0
724,6.867,0
725,6.876,0
726,6.885,0
727,6.895,0
728,6.904,0
729,6.913,0
730,6.922,0
731,6.931,0
732,6.940,0
733,6.950,0
734,6.959,0
735,6.968,0
736,6.977,0
737,6.986,0
738,6.996,0
739,7.005,0
740,7.014,0
741,7.023,0
742,7.032,0
743,7.042,0
744,7.051,0
745,7.060,0
746,7.069,0
747,7.078,0
748,7.088,0
749,7.097,0
750,7.106,0
751,7.115,0
752,7.124,0
753,7.133,0
754,7.143,0
755,7.152,0
756,7.161,0
757,7.170,0
758,7.179,0
759,7.189,0
760,7.198,0
761,7.207,0
762,7.216,0
763,7.225,0
764,7.235,0
765,7.244,0
766,7.253,0
767,7.262,0
768,7.271,0
769,7.281,0
770,7.290,0
771,7.299,0
772,7.308,0
773,7.317,0
774,7.326,0
775,7.336,0
776,7.345,0
777,7.354,0
778,7.363,0
779,7.372,0
780,7.382,0
781,7.391,0
782,7.400,0
783,7.409,0
784,7.418,0
785,7.428,0
786,7.437,0
787,7.446,0
788,7.455,0
789,7.464,0
790,7.473,0
791,7.483,0
792,7.492,0
793,7.501,0
794,7.510,0
795,7.519,0
796,7.529,0
797,7.538,0
798,7.547,0
799,7.556,0
800,7.565,0
801,7.575,0
802,7.584,0
803,7.593,0
804,7.602,0
805,7.611,0
806,7.621,0
807,7.630,0
808,7.639,0
809,7.648,0
810,7.657,0
811,7.666,0
812,7.676,0
813,7.685,0
814,7.694,0
815,7.703,0
816,7.712,0
817,7.722,0
818,7.731,0
819,7.740,0
820,7.749,0
821,7.758,0
822,7.768,0
823,7.777,0
824,7.786,0
825,7.795,0
826,7.804,0
827,7.814,0
828,7.823,0
829,7.832,0
830,7.841,0
831,7.850,0
832,7.859,0
833,7.869,0
834,7.878,0
835,7.887,0
836,7.896,0
837,7.905,0
838,7.915,0
839,7.924,0
840,7.933,0
841,7.942,0
842,7.951,0
843,7.961,0
844,7.970,0
845,7.979,0
846,7.988,0
847,7.997,0
848,8.007,0
849,8.016,0
850,8.025,0
851,8.034,0
852,8.043,0
853,8.052,159
854,8.062,0
855,8.071,0
856,8.080,0
857,8.089,0
858,8.098,0
859,8.108,0
860,8.117,0
861,8.126,0
862,8.135,0
863,8.144,0
864,8.154,0
865,8.163,0
866,8.172,0
867,8.181,0
868,8.190,154
869,8.199,0
870,8.209,0
871,8.218,0
872,8.227,0
873,8.236,0
874,8.245,0
875,8.255,0
876,8.264,0
877,8.273,0
878,8.282,0
879,8.291,0
880,8.301,0
881,8.310,0
882,8.319,0
883,8.328,0
884,8.337,0
885,8.347,171
886,8.356,0
887,8.365,0
888,8.374,0
889,8.383,0
890,8.392,0
891,8.402,0
892,8.411,0
893,8.420,150
894,8.429,0
895,8.438,0
896,8.448,0
897,8.457,0
898,8.466,0
899,8.475,0
900,8.484,205
901,8.494,0
902,8.503,154
903,8.512,155
904,8.521,0
905,8.530,0
906,8.540,0
907,8.549,0
908,8.558,196
909,8.567,0
910,8.576,0
911,8.585,0
912,8.595,153
913,8.604,0
914,8.613,0
915,8.622,0
916,8.631,0
917,8.641,0
918,8.650,0
919,8.659,0
920,8.668,0
921,8.677,0
922,8.687,0
923,8.696,0
924,8.705,0
925,8.714,150
926,8.723,0
927,8.732,0
928,8.742,0
929,8.751,0
930,8.760,0
931,8.769,0
932,8.778,0
933,8.788,0
934,8.797,153
935,8.806,0
936,8.815,161
937,8.824,0
938,8.834,0
939,8.843,152
940,8.852,0
941,8.861,0
942,8.870,0
943,8.880,0
944,8.889,0
945,8.898,0
946,8.907,165
947,8.916,161
948,8.925,0
949,8.935,0
950,8.944,0
951,8.953,0
952,8.962,186
953,8.971,0
954,8.981,163
955,8.990,0
956,8.999,0
957,9.008,150
958,9.017,0
959,9.027,0
960,9.036,0
961,9.045,0
962,9.054,190
963,9.063,154
964,9.073,0
965,9.082,165
966,9.091,0
967,9.100,0
968,9.109,0
969,9.118,0
970,9.128,0
971,9.137,0
972,9.146,0
973,9.155,151
974,9.164,0
975,9.174,0
976,9.183,159
977,9.192,0
978,9.201,0
979,9.210,151
980,9.220,0
981,9.229,157
982,9.238,0
983,9.247,0
984,9.256,0
985,9.265,191
986,9.275,0
987,9.284,0
988,9.293,0
989,9.302,0
990,9.311,239
991,9.321,0
992,9.330,0
993,9.339,0
994,9.348,0
995,9.357,0
996,9.367,0
997,9.376,0
998,9.385,0
999,9.394,0
1000,9.403,0
1001,9.413,0
1002,9.422,160
1003,9.431,0
1004,9.440,159
1005,9.449,0
1006,9.458,175
1007,9.468,0
1008,9.477,0
1009,9.486,0
1010,9.495,0
1011,9.504,0
1012,9.514,0
1013,9.523,0
1014,9.532,208
1015,9.541,0
1016,9.550,0
1017,9.560,0
1018,9.569,0
1019,9.578,0
1020,9.587,0
1021,9.596,0
1022,9.606,0
1023,9.615,167
1024,9.624,0
1025,9.633,0
1026,9.642,0
1027,9.651,0
1028,9.661,0
1029,9.670,0
1030,9.679,0
1031,9.688,0
1032,9.697,0
1033,9.707,159
1034,9.716,160
1035,9.725,0
1036,9.734,151
1037,9.743,0
1038,9.753,0
1039,9.762,192
1040,9.771,169
1041,9.780,0
1042,9.789,0
1043,9.798,0
1044,9.808,0
1045,9.817,0
1046,9.826,0
1047,9.835,0
1048,9.844,0
1049,9.854,189
1050,9.863,0
1051,9.872,0
1052,9.881,0
1053,9.890,0
1054,9.900,0
1055,9.909,0
1056,9.918,0
1057,9.927,150
1058,9.936,0
1059,9.946,0
1060,9.955,0
1061,9.964,0
1062,9.973,0
1063,9.982,0
1064,9.991,0
1065,10.001,161
1066,10.010,0
1067,10.019,0
1068,10.028,171
1069,10.037,0
1070,10.047,0
1071,10.056,0
1072,10.065,0
1073,10.074,0
1074,10.083,165
1075,10.093,0
1076,10.102,0
1077,10.111,0
1078,10.120,0
1079,10.129,0
1080,10.139,0
1081,10.148,0
1082,10.157,0
1083,10.166,0
1084,10.175,0
1085,10.184,0
1086,10.194,0
1087,10.203,0
1088,10.212,0
1089,10.221,0
1090,10.230,205
1091,10.240,0
1092,10.249,168
1093,10.258,0
1094,10.267,0
1095,10.276,0
1096,10.286,154
1097,10.295,0
1098,10.304,0
1099,10.313,208
1100,10.322,0
1101,10.331,0
1102,10.341,0
1103,10.350,0
1104,10.359,0
1105,10.368,0
1106,10.377,0
1107,10.387,0
1108,10.396,0
1109,10.405,170
1110,10.414,0
1111,10.423,0
1112,10.433,0
1113,10.442,0
1114,10.451,206
1115,10.460,0
1116,10.469,186
1117,10.479,152
1118,10.488,0
1119,10.497,0
1120,10.506,0
1121,10.515,0
1122,10.524,0
1123,10.534,0
1124,10.543,176
1125,10.552,0
1126,10.561,302
1127,10.570,0
1128,10.580,151
1129,10.589,0
1130,10.598,169
1131,10.607,0
1132,10.616,0
1133,10.626,0
1134,10.635,0
1135,10.644,0
1136,10.653,0
1137,10.662,0
1138,10.672,0
1139,10.681,0
1140,10.690,0
1141,10.699,0
1142,10.708,0
1143,10.717,0
1144,10.727,0
1145,10.736,178
1146,10.745,150
1147,10.754,0
1148,10.763,0
1149,10.773,0
1150,10.782,0
1151,10.791,0
1152,10.800,0
1153,10.809,0
1154,10.819,0
1155,10.828,0
1156,10.837,0
1157,10.846,0
1158,10.855,156
1159,10.865,169
1160,10.874,0
1161,10.883,0
1162,10.892,0
1163,10.901,0
1164,10.910,0
1165,10.920,0
1166,10.929,0
1167,10.938,0
1168,10.947,0
1169,10.956,0
1170,10.966,161
1171,10.975,0
1172,10.984,0
1173,10.993,0
1174,11.002,0
1175,11.012,0
1176,11.021,0
1177,11.030,182
1178,11.039,0
1179,11.048,0
1180,11.057,0
1181,11.067,0
1182,11.076,0
1183,11.085,0
1184,11.094,185
1185,11.103,194
1186,11.113,0
1187,11.122,0
1188,11.131,0
1189,11.140,0
1190,11.149,0
1191,11.159,0
1192,11.168,0
1193,11.177,0
1194,11.186,155
1195,11.195,0
1196,11.205,0
1197,11.214,175
1198,11.223,0
1199,11.232,0
1200,11.241,155
1201,11.250,0
1202,11.260,0
1203,11.269,169
1204,11.278,170
1205,11.287,166
1206,11.296,0
1207,11.306,0
1208,11.315,0
1209,11.324,0
1210,11.333,0
1211,11.342,214
1212,11.352,0
1213,11.361,154
1214,11.370,0
1215,11.379,0
1216,11.388,193
1217,11.398,0
1218,11.407,0
1219,11.416,191
1220,11.425,163
1221,11.434,0
1222,11.443,168
1223,11.453,0
1224,11.462,0
1225,11.471,172
1226,11.480,0
1227,11.489,0
1228,11.499,175
1229,11.508,0
1230,11.517,187
1231,11.526,226
1232,11.535,0
1233,11.545,0
1234,11.554,0
1235,11.563,0
1236,11.572,0
1237,11.581,0
1238,11.590,179
1239,11.600,0
1240,11.609,0
1241,11.618,0
1242,11.627,0
1243,11.636,0
1244,11.646,0
1245,11.655,190
1246,11.664,0
1247,11.673,0
1248,11.682,0
1249,11.692,0
1250,11.701,0
1251,11.710,0
1252,11.719,0
1253,11.728,164
1254,11.738,0
1255,11.747,0
1256,11.756,0
1257,11.765,0
1258,11.774,0
1259,11.783,0
1260,11.793,0
1261,11.802,0
1262,11.811,0
1263,11.820,0
1264,11.829,162
1265,11.839,157
1266,11.848,0
1267,11.857,0
1268,11.866,0
1269,11.875,211
1270,11.885,0
1271,11.894,166
1272,11.903,185
1273,11.912,0
1274,11.921,0
1275,11.931,0
1276,11.940,171
1277,11.949,196
1278,11.958,0
1279,11.967,199
1280,11.976,0
1281,11.986,202
1282,11.995,0
1283,12.004,0
1284,12.013,0
1285,12.022,0
1286,12.032,192
1287,12.041,0
1288,12.050,190
1289,12.059,0
1290,12.068,168
1291,12.078,155
1292,12.087,166
1293,12.096,156
1294,12.105,0
1295,12.114,0
1296,12.123,173
1297,12.133,154
1298,12.142,0
1299,12.151,0
1300,12.160,154
1301,12.169,156
1302,12.179,0
1303,12.188,0
1304,12.197,183
1305,12.206,189
1306,12.215,0
1307,12.225,155
1308,12.234,0
1309,12.243,211
1310,12.252,202
1311,12.261,0
1312,12.271,171
1313,12.280,154
1314,12.289,155
1315,12.298,186
1316,12.307,155
1317,12.316,169
1318,12.326,0
1319,12.335,163
1320,12.344,167
1321,12.353,173
1322,12.362,161
1323,12.372,229
1324,12.381,171
1325,12.390,0
1326,12.399,0
1327,12.408,153
1328,12.418,0
1329,12.427,177
1330,12.436,209
1331,12.445,0
1332,12.454,164
1333,12.464,150
1334,12.473,0
1335,12.482,222
1336,12.491,167
1337,12.500,0
1338,12.509,0
1339,12.519,163
1340,12.528,246
1341,12.537,0
1342,12.546,217
1343,12.555,210
1344,12.565,208
1345,12.574,0
1346,12.583,207
1347,12.592,240
1348,12.601,200
1349,12.611,163
1350,12.620,150
1351,12.629,180
1352,12.638,203
1353,12.647,174
1354,12.656,152
1355,12.666,0
1356,12.675,157
1357,12.684,190
1358,12.693,197
1359,12.702,191
1360,12.712,166
1361,12.721,198
1362,12.730,239
1363,12.739,173
1364,12.748,175
1365,12.758,217
1366,12.767,212
1367,12.776,212
1368,12.785,184
1369,12.794,175
1370,12.804,168
1371,12.813,158
1372,12.822,233
1373,12.831,221
1374,12.840,212
1375,12.849,159
1376,12.859,202
1377,12.868,230
1378,12.877,157
1379,12.886,172
1380,12.895,195
1381,12.905,192
1382,12.914,0
1383,12.923,182
1384,12.932,212
1385,12.941,238
1386,12.951,174
1387,12.960,231
1388,12.969,190
1389,12.978,159
1390,12.987,204
1391,12.997,178
1392,13.006,213
1393,13.015,233
1394,13.024,212
1395,13.033,173
1396,13.042,154
1397,13.052,156
1398,13.061,0
1399,13.070,193
1400,13.079,177
1401,13.088,198
1402,13.098,174
1403,13.107,162
1404,13.116,217
1405,13.125,209
1406,13.134,166
1407,13.144,190
1408,13.153,208
1409,13.162,0
1410,13.171,187
1411,13.180,219
1412,13.189,208
1413,13.199,170
1414,13.208,194
1415,13.217,194
1416,13.226,301
1417,13.235,217
1418,13.245,202
1419,13.254,223
1420,13.263,235
1421,13.272,154
1422,13.281,205
1423,13.291,196
1424,13.300,367
1425,13.309,150
1426,13.318,296
1427,13.327,300
1428,13.337,173
1429,13.346,179
1430,13.355,0
1431,13.364,184
1432,13.373,200
1433,13.382,232
1434,13.392,160
1435,13.401,187
1436,13.410,0
1437,13.419,275
1438,13.428,222
1439,13.438,193
1440,13.447,169
1441,13.456,245
1442,13.465,270
1443,13.474,179
1444,13.484,187
1445,13.493,213
1446,13.502,238
1447,13.511,250
1448,13.520,175
1449,13.530,155
1450,13.539,249
1451,13.548,273
1452,13.557,282
1453,13.566,255
1454,13.575,206
1455,13.585,212
1456,13.594,295
1457,13.603,199
1458,13.612,244
1459,13.621,268
1460,13.631,191
1461,13.640,196
1462,13.649,227
1463,13.658,303
1464,13.667,211
1465,13.677,170
1466,13.686,352
1467,13.695,196
1468,13.704,252
1469,13.713,210
1470,13.722,217
1471,13.732,246
1472,13.741,161
1473,13.750,359
1474,13.759,152
1475,13.768,233
1476,13.778,168
1477,13.787,214
1478,13.796,174
1479,13.805,256
1480,13.814,298
1481,13.824,196
1482,13.833,166
1483,13.842,253
1484,13.851,223
1485,13.860,321
1486,13.870,225
1487,13.879,233
1488,13.888,151
1489,13.897,224
1490,13.906,0
1491,13.915,219
1492,13.925,192
1493,13.934,233
1494,13.943,250
1495,13.952,222
1496,13.961,271
1497,13.971,222
1498,13.980,0
1499,13.989,0
1500,13.998,162
1501,14.007,189
1502,14.017,190
1503,14.026,216
1504,14.035,208
1505,14.044,211
1506,14.053,228
1507,14.063,207
1508,14.072,244
1509,14.081,160
1510,14.090,176
1511,14.099,243
1512,14.108,267
1513,14.118,184
1514,14.127,231
1515,14.136,223
1516,14.145,201
1517,14.154,218
1518,14.164,162
1519,14.173,269
1520,14.182,153
1521,14.191,207
1522,14.200,173
1523,14.210,182
1524,14.219,271
1525,14.228,196
1526,14.237,204
1527,14.246,210
1528,14.256,209
1529,14.265,216
1530,14.274,266
1531,14.283,225
1532,14.292,187
1533,14.301,228
1534,14.311,213
1535,14.320,160
1536,14.329,225
1537,14.338,219
1538,14.347,257
1539,14.357,226
1540,14.366,220
1541,14.375,0
1542,14.384,276
1543,14.393,237
1544,14.403,212
1545,14.412,233
1546,14.421,239
1547,14.430,211
1548,14.439,306
1549,14.448,253
1550,14.458,214
1551,14.467,202
1552,14.476,235
1553,14.485,236
1554,14.494,194
1555,14.504,259
1556,14.513,355
1557,14.522,264
1558,14.531,217
1559,14.540,199
1560,14.550,217
1561,14.559,255
1562,14.568,240
1563,14.577,236
1564,14.586,273
1565,14.596,289
1566,14.605,246
1567,14.614,320
1568,14.623,223
1569,14.632,245
1570,14.641,221
1571,14.651,278
1572,14.660,271
1573,14.669,272
1574,14.678,260
1575,14.687,254
1576,14.697,271
1577,14.706,323
1578,14.715,356
1579,14.724,300
1580,14.733,334
1581,14.743,238
1582,14.752,285
1583,14.761,342
1584,14.770,280
1585,14.779,218
1586,14.789,256
1587,14.798,282
1588,14.807,318
1589,14.816,299
1590,14.825,321
1591,14.834,304
1592,14.844,309
1593,14.853,307
1594,14.862,299
1595,14.871,303
1596,14.880,223
1597,14.890,262
1598,14.899,346
1599,14.908,276
1600,14.917,279
1601,14.926,388
1602,14.936,255
1603,14.945,406
1604,14.954,268
1605,14.963,316
1606,14.972,375
1607,14.981,297
1608,14.991,391
1609,15.000,260
1610,15.009,325
1611,15.018,378
1612,15.027,341
1613,15.037,292
1614,15.046,341
1615,15.055,240
1616,15.064,308
1617,15.073,403
1618,15.083,371
1619,15.092,308
1620,15.101,329
1621,15.110,263
1622,15.119,426
1623,15.129,385
1624,15.138,351
1625,15.147,373
1626,15.156,321
1627,15.165,377
1628,15.174,375
1629,15.184,300
1630,15.193,233
1631,15.202,330
1632,15.211,348
1633,15.220,269
1634,15.230,363
1635,15.239,325
1636,15.248,283
1637,15.257,374
1638,15.266,352
1639,15.276,521
1640,15.285,334
1641,15.294,356
1642,15.303,318
1643,15.312,312
1644,15.322,420
1645,15.331,406
1646,15.340,442
1647,15.349,463
1648,15.358,542
1649,15.367,539
1650,15.377,542
1651,15.386,574
1652,15.395,641
1653,15.404,569
1654,15.413,657
1655,15.423,667
1656,15.432,767
1657,15.441,886
1658,15.450,939
1659,15.459,1025
1660,15.469,841
1661,15.478,925
1662,15.487,1275
1663,15.496,1110
