point,rt,signal
313,3.090,0
314,3.099,0
315,3.108,0
316,3.118,0
317,3.127,0
318,3.136,0
319,3.145,0
320,3.154,0
321,3.164,0
322,3.173,0
323,3.182,0
324,3.191,0
325,3.200,0
326,3.209,0
327,3.219,0
328,3.228,0
329,3.237,0
330,3.246,0
331,3.255,0
332,3.265,0
333,3.274,0
334,3.283,0
335,3.292,0
336,3.301,0
337,3.311,0
338,3.320,0
339,3.329,0
340,3.338,0
341,3.347,0
342,3.357,0
343,3.366,0
344,3.375,0
345,3.384,0
346,3.393,0
347,3.402,0
348,3.412,0
349,3.421,0
350,3.430,0
351,3.439,0
352,3.448,0
353,3.458,0
354,3.467,0
355,3.476,0
356,3.485,0
357,3.494,0
358,3.504,0
359,3.513,0
360,3.522,0
361,3.531,0
362,3.540,0
363,3.549,0
364,3.559,0
365,3.568,0
366,3.577,0
367,3.586,0
368,3.595,0
369,3.605,0
370,3.614,0
371,3.623,0
372,3.632,0
373,3.641,0
374,3.651,0
375,3.660,0
376,3.669,0
377,3.678,0
378,3.687,0
379,3.697,0
380,3.706,0
381,3.715,0
382,3.724,0
383,3.733,0
384,3.742,0
385,3.752,0
386,3.761,0
387,3.770,0
388,3.779,0
389,3.788,0
390,3.798,0
391,3.807,0
392,3.816,0
393,3.825,0
394,3.834,0
395,3.844,0
396,3.853,0
397,3.862,0
398,3.871,0
399,3.880,0
400,3.890,0
401,3.899,0
402,3.908,0
403,3.917,0
404,3.926,0
405,3.935,0
406,3.945,0
407,3.954,0
408,3.963,0
409,3.972,0
410,3.981,0
411,3.991,0
412,4.000,0
413,4.009,0
414,4.018,0
415,4.027,0
416,4.037,0
417,4.046,0
418,4.055,0
419,4.064,0
420,4.073,0
421,4.082,0
422,4.092,0
423,4.101,0
424,4.110,0
425,4.119,0
426,4.128,0
427,4.138,0
428,4.147,0
429,4.156,0
430,4.165,0
431,4.174,0
432,4.184,0
433,4.193,0
434,4.202,0
435,4.211,0
436,4.220,0
437,4.230,0
438,4.239,0
439,4.248,0
440,4.257,0
441,4.266,0
442,4.275,0
443,4.285,0
444,4.294,0
445,4.303,0
446,4.312,0
447,4.321,0
448,4.331,0
449,4.340,0
450,4.349,0
451,4.358,0
452,4.367,0
453,4.377,0
454,4.386,0
455,4.395,0
456,4.404,0
457,4.413,0
458,4.423,0
459,4.432,0
460,4.441,0
461,4.450,0
462,4.459,0
463,4.468,0
464,4.478,0
465,4.487,0
466,4.496,0
467,4.505,0
468,4.514,0
469,4.524,0
470,4.533,0
471,4.542,0
472,4.551,0
473,4.560,0
474,4.570,0
475,4.579,0
476,4.588,0
477,4.597,0
478,4.606,0
479,4.616,0
480,4.625,0
481,4.634,0
482,4.643,0
483,4.652,0
484,4.661,0
485,4.671,0
486,4.680,0
487,4.689,0
488,4.698,0
489,4.707,0
490,4.717,0
491,4.726,0
492,4.735,0
493,4.744,0
494,4.753,0
495,4.763,0
496,4.772,0
497,4.781,0
498,4.790,0
499,4.799,0
500,4.808,0
501,4.818,0
502,4.827,0
503,4.836,0
504,4.845,0
505,4.854,0
506,4.864,0
507,4.873,0
508,4.882,0
509,4.891,0
510,4.900,0
511,4.910,0
512,4.919,0
513,4.928,0
514,4.937,0
515,4.946,0
516,4.956,0
517,4.965,0
518,4.974,0
519,4.983,0
520,4.992,0
521,5.001,0
522,5.011,0
523,5.020,0
524,5.029,0
525,5.038,0
526,5.047,0
527,5.057,0
528,5.066,0
529,5.075,0
530,5.084,0
531,5.093,0
532,5.103,0
533,5.112,0
534,5.121,0
535,5.130,0
536,5.139,0
537,5.149,0
538,5.158,0
539,5.167,0
540,5.176,0
541,5.185,0
542,5.194,0
543,5.204,0
544,5.213,0
545,5.222,0
546,5.231,0
547,5.240,0
548,5.250,0
549,5.259,0
550,5.268,0
551,5.277,0
552,5.286,0
553,5.296,0
554,5.305,0
555,5.314,0
556,5.323,0
557,5.332,0
558,5.341,0
559,5.351,0
560,5.360,0
561,5.369,0
562,5.378,0
563,5.387,0
564,5.397,0
565,5.406,0
566,5.415,0
567,5.424,0
568,5.433,0
569,5.443,0
570,5.452,0
571,5.461,0
572,5.470,0
573,5.479,0
574,5.489,0
575,5.498,0
576,5.507,0
577,5.516,0
578,5.525,0
579,5.534,0
580,5.544,0
581,5.553,0
582,5.562,0
583,5.571,0
584,5.580,0
585,5.590,0
586,5.599,0
587,5.608,0
588,5.617,0
589,5.626,0
590,5.636,0
591,5.645,0
592,5.654,0
593,5.663,0
594,5.672,0
595,5.682,0
596,5.691,0
597,5.700,0
598,5.709,0
599,5.718,0
600,5.727,0
601,5.737,0
602,5.746,0
603,5.755,0
604,5.764,0
605,5.773,0
606,5.783,0
607,5.792,0
608,5.801,0
609,5.810,0
610,5.819,0
611,5.829,0
612,5.838,0
613,5.847,0
614,5.856,0
615,5.865,0
616,5.874,0
617,5.884,0
618,5.893,0
619,5.902,0
620,5.911,0
621,5.920,0
622,5.930,0
623,5.939,0
624,5.948,0
625,5.957,0
626,5.966,0
627,5.976,0
628,5.985,0
629,5.994,0
630,6.003,184
631,6.012,0
632,6.022,156
633,6.031,0
634,6.040,191
635,6.049,0
636,6.058,0
637,6.067,208
638,6.077,174
639,6.086,167
640,6.095,182
641,6.104,176
642,6.113,173
643,6.123,0
644,6.132,168
645,6.141,174
646,6.150,168
647,6.159,170
648,6.169,0
649,6.178,197
650,6.187,209
651,6.196,334
652,6.205,205
653,6.215,0
654,6.224,155
655,6.233,184
656,6.242,151
657,6.251,211
658,6.260,226
659,6.270,0
660,6.279,207
661,6.288,0
662,6.297,168
663,6.306,187
664,6.316,180
665,6.325,253
666,6.334,232
667,6.343,172
668,6.352,150
669,6.362,201
670,6.371,0
671,6.380,203
672,6.389,152
673,6.398,204
674,6.407,174
675,6.417,204
676,6.426,239
677,6.435,199
678,6.444,184
679,6.453,229
680,6.463,176
681,6.472,236
682,6.481,226
683,6.490,211
684,6.499,177
685,6.509,213
686,6.518,268
687,6.527,173
688,6.536,215
689,6.545,199
690,6.555,192
691,6.564,172
692,6.573,236
693,6.582,163
694,6.591,199
695,6.600,239
696,6.610,167
697,6.619,216
698,6.628,174
699,6.637,204
700,6.646,216
701,6.656,0
702,6.665,174
703,6.674,232
704,6.683,0
705,6.692,166
706,6.702,160
707,6.711,0
708,6.720,0
709,6.729,182
710,6.738,196
711,6.748,195
712,6.757,184
713,6.766,195
714,6.775,202
715,6.784,154
716,6.793,173
717,6.803,175
718,6.812,220
719,6.821,0
720,6.830,153
721,6.839,177
722,6.849,185
723,6.858,0
724,6.867,0
725,6.876,0
726,6.885,0
727,6.895,0
728,6.904,167
729,6.913,0
730,6.922,0
731,6.931,155
732,6.940,0
733,6.950,169
734,6.959,198
735,6.968,153
736,6.977,0
737,6.986,0
738,6.996,159
739,7.005,0
740,7.014,168
741,7.023,0
742,7.032,0
743,7.042,169
744,7.051,0
745,7.060,0
746,7.069,168
747,7.078,0
748,7.088,183
749,7.097,0
750,7.106,0
751,7.115,170
752,7.124,0
753,7.133,0
754,7.143,0
755,7.152,221
756,7.161,0
757,7.170,0
758,7.179,177
759,7.189,0
760,7.198,0
761,7.207,0
762,7.216,0
763,7.225,0
764,7.235,0
765,7.244,0
766,7.253,175
767,7.262,0
768,7.271,154
769,7.281,0
770,7.290,0
771,7.299,0
772,7.308,160
773,7.317,0
774,7.326,0
775,7.336,165
776,7.345,0
777,7.354,0
778,7.363,0
779,7.372,0
780,7.382,167
781,7.391,0
782,7.400,0
783,7.409,0
784,7.418,0
785,7.428,0
786,7.437,0
787,7.446,0
788,7.455,167
789,7.464,0
790,7.473,0
791,7.483,0
792,7.492,0
793,7.501,0
794,7.510,0
795,7.519,0
796,7.529,0
797,7.538,0
798,7.547,0
799,7.556,0
800,7.565,0
801,7.575,0
802,7.584,0
803,7.593,0
804,7.602,0
805,7.611,0
806,7.621,0
807,7.630,155
808,7.639,199
809,7.648,0
810,7.657,0
811,7.666,0
812,7.676,169
813,7.685,0
814,7.694,167
815,7.703,0
816,7.712,0
817,7.722,0
818,7.731,0
819,7.740,0
820,7.749,0
821,7.758,156
822,7.768,0
823,7.777,0
824,7.786,0
825,7.795,0
826,7.804,187
827,7.814,157
828,7.823,197
829,7.832,180
830,7.841,158
831,7.850,156
832,7.859,205
833,7.869,217
834,7.878,186
835,7.887,285
836,7.896,227
837,7.905,222
838,7.915,199
839,7.924,207
840,7.933,254
841,7.942,184
842,7.951,0
843,7.961,264
844,7.970,173
845,7.979,237
846,7.988,236
847,7.997,156
848,8.007,252
849,8.016,155
850,8.025,0
851,8.034,187
852,8.043,184
853,8.052,181
854,8.062,203
855,8.071,168
856,8.080,0
857,8.089,274
858,8.098,233
859,8.108,175
860,8.117,171
861,8.126,257
862,8.135,183
863,8.144,204
864,8.154,188
865,8.163,218
866,8.172,166
867,8.181,293
868,8.190,253
869,8.199,198
870,8.209,235
871,8.218,216
872,8.227,227
873,8.236,213
874,8.245,173
875,8.255,308
876,8.264,199
877,8.273,234
878,8.282,235
879,8.291,193
880,8.301,229
881,8.310,214
882,8.319,210
883,8.328,204
884,8.337,218
885,8.347,223
886,8.356,261
887,8.365,260
888,8.374,223
889,8.383,226
890,8.392,162
891,8.402,200
892,8.411,227
893,8.420,211
894,8.429,162
895,8.438,216
896,8.448,202
897,8.457,226
898,8.466,226
899,8.475,216
900,8.484,183
901,8.494,245
902,8.503,272
903,8.512,305
904,8.521,181
905,8.530,255
906,8.540,229
907,8.549,221
908,8.558,245
909,8.567,249
910,8.576,176
911,8.585,162
912,8.595,281
913,8.604,222
914,8.613,215
915,8.622,272
916,8.631,218
917,8.641,238
918,8.650,228
919,8.659,202
920,8.668,267
921,8.677,271
922,8.687,187
923,8.696,208
924,8.705,254
925,8.714,208
926,8.723,176
927,8.732,245
928,8.742,260
929,8.751,261
930,8.760,312
931,8.769,191
932,8.778,254
933,8.788,264
934,8.797,228
935,8.806,219
936,8.815,190
937,8.824,333
938,8.834,279
939,8.843,323
940,8.852,224
941,8.861,220
942,8.870,197
943,8.880,258
944,8.889,217
945,8.898,334
946,8.907,265
947,8.916,211
948,8.925,348
949,8.935,239
950,8.944,240
951,8.953,207
952,8.962,231
953,8.971,234
954,8.981,234
955,8.990,282
956,8.999,230
957,9.008,250
958,9.017,257
959,9.027,237
960,9.036,193
961,9.045,287
962,9.054,227
963,9.063,222
964,9.073,204
965,9.082,236
966,9.091,278
967,9.100,182
968,9.109,186
969,9.118,264
970,9.128,186
971,9.137,258
972,9.146,250
973,9.155,285
974,9.164,218
975,9.174,207
976,9.183,213
977,9.192,249
978,9.201,170
979,9.210,170
980,9.220,251
981,9.229,223
982,9.238,251
983,9.247,221
984,9.256,285
985,9.265,226
986,9.275,246
987,9.284,270
988,9.293,192
989,9.302,239
990,9.311,206
991,9.321,222
992,9.330,303
993,9.339,267
994,9.348,215
995,9.357,257
996,9.367,265
997,9.376,273
998,9.385,269
999,9.394,184
1000,9.403,306
1001,9.413,215
1002,9.422,214
1003,9.431,267
1004,9.440,213
1005,9.449,216
1006,9.458,210
1007,9.468,287
1008,9.477,267
1009,9.486,174
1010,9.495,182
1011,9.504,253
1012,9.514,199
1013,9.523,301
1014,9.532,237
1015,9.541,202
1016,9.550,340
1017,9.560,274
1018,9.569,267
1019,9.578,261
1020,9.587,269
1021,9.596,251
1022,9.606,236
1023,9.615,221
1024,9.624,186
1025,9.633,284
1026,9.642,245
1027,9.651,232
1028,9.661,287
1029,9.670,223
1030,9.679,191
1031,9.688,375
1032,9.697,280
1033,9.707,239
1034,9.716,230
1035,9.725,274
1036,9.734,222
1037,9.743,220
1038,9.753,221
1039,9.762,297
1040,9.771,157
1041,9.780,258
1042,9.789,280
1043,9.798,410
1044,9.808,252
1045,9.817,242
1046,9.826,287
1047,9.835,186
1048,9.844,299
1049,9.854,278
1050,9.863,293
1051,9.872,220
1052,9.881,257
1053,9.890,266
1054,9.900,264
1055,9.909,290
1056,9.918,287
1057,9.927,290
1058,9.936,271
1059,9.946,200
1060,9.955,261
1061,9.964,324
1062,9.973,252
1063,9.982,208
1064,9.991,210
1065,10.001,215
1066,10.010,275
1067,10.019,253
1068,10.028,246
1069,10.037,269
1070,10.047,241
1071,10.056,294
1072,10.065,277
1073,10.074,228
1074,10.083,231
1075,10.093,0
1076,10.102,235
1077,10.111,186
1078,10.120,285
1079,10.129,277
1080,10.139,318
1081,10.148,296
1082,10.157,306
1083,10.166,247
1084,10.175,216
1085,10.184,258
1086,10.194,217
1087,10.203,367
1088,10.212,237
1089,10.221,267
1090,10.230,231
1091,10.240,276
1092,10.249,306
1093,10.258,264
1094,10.267,344
1095,10.276,242
1096,10.286,292
1097,10.295,246
1098,10.304,241
1099,10.313,257
1100,10.322,248
1101,10.331,264
1102,10.341,268
1103,10.350,261
1104,10.359,253
1105,10.368,250
1106,10.377,203
1107,10.387,239
1108,10.396,205
1109,10.405,228
1110,10.414,263
1111,10.423,241
1112,10.433,248
1113,10.442,328
1114,10.451,324
1115,10.460,261
1116,10.469,266
1117,10.479,250
1118,10.488,239
1119,10.497,286
1120,10.506,347
1121,10.515,267
1122,10.524,331
1123,10.534,262
1124,10.543,286
1125,10.552,261
1126,10.561,293
1127,10.570,253
1128,10.580,275
1129,10.589,320
1130,10.598,295
1131,10.607,159
1132,10.616,296
1133,10.626,250
1134,10.635,305
1135,10.644,259
1136,10.653,221
1137,10.662,321
1138,10.672,258
1139,10.681,306
1140,10.690,208
1141,10.699,221
1142,10.708,304
1143,10.717,311
1144,10.727,278
1145,10.736,238
1146,10.745,262
1147,10.754,260
1148,10.763,351
1149,10.773,321
1150,10.782,342
1151,10.791,300
1152,10.800,242
1153,10.809,221
1154,10.819,363
1155,10.828,278
1156,10.837,279
1157,10.846,301
1158,10.855,254
1159,10.865,296
1160,10.874,246
1161,10.883,290
1162,10.892,280
1163,10.901,242
1164,10.910,236
1165,10.920,239
1166,10.929,377
1167,10.938,349
1168,10.947,304
1169,10.956,268
1170,10.966,416
1171,10.975,318
1172,10.984,335
1173,10.993,301
1174,11.002,333
1175,11.012,284
1176,11.021,242
1177,11.030,246
1178,11.039,240
1179,11.048,347
1180,11.057,270
1181,11.067,267
1182,11.076,309
1183,11.085,238
1184,11.094,350
1185,11.103,373
1186,11.113,297
1187,11.122,306
1188,11.131,335
1189,11.140,305
1190,11.149,356
1191,11.159,268
1192,11.168,358
1193,11.177,365
1194,11.186,398
1195,11.195,358
1196,11.205,247
1197,11.214,339
1198,11.223,290
1199,11.232,308
1200,11.241,360
1201,11.250,381
1202,11.260,382
1203,11.269,314
1204,11.278,298
1205,11.287,352
1206,11.296,358
1207,11.306,377
1208,11.315,313
1209,11.324,383
1210,11.333,335
1211,11.342,313
1212,11.352,396
1213,11.361,289
1214,11.370,361
1215,11.379,353
1216,11.388,326
1217,11.398,342
1218,11.407,329
1219,11.416,311
1220,11.425,287
1221,11.434,308
1222,11.443,260
1223,11.453,340
1224,11.462,353
1225,11.471,440
1226,11.480,437
1227,11.489,270
1228,11.499,333
1229,11.508,301
1230,11.517,342
1231,11.526,416
1232,11.535,371
1233,11.545,294
1234,11.554,400
1235,11.563,294
1236,11.572,332
1237,11.581,357
1238,11.590,318
1239,11.600,336
1240,11.609,314
1241,11.618,329
1242,11.627,280
1243,11.636,369
1244,11.646,372
1245,11.655,434
1246,11.664,408
1247,11.673,230
1248,11.682,396
1249,11.692,365
1250,11.701,394
1251,11.710,326
1252,11.719,304
1253,11.728,292
1254,11.738,324
1255,11.747,376
1256,11.756,323
1257,11.765,260
1258,11.774,366
1259,11.783,383
1260,11.793,345
1261,11.802,332
1262,11.811,330
1263,11.820,450
1264,11.829,317
1265,11.839,235
1266,11.848,355
1267,11.857,245
1268,11.866,377
1269,11.875,364
1270,11.885,229
1271,11.894,342
1272,11.903,318
1273,11.912,365
1274,11.921,268
1275,11.931,313
1276,11.940,379
1277,11.949,278
1278,11.958,354
1279,11.967,383
1280,11.976,277
1281,11.986,281
1282,11.995,305
1283,12.004,365
1284,12.013,324
1285,12.022,278
1286,12.032,288
1287,12.041,322
1288,12.050,304
1289,12.059,292
1290,12.068,308
1291,12.078,241
1292,12.087,289
1293,12.096,315
1294,12.105,370
1295,12.114,313
1296,12.123,308
1297,12.133,327
1298,12.142,300
1299,12.151,369
1300,12.160,359
1301,12.169,381
1302,12.179,277
1303,12.188,339
1304,12.197,344
1305,12.206,322
1306,12.215,335
1307,12.225,323
1308,12.234,376
1309,12.243,324
1310,12.252,285
1311,12.261,335
1312,12.271,307
1313,12.280,294
1314,12.289,259
1315,12.298,304
1316,12.307,325
1317,12.316,307
1318,12.326,384
1319,12.335,370
1320,12.344,363
1321,12.353,402
1322,12.362,318
1323,12.372,311
1324,12.381,335
1325,12.390,348
1326,12.399,346
1327,12.408,356
1328,12.418,304
1329,12.427,412
1330,12.436,339
1331,12.445,410
1332,12.454,289
1333,12.464,365
1334,12.473,431
1335,12.482,407
1336,12.491,338
1337,12.500,344
1338,12.509,412
1339,12.519,405
1340,12.528,366
1341,12.537,290
1342,12.546,340
1343,12.555,427
1344,12.565,375
1345,12.574,340
1346,12.583,335
1347,12.592,397
1348,12.601,340
1349,12.611,262
1350,12.620,417
1351,12.629,328
1352,12.638,430
1353,12.647,387
1354,12.656,401
1355,12.666,411
1356,12.675,314
1357,12.684,353
1358,12.693,360
1359,12.702,417
1360,12.712,460
1361,12.721,532
1362,12.730,402
1363,12.739,519
1364,12.748,366
1365,12.758,433
1366,12.767,479
1367,12.776,364
1368,12.785,502
1369,12.794,382
1370,12.804,467
1371,12.813,551
1372,12.822,379
1373,12.831,469
1374,12.840,597
1375,12.849,424
1376,12.859,629
1377,12.868,442
1378,12.877,457
1379,12.886,445
1380,12.895,471
1381,12.905,492
1382,12.914,551
1383,12.923,502
1384,12.932,540
1385,12.941,491
1386,12.951,495
1387,12.960,503
1388,12.969,493
1389,12.978,451
1390,12.987,523
1391,12.997,513
1392,13.006,470
1393,13.015,470
1394,13.024,490
1395,13.033,407
1396,13.042,569
1397,13.052,514
1398,13.061,580
1399,13.070,587
1400,13.079,513
1401,13.088,500
1402,13.098,545
1403,13.107,620
1404,13.116,525
1405,13.125,715
1406,13.134,648
1407,13.144,645
1408,13.153,545
1409,13.162,688
1410,13.171,533
1411,13.180,552
1412,13.189,753
1413,13.199,680
1414,13.208,729
1415,13.217,706
1416,13.226,586
1417,13.235,807
1418,13.245,777
1419,13.254,686
1420,13.263,730
1421,13.272,791
1422,13.281,837
1423,13.291,782
1424,13.300,941
1425,13.309,722
1426,13.318,895
1427,13.327,865
1428,13.337,759
1429,13.346,759
1430,13.355,886
1431,13.364,937
1432,13.373,817
1433,13.382,861
1434,13.392,813
1435,13.401,926
1436,13.410,822
1437,13.419,1025
1438,13.428,845
1439,13.438,928
1440,13.447,746
1441,13.456,982
1442,13.465,956
1443,13.474,1077
1444,13.484,1011
1445,13.493,976
1446,13.502,1047
1447,13.511,854
1448,13.520,904
1449,13.530,988
1450,13.539,1104
1451,13.548,993
1452,13.557,1155
1453,13.566,989
1454,13.575,946
1455,13.585,865
1456,13.594,804
1457,13.603,958
1458,13.612,987
1459,13.621,941
1460,13.631,998
1461,13.640,899
1462,13.649,1000
1463,13.658,901
1464,13.667,990
1465,13.677,1063
1466,13.686,1052
1467,13.695,1110
1468,13.704,1058
1469,13.713,1087
1470,13.722,1139
1471,13.732,1129
1472,13.741,968
1473,13.750,1353
1474,13.759,1090
1475,13.768,1124
1476,13.778,1132
1477,13.787,1170
1478,13.796,1399
1479,13.805,1301
1480,13.814,1298
1481,13.824,1156
1482,13.833,1529
1483,13.842,1440
1484,13.851,1536
1485,13.860,1364
1486,13.870,1670
1487,13.879,1383
1488,13.888,1607
1489,13.897,1669
1490,13.906,1680
1491,13.915,1569
1492,13.925,1842
1493,13.934,1728
1494,13.943,1990
1495,13.952,1785
1496,13.961,1913
1497,13.971,1951
1498,13.980,2094
1499,13.989,2196
1500,13.998,2185
1501,14.007,2057
1502,14.017,2050
1503,14.026,2098
1504,14.035,2003
1505,14.044,2183
1506,14.053,2271
1507,14.063,2227
1508,14.072,2406
1509,14.081,2459
1510,14.090,2324
1511,14.099,2349
1512,14.108,2207
1513,14.118,2605
1514,14.127,2334
1515,14.136,2338
1516,14.145,2472
1517,14.154,2112
1518,14.164,2211
1519,14.173,2149
1520,14.182,2551
1521,14.191,2123
1522,14.200,2232
1523,14.210,2221
1524,14.219,1972
1525,14.228,1966
1526,14.237,1811
1527,14.246,1550
1528,14.256,1779
1529,14.265,1917
1530,14.274,1630
1531,14.283,1635
1532,14.292,1331
1533,14.301,1464
1534,14.311,1377
1535,14.320,1286
1536,14.329,1332
1537,14.338,1183
1538,14.347,1117
1539,14.357,1003
1540,14.366,1194
1541,14.375,1240
1542,14.384,1249
1543,14.393,1215
1544,14.403,1098
1545,14.412,1017
1546,14.421,1010
1547,14.430,1070
1548,14.439,897
1549,14.448,1024
1550,14.458,933
1551,14.467,911
1552,14.476,990
1553,14.485,982
1554,14.494,958
1555,14.504,772
1556,14.513,687
1557,14.522,831
1558,14.531,812
1559,14.540,842
1560,14.550,767
1561,14.559,823
1562,14.568,699
1563,14.577,798
1564,14.586,888
1565,14.596,782
1566,14.605,708
1567,14.614,874
1568,14.623,671
1569,14.632,970
1570,14.641,843
1571,14.651,987
1572,14.660,882
1573,14.669,775
1574,14.678,835
1575,14.687,899
1576,14.697,1008
1577,14.706,1019
1578,14.715,899
1579,14.724,1033
1580,14.733,966
1581,14.743,1090
1582,14.752,1107
1583,14.761,997
1584,14.770,1166
1585,14.779,1198
1586,14.789,1256
1587,14.798,1197
1588,14.807,1317
1589,14.816,1317
1590,14.825,1286
1591,14.834,1472
1592,14.844,1230
1593,14.853,1375
1594,14.862,1289
1595,14.871,1357
1596,14.880,1257
1597,14.890,1407
1598,14.899,1324
1599,14.908,1512
1600,14.917,1492
1601,14.926,1332
1602,14.936,1468
1603,14.945,1305
1604,14.954,1437
1605,14.963,1607
1606,14.972,1372
1607,14.981,1329
1608,14.991,1346
1609,15.000,1119
1610,15.009,1219
1611,15.018,1225
1612,15.027,1272
1613,15.037,1353
1614,15.046,1105
1615,15.055,1193
1616,15.064,1138
1617,15.073,1184
1618,15.083,1119
1619,15.092,1148
1620,15.101,923
1621,15.110,949
1622,15.119,1043
1623,15.129,1082
1624,15.138,890
1625,15.147,1024
1626,15.156,933
1627,15.165,955
1628,15.174,954
1629,15.184,1037
1630,15.193,720
1631,15.202,841
1632,15.211,914
1633,15.220,986
1634,15.230,901
1635,15.239,929
1636,15.248,850
1637,15.257,894
1638,15.266,794
1639,15.276,891
1640,15.285,883
1641,15.294,762
1642,15.303,847
1643,15.312,965
1644,15.322,905
1645,15.331,964
1646,15.340,790
1647,15.349,818
1648,15.358,1006
