point,rt,signal
241,2.428,0
242,2.438,0
243,2.447,0
244,2.456,0
245,2.465,0
246,2.474,0
247,2.483,0
248,2.493,0
249,2.502,0
250,2.511,0
251,2.520,0
252,2.529,0
253,2.539,0
254,2.548,0
255,2.557,0
256,2.566,0
257,2.575,0
258,2.585,177
259,2.594,0
260,2.603,0
261,2.612,0
262,2.621,0
263,2.631,0
264,2.640,0
265,2.649,0
266,2.658,0
267,2.667,0
268,2.676,0
269,2.686,0
270,2.695,170
271,2.704,0
272,2.713,0
273,2.722,0
274,2.732,0
275,2.741,0
276,2.750,0
277,2.759,0
278,2.768,0
279,2.778,0
280,2.787,0
281,2.796,0
282,2.805,0
283,2.814,0
284,2.824,0
285,2.833,0
286,2.842,214
287,2.851,0
288,2.860,0
289,2.869,0
290,2.879,0
291,2.888,0
292,2.897,0
293,2.906,0
294,2.915,0
295,2.925,0
296,2.934,0
297,2.943,0
298,2.952,0
299,2.961,0
300,2.971,0
301,2.980,0
302,2.989,0
303,2.998,0
304,3.007,0
305,3.016,0
306,3.026,0
307,3.035,0
308,3.044,0
309,3.053,0
310,3.062,0
311,3.072,0
312,3.081,0
313,3.090,0
314,3.099,0
315,3.108,0
316,3.118,0
317,3.127,0
318,3.136,0
319,3.145,0
320,3.154,0
321,3.164,0
322,3.173,0
323,3.182,0
324,3.191,0
325,3.200,0
326,3.209,0
327,3.219,0
328,3.228,0
329,3.237,0
330,3.246,0
331,3.255,0
332,3.265,0
333,3.274,0
334,3.283,0
335,3.292,0
336,3.301,0
337,3.311,0
338,3.320,0
339,3.329,0
340,3.338,0
341,3.347,0
342,3.357,0
343,3.366,195
344,3.375,187
345,3.384,0
346,3.393,0
347,3.402,0
348,3.412,0
349,3.421,0
350,3.430,0
351,3.439,0
352,3.448,0
353,3.458,0
354,3.467,0
355,3.476,0
356,3.485,0
357,3.494,0
358,3.504,0
359,3.513,0
360,3.522,0
361,3.531,159
362,3.540,0
363,3.549,151
364,3.559,0
365,3.568,0
366,3.577,0
367,3.586,0
368,3.595,0
369,3.605,0
370,3.614,0
371,3.623,0
372,3.632,0
373,3.641,0
374,3.651,154
375,3.660,0
376,3.669,153
377,3.678,0
378,3.687,0
379,3.697,0
380,3.706,0
381,3.715,0
382,3.724,202
383,3.733,0
384,3.742,0
385,3.752,0
386,3.761,196
387,3.770,0
388,3.779,0
389,3.788,0
390,3.798,0
391,3.807,0
392,3.816,0
393,3.825,0
394,3.834,0
395,3.844,0
396,3.853,156
397,3.862,0
398,3.871,0
399,3.880,0
400,3.890,179
401,3.899,0
402,3.908,0
403,3.917,0
404,3.926,176
405,3.935,0
406,3.945,0
407,3.954,0
408,3.963,0
409,3.972,0
410,3.981,0
411,3.991,0
412,4.000,0
413,4.009,0
414,4.018,0
415,4.027,150
416,4.037,0
417,4.046,0
418,4.055,0
419,4.064,0
420,4.073,0
421,4.082,0
422,4.092,0
423,4.101,0
424,4.110,0
425,4.119,0
426,4.128,0
427,4.138,159
428,4.147,0
429,4.156,166
430,4.165,0
431,4.174,192
432,4.184,156
433,4.193,189
434,4.202,0
435,4.211,0
436,4.220,0
437,4.230,182
438,4.239,0
439,4.248,0
440,4.257,0
441,4.266,0
442,4.275,0
443,4.285,0
444,4.294,0
445,4.303,174
446,4.312,162
447,4.321,151
448,4.331,0
449,4.340,0
450,4.349,0
451,4.358,0
452,4.367,0
453,4.377,160
454,4.386,201
455,4.395,0
456,4.404,185
457,4.413,187
458,4.423,154
459,4.432,155
460,4.441,157
461,4.450,0
462,4.459,0
463,4.468,0
464,4.478,194
465,4.487,0
466,4.496,167
467,4.505,175
468,4.514,201
469,4.524,0
470,4.533,0
471,4.542,204
472,4.551,182
473,4.560,0
474,4.570,0
475,4.579,204
476,4.588,0
477,4.597,0
478,4.606,0
479,4.616,208
480,4.625,191
481,4.634,191
482,4.643,0
483,4.652,269
484,4.661,152
485,4.671,157
486,4.680,0
487,4.689,0
488,4.698,188
489,4.707,213
490,4.717,153
491,4.726,0
492,4.735,186
493,4.744,162
494,4.753,174
495,4.763,170
496,4.772,0
497,4.781,0
498,4.790,0
499,4.799,196
500,4.808,170
501,4.818,181
502,4.827,207
503,4.836,170
504,4.845,206
505,4.854,0
506,4.864,167
507,4.873,184
508,4.882,0
509,4.891,0
510,4.900,193
511,4.910,174
512,4.919,0
513,4.928,179
514,4.937,257
515,4.946,0
516,4.956,180
517,4.965,166
518,4.974,171
519,4.983,209
520,4.992,0
521,5.001,0
522,5.011,189
523,5.020,188
524,5.029,189
525,5.038,0
526,5.047,0
527,5.057,239
528,5.066,179
529,5.075,186
530,5.084,0
531,5.093,175
532,5.103,246
533,5.112,0
534,5.121,179
535,5.130,203
536,5.139,0
537,5.149,0
538,5.158,0
539,5.167,158
540,5.176,193
541,5.185,215
542,5.194,201
543,5.204,150
544,5.213,197
545,5.222,192
546,5.231,153
547,5.240,159
548,5.250,205
549,5.259,194
550,5.268,200
551,5.277,164
552,5.286,199
553,5.296,198
554,5.305,168
555,5.314,224
556,5.323,306
557,5.332,271
558,5.341,0
559,5.351,0
560,5.360,190
561,5.369,189
562,5.378,225
563,5.387,0
564,5.397,216
565,5.406,172
566,5.415,162
567,5.424,173
568,5.433,204
569,5.443,236
570,5.452,191
571,5.461,205
572,5.470,182
573,5.479,245
574,5.489,217
575,5.498,166
576,5.507,174
577,5.516,204
578,5.525,180
579,5.534,212
580,5.544,176
581,5.553,234
582,5.562,189
583,5.571,214
584,5.580,200
585,5.590,304
586,5.599,211
587,5.608,178
588,5.617,177
589,5.626,171
590,5.636,238
591,5.645,166
592,5.654,163
593,5.663,223
594,5.672,234
595,5.682,194
596,5.691,259
597,5.700,163
598,5.709,196
599,5.718,209
600,5.727,182
601,5.737,159
602,5.746,154
603,5.755,208
604,5.764,176
605,5.773,239
606,5.783,239
607,5.792,202
608,5.801,201
609,5.810,198
610,5.819,185
611,5.829,208
612,5.838,337
613,5.847,275
614,5.856,228
615,5.865,253
616,5.874,231
617,5.884,189
618,5.893,170
619,5.902,181
620,5.911,228
621,5.920,178
622,5.930,228
623,5.939,154
624,5.948,0
625,5.957,0
626,5.966,227
627,5.976,170
628,5.985,189
629,5.994,158
630,6.003,204
631,6.012,285
632,6.022,375
633,6.031,216
634,6.040,286
635,6.049,216
636,6.058,204
637,6.067,256
638,6.077,203
639,6.086,230
640,6.095,422
641,6.104,198
642,6.113,238
643,6.123,244
644,6.132,230
645,6.141,242
646,6.150,224
647,6.159,261
648,6.169,306
649,6.178,248
650,6.187,314
651,6.196,299
652,6.205,305
653,6.215,316
654,6.224,239
655,6.233,239
656,6.242,262
657,6.251,312
658,6.260,213
659,6.270,219
660,6.279,235
661,6.288,246
662,6.297,197
663,6.306,214
664,6.316,235
665,6.325,324
666,6.334,329
667,6.343,317
668,6.352,274
669,6.362,324
670,6.371,209
671,6.380,303
672,6.389,333
673,6.398,287
674,6.407,311
675,6.417,283
676,6.426,314
677,6.435,351
678,6.444,349
679,6.453,366
680,6.463,328
681,6.472,338
682,6.481,515
683,6.490,446
684,6.499,413
685,6.509,459
686,6.518,323
687,6.527,403
688,6.536,529
689,6.545,398
690,6.555,445
691,6.564,462
692,6.573,346
693,6.582,493
694,6.591,532
695,6.600,578
696,6.610,591
697,6.619,516
698,6.628,522
699,6.637,545
700,6.646,577
701,6.656,516
702,6.665,513
703,6.674,602
704,6.683,493
705,6.692,559
706,6.702,523
707,6.711,404
708,6.720,427
709,6.729,480
710,6.738,398
711,6.748,451
712,6.757,446
713,6.766,497
714,6.775,454
715,6.784,611
716,6.793,432
717,6.803,340
718,6.812,456
719,6.821,481
720,6.830,540
721,6.839,414
722,6.849,433
723,6.858,480
724,6.867,438
725,6.876,472
726,6.885,371
727,6.895,514
728,6.904,442
729,6.913,417
730,6.922,422
731,6.931,423
732,6.940,563
733,6.950,496
734,6.959,495
735,6.968,484
736,6.977,405
737,6.986,459
738,6.996,398
739,7.005,349
740,7.014,486
741,7.023,453
742,7.032,405
743,7.042,417
744,7.051,371
745,7.060,458
746,7.069,521
747,7.078,385
748,7.088,425
749,7.097,505
750,7.106,388
751,7.115,456
752,7.124,504
753,7.133,416
754,7.143,489
755,7.152,402
756,7.161,464
757,7.170,387
758,7.179,591
759,7.189,432
760,7.198,368
761,7.207,420
762,7.216,369
763,7.225,461
764,7.235,438
765,7.244,469
766,7.253,415
767,7.262,317
768,7.271,421
769,7.281,429
770,7.290,458
771,7.299,439
772,7.308,440
773,7.317,437
774,7.326,430
775,7.336,457
776,7.345,428
777,7.354,417
778,7.363,360
779,7.372,397
780,7.382,358
781,7.391,379
782,7.400,392
783,7.409,369
784,7.418,384
785,7.428,376
786,7.437,384
787,7.446,406
788,7.455,343
789,7.464,382
790,7.473,464
791,7.483,375
792,7.492,513
793,7.501,373
794,7.510,431
795,7.519,498
796,7.529,462
797,7.538,394
798,7.547,499
799,7.556,555
800,7.565,507
801,7.575,487
802,7.584,433
803,7.593,367
804,7.602,338
805,7.611,494
806,7.621,360
807,7.630,400
808,7.639,470
809,7.648,357
810,7.657,324
811,7.666,397
812,7.676,375
813,7.685,405
814,7.694,370
815,7.703,375
816,7.712,514
817,7.722,462
818,7.731,499
819,7.740,505
820,7.749,365
821,7.758,521
822,7.768,543
823,7.777,524
824,7.786,612
825,7.795,612
826,7.804,676
827,7.814,577
828,7.823,714
829,7.832,726
830,7.841,693
831,7.850,818
832,7.859,582
833,7.869,795
834,7.878,677
835,7.887,810
836,7.896,832
837,7.905,767
838,7.915,814
839,7.924,821
840,7.933,678
841,7.942,765
842,7.951,791
843,7.961,658
844,7.970,826
845,7.979,695
846,7.988,707
847,7.997,777
848,8.007,873
849,8.016,811
850,8.025,787
851,8.034,674
852,8.043,674
853,8.052,715
854,8.062,623
855,8.071,941
856,8.080,778
857,8.089,698
858,8.098,743
859,8.108,716
860,8.117,849
861,8.126,795
862,8.135,846
863,8.144,819
864,8.154,1139
865,8.163,787
866,8.172,799
867,8.181,801
868,8.190,764
869,8.199,825
870,8.209,749
871,8.218,856
872,8.227,646
873,8.236,712
874,8.245,1007
875,8.255,674
876,8.264,768
877,8.273,765
878,8.282,689
879,8.291,823
880,8.301,839
881,8.310,793
882,8.319,783
883,8.328,768
884,8.337,815
885,8.347,1069
886,8.356,974
887,8.365,734
888,8.374,713
889,8.383,813
890,8.392,776
891,8.402,774
892,8.411,892
893,8.420,923
894,8.429,853
895,8.438,881
896,8.448,812
897,8.457,742
898,8.466,788
899,8.475,769
900,8.484,833
901,8.494,929
902,8.503,897
903,8.512,871
904,8.521,718
905,8.530,954
906,8.540,859
907,8.549,873
908,8.558,842
909,8.567,983
910,8.576,880
911,8.585,906
912,8.595,899
913,8.604,854
914,8.613,943
915,8.622,991
916,8.631,918
917,8.641,873
918,8.650,861
919,8.659,782
920,8.668,1018
921,8.677,934
922,8.687,1011
923,8.696,920
924,8.705,781
925,8.714,826
926,8.723,861
927,8.732,1000
928,8.742,921
929,8.751,837
930,8.760,940
931,8.769,853
932,8.778,951
933,8.788,925
934,8.797,781
935,8.806,975
936,8.815,988
937,8.824,1094
938,8.834,892
939,8.843,1050
940,8.852,955
941,8.861,886
942,8.870,891
943,8.880,959
944,8.889,1035
945,8.898,997
946,8.907,991
947,8.916,1022
948,8.925,1036
949,8.935,870
950,8.944,860
951,8.953,887
952,8.962,874
953,8.971,880
954,8.981,856
955,8.990,899
956,8.999,809
957,9.008,992
958,9.017,877
959,9.027,985
960,9.036,930
961,9.045,847
962,9.054,1090
963,9.063,1027
964,9.073,1010
965,9.082,1090
966,9.091,1050
967,9.100,1095
968,9.109,1056
969,9.118,944
970,9.128,995
971,9.137,1096
972,9.146,1048
973,9.155,1038
974,9.164,838
975,9.174,924
976,9.183,911
977,9.192,1044
978,9.201,968
979,9.210,895
980,9.220,822
981,9.229,989
982,9.238,964
983,9.247,969
984,9.256,796
985,9.265,963
986,9.275,980
987,9.284,955
988,9.293,1062
989,9.302,1045
990,9.311,978
991,9.321,1042
992,9.330,966
993,9.339,1011
994,9.348,984
995,9.357,976
996,9.367,983
997,9.376,1024
998,9.385,1079
999,9.394,1117
1000,9.403,1044
1001,9.413,965
1002,9.422,907
1003,9.431,990
1004,9.440,1001
1005,9.449,1003
1006,9.458,997
1007,9.468,1121
1008,9.477,1083
1009,9.486,1201
1010,9.495,1180
1011,9.504,1001
1012,9.514,1031
1013,9.523,1030
1014,9.532,1080
1015,9.541,1081
1016,9.550,1156
1017,9.560,1215
1018,9.569,1006
1019,9.578,1069
1020,9.587,1060
1021,9.596,1055
1022,9.606,1088
1023,9.615,1086
1024,9.624,1198
1025,9.633,946
1026,9.642,1092
1027,9.651,830
1028,9.661,1276
1029,9.670,1064
1030,9.679,1116
1031,9.688,1151
1032,9.697,923
1033,9.707,1163
1034,9.716,1104
1035,9.725,1175
1036,9.734,1139
1037,9.743,1088
1038,9.753,1100
1039,9.762,956
1040,9.771,1045
1041,9.780,1208
1042,9.789,975
1043,9.798,933
1044,9.808,1137
1045,9.817,1137
1046,9.826,1005
1047,9.835,1058
1048,9.844,1101
1049,9.854,1212
1050,9.863,1090
1051,9.872,1252
1052,9.881,1173
1053,9.890,1159
1054,9.900,1139
1055,9.909,1105
1056,9.918,1072
1057,9.927,1140
1058,9.936,1155
1059,9.946,1126
1060,9.955,1148
1061,9.964,1124
1062,9.973,1053
1063,9.982,1013
1064,9.991,1200
1065,10.001,1112
1066,10.010,983
1067,10.019,1078
1068,10.028,1140
1069,10.037,1235
1070,10.047,1210
1071,10.056,1221
1072,10.065,1154
1073,10.074,1041
1074,10.083,1025
1075,10.093,1234
1076,10.102,1000
1077,10.111,1072
1078,10.120,995
1079,10.129,1026
1080,10.139,974
1081,10.148,1098
1082,10.157,1068
1083,10.166,1112
1084,10.175,1236
1085,10.184,1065
1086,10.194,1019
1087,10.203,842
1088,10.212,1008
1089,10.221,1197
1090,10.230,1105
1091,10.240,901
1092,10.249,1014
1093,10.258,1012
1094,10.267,1154
1095,10.276,1240
1096,10.286,1097
1097,10.295,1145
1098,10.304,1272
1099,10.313,1071
1100,10.322,1145
1101,10.331,1012
1102,10.341,1021
1103,10.350,1067
1104,10.359,1162
1105,10.368,1076
1106,10.377,1277
1107,10.387,1179
1108,10.396,1177
1109,10.405,1110
1110,10.414,1232
1111,10.423,1295
1112,10.433,1128
1113,10.442,1383
1114,10.451,1065
1115,10.460,1171
1116,10.469,1241
1117,10.479,1247
1118,10.488,1051
1119,10.497,1124
1120,10.506,1006
1121,10.515,1080
1122,10.524,1194
1123,10.534,1116
1124,10.543,1108
1125,10.552,1178
1126,10.561,1048
1127,10.570,1065
1128,10.580,1172
1129,10.589,1167
1130,10.598,1202
1131,10.607,1146
1132,10.616,1155
1133,10.626,911
1134,10.635,1145
1135,10.644,1189
1136,10.653,1181
1137,10.662,1299
1138,10.672,1076
1139,10.681,1194
1140,10.690,1064
1141,10.699,1167
1142,10.708,1137
1143,10.717,1101
1144,10.727,1167
1145,10.736,1231
1146,10.745,1138
1147,10.754,990
1148,10.763,1284
1149,10.773,1275
1150,10.782,1208
1151,10.791,1156
1152,10.800,1117
1153,10.809,1185
1154,10.819,1101
1155,10.828,1331
1156,10.837,1172
1157,10.846,1154
1158,10.855,1029
1159,10.865,1045
1160,10.874,1210
1161,10.883,1258
1162,10.892,1160
1163,10.901,1040
1164,10.910,1221
1165,10.920,1222
1166,10.929,1063
1167,10.938,1174
1168,10.947,1036
1169,10.956,1038
1170,10.966,1253
1171,10.975,1169
1172,10.984,1256
1173,10.993,1244
1174,11.002,1236
1175,11.012,1183
1176,11.021,1384
1177,11.030,1051
1178,11.039,1163
1179,11.048,1100
1180,11.057,1024
1181,11.067,1327
1182,11.076,1130
1183,11.085,1082
1184,11.094,1357
1185,11.103,1188
1186,11.113,1324
1187,11.122,1383
1188,11.131,1235
1189,11.140,1161
1190,11.149,1354
1191,11.159,1188
1192,11.168,1303
1193,11.177,1164
1194,11.186,1486
1195,11.195,1356
1196,11.205,1197
1197,11.214,1246
1198,11.223,1217
1199,11.232,1308
1200,11.241,1193
1201,11.250,1402
1202,11.260,1226
1203,11.269,1157
1204,11.278,1273
1205,11.287,1221
1206,11.296,1252
1207,11.306,1480
1208,11.315,1317
1209,11.324,1297
1210,11.333,1441
1211,11.342,1554
1212,11.352,1484
1213,11.361,1476
1214,11.370,1470
1215,11.379,1779
1216,11.388,1822
1217,11.398,2038
1218,11.407,1909
1219,11.416,2119
1220,11.425,1928
1221,11.434,1980
1222,11.443,1980
1223,11.453,2099
1224,11.462,2154
1225,11.471,2187
1226,11.480,2040
1227,11.489,2191
1228,11.499,2289
1229,11.508,2823
1230,11.517,3826
1231,11.526,4880
1232,11.535,7138
1233,11.545,10718
1234,11.554,13076
1235,11.563,16688
1236,11.572,19216
1237,11.581,22096
1238,11.590,23528
1239,11.600,23920
1240,11.609,26072
1241,11.618,26424
1242,11.627,26256
1243,11.636,27152
1244,11.646,28264
1245,11.655,29296
1246,11.664,28528
1247,11.673,29184
1248,11.682,29880
1249,11.692,30192
1250,11.701,30776
1251,11.710,31680
1252,11.719,33056
1253,11.728,31968
1254,11.738,33696
1255,11.747,33088
1256,11.756,34640
1257,11.765,34752
1258,11.774,37040
1259,11.783,37008
1260,11.793,37760
1261,11.802,39136
1262,11.811,40192
1263,11.820,40296
1264,11.829,42048
1265,11.839,43120
1266,11.848,43536
1267,11.857,43416
1268,11.866,44728
1269,11.875,44696
1270,11.885,47744
1271,11.894,49208
1272,11.903,49592
1273,11.912,49856
1274,11.921,51488
1275,11.931,52904
1276,11.940,53512
1277,11.949,54648
1278,11.958,57224
1279,11.967,57640
1280,11.976,59152
1281,11.986,59880
1282,11.995,61456
1283,12.004,62696
1284,12.013,64480
1285,12.022,65472
1286,12.032,67080
1287,12.041,67320
1288,12.050,70152
1289,12.059,70752
1290,12.068,72272
1291,12.078,74432
1292,12.087,76296
1293,12.096,77392
1294,12.105,78568
1295,12.114,81448
1296,12.123,80960
1297,12.133,85160
1298,12.142,85664
1299,12.151,85456
1300,12.160,88952
1301,12.169,91056
1302,12.179,91968
1303,12.188,93592
1304,12.197,95544
1305,12.206,97328
1306,12.215,99448
1307,12.225,100400
1308,12.234,103536
1309,12.243,104448
1310,12.252,105808
1311,12.261,109608
1312,12.271,111176
1313,12.280,113792
1314,12.289,114912
1315,12.298,118728
1316,12.307,121064
1317,12.316,125560
1318,12.326,128024
1319,12.335,129496
1320,12.344,133504
1321,12.353,134912
1322,12.362,137344
1323,12.372,140480
1324,12.381,142976
1325,12.390,145920
1326,12.399,149824
1327,12.408,151936
1328,12.418,153728
1329,12.427,156096
1330,12.436,159040
1331,12.445,160896
1332,12.454,166656
1333,12.464,167808
1334,12.473,168576
1335,12.482,173184
1336,12.491,176064
1337,12.500,175552
1338,12.509,177024
1339,12.519,178944
1340,12.528,182208
1341,12.537,181312
1342,12.546,182016
1343,12.555,184192
1344,12.565,184192
1345,12.574,185216
1346,12.583,185408
1347,12.592,186560
1348,12.601,187200
1349,12.611,185280
1350,12.620,187264
1351,12.629,185984
1352,12.638,183936
1353,12.647,186496
1354,12.656,183552
1355,12.666,180928
1356,12.675,178560
1357,12.684,178432
1358,12.693,175040
1359,12.702,174848
1360,12.712,173888
1361,12.721,168512
1362,12.730,166592
1363,12.739,163008
1364,12.748,158848
1365,12.758,159232
1366,12.767,155584
1367,12.776,152960
1368,12.785,148736
1369,12.794,146816
1370,12.804,140416
1371,12.813,138048
1372,12.822,136192
1373,12.831,130776
1374,12.840,127600
1375,12.849,124352
1376,12.859,118368
1377,12.868,116312
1378,12.877,110048
1379,12.886,108608
1380,12.895,105272
1381,12.905,99816
1382,12.914,96112
1383,12.923,90456
1384,12.932,86616
1385,12.941,82120
1386,12.951,79088
1387,12.960,75480
1388,12.969,72296
1389,12.978,67456
1390,12.987,65272
1391,12.997,60072
1392,13.006,59320
1393,13.015,55640
1394,13.024,53400
1395,13.033,51440
1396,13.042,47832
1397,13.052,44832
1398,13.061,43392
1399,13.070,40136
1400,13.079,38632
1401,13.088,36344
1402,13.098,34664
1403,13.107,32376
1404,13.116,31376
1405,13.125,29328
1406,13.134,27400
1407,13.144,26080
1408,13.153,25256
1409,13.162,23088
1410,13.171,22328
1411,13.180,20880
1412,13.189,19576
1413,13.199,18952
1414,13.208,18000
1415,13.217,17880
1416,13.226,16032
1417,13.235,15155
1418,13.245,14459
1419,13.254,13870
1420,13.263,14000
1421,13.272,12602
1422,13.281,12153
1423,13.291,11110
1424,13.300,10995
1425,13.309,10490
1426,13.318,10533
1427,13.327,9778
1428,13.337,9665
1429,13.346,8706
1430,13.355,8768
1431,13.364,7983
1432,13.373,7984
1433,13.382,8124
1434,13.392,7445
1435,13.401,7236
1436,13.410,6730
1437,13.419,7100
1438,13.428,6742
1439,13.438,6564
1440,13.447,6461
1441,13.456,6334
1442,13.465,5769
1443,13.474,5628
1444,13.484,5757
1445,13.493,5437
1446,13.502,5343
1447,13.511,4977
1448,13.520,4980
1449,13.530,4945
1450,13.539,5028
1451,13.548,4653
1452,13.557,4407
1453,13.566,4595
1454,13.575,4796
1455,13.585,4666
1456,13.594,4097
1457,13.603,4444
1458,13.612,4338
1459,13.621,4037
1460,13.631,4234
1461,13.640,4117
1462,13.649,3964
1463,13.658,3560
1464,13.667,3849
1465,13.677,3791
1466,13.686,3695
1467,13.695,4127
1468,13.704,3929
1469,13.713,3763
1470,13.722,3460
1471,13.732,3631
1472,13.741,3512
1473,13.750,3670
1474,13.759,3512
1475,13.768,3623
1476,13.778,3398
1477,13.787,3634
1478,13.796,3374
1479,13.805,3381
1480,13.814,3437
1481,13.824,3498
1482,13.833,3349
1483,13.842,3295
1484,13.851,3429
1485,13.860,3236
1486,13.870,3569
1487,13.879,3470
1488,13.888,3368
1489,13.897,3214
1490,13.906,3257
1491,13.915,3084
1492,13.925,3241
1493,13.934,3240
1494,13.943,3376
1495,13.952,3228
1496,13.961,3262
1497,13.971,3238
1498,13.980,3583
1499,13.989,3264
1500,13.998,3330
1501,14.007,3390
1502,14.017,2955
1503,14.026,3138
1504,14.035,2952
1505,14.044,3316
1506,14.053,3379
1507,14.063,3155
1508,14.072,3262
1509,14.081,3416
1510,14.090,3122
1511,14.099,3176
1512,14.108,3115
1513,14.118,2868
1514,14.127,2960
1515,14.136,2988
1516,14.145,2849
1517,14.154,2932
1518,14.164,3104
1519,14.173,3425
1520,14.182,3128
1521,14.191,2763
1522,14.200,3028
1523,14.210,3080
1524,14.219,2931
1525,14.228,2789
1526,14.237,3018
1527,14.246,2848
1528,14.256,2892
1529,14.265,2865
1530,14.274,2775
1531,14.283,2889
1532,14.292,2636
1533,14.301,2618
1534,14.311,2648
1535,14.320,2791
1536,14.329,2793
1537,14.338,2882
1538,14.347,2729
1539,14.357,2549
1540,14.366,2810
1541,14.375,2602
1542,14.384,2779
1543,14.393,2936
1544,14.403,2604
1545,14.412,2636
1546,14.421,2816
1547,14.430,2703
1548,14.439,2832
1549,14.448,2736
1550,14.458,2651
1551,14.467,2569
1552,14.476,2522
1553,14.485,2960
1554,14.494,2816
1555,14.504,2412
1556,14.513,2725
1557,14.522,2612
1558,14.531,2467
1559,14.540,2519
1560,14.550,2801
1561,14.559,2440
1562,14.568,2498
1563,14.577,2665
1564,14.586,2632
1565,14.596,2711
1566,14.605,2542
1567,14.614,2666
1568,14.623,2727
1569,14.632,2640
1570,14.641,2959
1571,14.651,2775
1572,14.660,2761
1573,14.669,2798
1574,14.678,2615
1575,14.687,2921
1576,14.697,2773
1577,14.706,2491
1578,14.715,2705
1579,14.724,2538
1580,14.733,2786
1581,14.743,2763
1582,14.752,2663
1583,14.761,2562
1584,14.770,2563
1585,14.779,2368
1586,14.789,2363
1587,14.798,2899
1588,14.807,2612
1589,14.816,2594
1590,14.825,2595
1591,14.834,2803
1592,14.844,2360
1593,14.853,2787
1594,14.862,2572
1595,14.871,2524
1596,14.880,2408
