point,rt,signal
313,3.090,0
314,3.099,0
315,3.108,0
316,3.118,0
317,3.127,0
318,3.136,0
319,3.145,0
320,3.154,0
321,3.164,0
322,3.173,0
323,3.182,0
324,3.191,0
325,3.200,0
326,3.209,0
327,3.219,0
328,3.228,0
329,3.237,0
330,3.246,0
331,3.255,0
332,3.265,0
333,3.274,0
334,3.283,0
335,3.292,0
336,3.301,0
337,3.311,0
338,3.320,0
339,3.329,0
340,3.338,0
341,3.347,0
342,3.357,0
343,3.366,0
344,3.375,0
345,3.384,0
346,3.393,0
347,3.402,0
348,3.412,0
349,3.421,0
350,3.430,0
351,3.439,0
352,3.448,0
353,3.458,0
354,3.467,0
355,3.476,0
356,3.485,0
357,3.494,0
358,3.504,0
359,3.513,0
360,3.522,0
361,3.531,0
362,3.540,0
363,3.549,0
364,3.559,0
365,3.568,0
366,3.577,0
367,3.586,0
368,3.595,0
369,3.605,0
370,3.614,0
371,3.623,0
372,3.632,0
373,3.641,0
374,3.651,0
375,3.660,0
376,3.669,0
377,3.678,0
378,3.687,0
379,3.697,0
380,3.706,0
381,3.715,0
382,3.724,0
383,3.733,0
384,3.742,0
385,3.752,0
386,3.761,0
387,3.770,0
388,3.779,0
389,3.788,0
390,3.798,0
391,3.807,0
392,3.816,0
393,3.825,0
394,3.834,0
395,3.844,0
396,3.853,0
397,3.862,0
398,3.871,0
399,3.880,0
400,3.890,0
401,3.899,0
402,3.908,0
403,3.917,0
404,3.926,0
405,3.935,0
406,3.945,0
407,3.954,0
408,3.963,0
409,3.972,0
410,3.981,0
411,3.991,0
412,4.000,0
413,4.009,0
414,4.018,0
415,4.027,0
416,4.037,0
417,4.046,0
418,4.055,0
419,4.064,0
420,4.073,0
421,4.082,0
422,4.092,0
423,4.101,0
424,4.110,0
425,4.119,0
426,4.128,0
427,4.138,0
428,4.147,0
429,4.156,0
430,4.165,0
431,4.174,0
432,4.184,0
433,4.193,0
434,4.202,0
435,4.211,0
436,4.220,0
437,4.230,0
438,4.239,0
439,4.248,0
440,4.257,0
441,4.266,0
442,4.275,0
443,4.285,0
444,4.294,0
445,4.303,0
446,4.312,0
447,4.321,0
448,4.331,0
449,4.340,0
450,4.349,0
451,4.358,0
452,4.367,0
453,4.377,0
454,4.386,0
455,4.395,0
456,4.404,0
457,4.413,0
458,4.423,0
459,4.432,0
460,4.441,0
461,4.450,0
462,4.459,0
463,4.468,0
464,4.478,0
465,4.487,0
466,4.496,0
467,4.505,0
468,4.514,0
469,4.524,0
470,4.533,0
471,4.542,0
472,4.551,0
473,4.560,0
474,4.570,0
475,4.579,0
476,4.588,0
477,4.597,0
478,4.606,0
479,4.616,0
480,4.625,0
481,4.634,0
482,4.643,0
483,4.652,0
484,4.661,0
485,4.671,0
486,4.680,0
487,4.689,0
488,4.698,0
489,4.707,0
490,4.717,0
491,4.726,0
492,4.735,0
493,4.744,0
494,4.753,0
495,4.763,0
496,4.772,0
497,4.781,0
498,4.790,0
499,4.799,0
500,4.808,0
501,4.818,0
502,4.827,0
503,4.836,0
504,4.845,0
505,4.854,0
506,4.864,0
507,4.873,0
508,4.882,151
509,4.891,0
510,4.900,0
511,4.910,0
512,4.919,0
513,4.928,0
514,4.937,0
515,4.946,0
516,4.956,0
517,4.965,0
518,4.974,0
519,4.983,0
520,4.992,0
521,5.001,0
522,5.011,0
523,5.020,0
524,5.029,0
525,5.038,0
526,5.047,0
527,5.057,0
528,5.066,0
529,5.075,0
530,5.084,0
531,5.093,0
532,5.103,0
533,5.112,0
534,5.121,160
535,5.130,0
536,5.139,0
537,5.149,0
538,5.158,0
539,5.167,0
540,5.176,0
541,5.185,0
542,5.194,0
543,5.204,0
544,5.213,0
545,5.222,0
546,5.231,0
547,5.240,0
548,5.250,0
549,5.259,0
550,5.268,0
551,5.277,0
552,5.286,0
553,5.296,0
554,5.305,0
555,5.314,0
556,5.323,0
557,5.332,0
558,5.341,0
559,5.351,0
560,5.360,0
561,5.369,0
562,5.378,0
563,5.387,0
564,5.397,0
565,5.406,0
566,5.415,0
567,5.424,0
568,5.433,0
569,5.443,0
570,5.452,0
571,5.461,0
572,5.470,0
573,5.479,0
574,5.489,0
575,5.498,0
576,5.507,0
577,5.516,0
578,5.525,0
579,5.534,0
580,5.544,0
581,5.553,0
582,5.562,0
583,5.571,0
584,5.580,0
585,5.590,0
586,5.599,0
587,5.608,0
588,5.617,0
589,5.626,0
590,5.636,0
591,5.645,0
592,5.654,0
593,5.663,0
594,5.672,0
595,5.682,0
596,5.691,0
597,5.700,0
598,5.709,0
599,5.718,0
600,5.727,0
601,5.737,0
602,5.746,0
603,5.755,0
604,5.764,0
605,5.773,0
606,5.783,0
607,5.792,0
608,5.801,0
609,5.810,0
610,5.819,0
611,5.829,0
612,5.838,179
613,5.847,0
614,5.856,0
615,5.865,0
616,5.874,0
617,5.884,0
618,5.893,0
619,5.902,0
620,5.911,0
621,5.920,0
622,5.930,0
623,5.939,0
624,5.948,0
625,5.957,0
626,5.966,0
627,5.976,0
628,5.985,0
629,5.994,160
630,6.003,0
631,6.012,174
632,6.022,0
633,6.031,322
634,6.040,0
635,6.049,0
636,6.058,195
637,6.067,0
638,6.077,0
639,6.086,160
640,6.095,0
641,6.104,151
642,6.113,0
643,6.123,0
644,6.132,0
645,6.141,162
646,6.150,0
647,6.159,0
648,6.169,0
649,6.178,0
650,6.187,190
651,6.196,0
652,6.205,0
653,6.215,0
654,6.224,0
655,6.233,0
656,6.242,0
657,6.251,0
658,6.260,0
659,6.270,0
660,6.279,203
661,6.288,150
662,6.297,0
663,6.306,0
664,6.316,0
665,6.325,177
666,6.334,168
667,6.343,0
668,6.352,0
669,6.362,0
670,6.371,0
671,6.380,190
672,6.389,0
673,6.398,183
674,6.407,179
675,6.417,255
676,6.426,193
677,6.435,176
678,6.444,201
679,6.453,168
680,6.463,214
681,6.472,278
682,6.481,211
683,6.490,212
684,6.499,0
685,6.509,210
686,6.518,214
687,6.527,198
688,6.536,210
689,6.545,209
690,6.555,224
691,6.564,273
692,6.573,242
693,6.582,318
694,6.591,265
695,6.600,238
696,6.610,191
697,6.619,301
698,6.628,290
699,6.637,257
700,6.646,202
701,6.656,238
702,6.665,245
703,6.674,350
704,6.683,172
705,6.692,311
706,6.702,277
707,6.711,281
708,6.720,197
709,6.729,205
710,6.738,208
711,6.748,244
712,6.757,169
713,6.766,171
714,6.775,245
715,6.784,262
716,6.793,248
717,6.803,247
718,6.812,233
719,6.821,223
720,6.830,267
721,6.839,193
722,6.849,186
723,6.858,193
724,6.867,177
725,6.876,213
726,6.885,165
727,6.895,209
728,6.904,205
729,6.913,231
730,6.922,205
731,6.931,177
732,6.940,206
733,6.950,211
734,6.959,210
735,6.968,214
736,6.977,215
737,6.986,189
738,6.996,257
739,7.005,178
740,7.014,192
741,7.023,180
742,7.032,178
743,7.042,174
744,7.051,200
745,7.060,231
746,7.069,0
747,7.078,370
748,7.088,176
749,7.097,224
750,7.106,203
751,7.115,239
752,7.124,0
753,7.133,269
754,7.143,156
755,7.152,209
756,7.161,187
757,7.170,220
758,7.179,163
759,7.189,0
760,7.198,191
761,7.207,236
762,7.216,228
763,7.225,178
764,7.235,226
765,7.244,195
766,7.253,191
767,7.262,192
768,7.271,197
769,7.281,278
770,7.290,207
771,7.299,197
772,7.308,0
773,7.317,184
774,7.326,185
775,7.336,216
776,7.345,156
777,7.354,180
778,7.363,156
779,7.372,191
780,7.382,201
781,7.391,249
782,7.400,197
783,7.409,0
784,7.418,243
785,7.428,183
786,7.437,232
787,7.446,184
788,7.455,197
789,7.464,242
790,7.473,205
791,7.483,184
792,7.492,184
793,7.501,229
794,7.510,202
795,7.519,196
796,7.529,218
797,7.538,210
798,7.547,191
799,7.556,185
800,7.565,203
801,7.575,222
802,7.584,167
803,7.593,183
804,7.602,192
805,7.611,194
806,7.621,189
807,7.630,0
808,7.639,249
809,7.648,270
810,7.657,158
811,7.666,0
812,7.676,206
813,7.685,166
814,7.694,210
815,7.703,205
816,7.712,212
817,7.722,173
818,7.731,161
819,7.740,166
820,7.749,0
821,7.758,221
822,7.768,263
823,7.777,236
824,7.786,231
825,7.795,213
826,7.804,250
827,7.814,271
828,7.823,371
829,7.832,320
830,7.841,313
831,7.850,317
832,7.859,349
833,7.869,439
834,7.878,321
835,7.887,335
836,7.896,310
837,7.905,359
838,7.915,408
839,7.924,396
840,7.933,343
841,7.942,262
842,7.951,269
843,7.961,335
844,7.970,301
845,7.979,287
846,7.988,342
847,7.997,650
848,8.007,296
849,8.016,347
850,8.025,387
851,8.034,360
852,8.043,426
853,8.052,266
854,8.062,355
855,8.071,366
856,8.080,317
857,8.089,375
858,8.098,384
859,8.108,303
860,8.117,350
861,8.126,329
862,8.135,331
863,8.144,303
864,8.154,323
865,8.163,347
866,8.172,480
867,8.181,423
868,8.190,248
869,8.199,407
870,8.209,435
871,8.218,341
872,8.227,322
873,8.236,395
874,8.245,296
875,8.255,341
876,8.264,439
877,8.273,375
878,8.282,339
879,8.291,419
880,8.301,330
881,8.310,361
882,8.319,355
883,8.328,412
884,8.337,335
885,8.347,376
886,8.356,406
887,8.365,366
888,8.374,324
889,8.383,412
890,8.392,406
891,8.402,343
892,8.411,373
893,8.420,419
894,8.429,322
895,8.438,398
896,8.448,335
897,8.457,368
898,8.466,352
899,8.475,446
900,8.484,392
901,8.494,447
902,8.503,479
903,8.512,442
904,8.521,443
905,8.530,418
906,8.540,440
907,8.549,288
908,8.558,494
909,8.567,361
910,8.576,383
911,8.585,353
912,8.595,334
913,8.604,270
914,8.613,452
915,8.622,529
916,8.631,482
917,8.641,483
918,8.650,452
919,8.659,346
920,8.668,379
921,8.677,408
922,8.687,349
923,8.696,364
924,8.705,447
925,8.714,466
926,8.723,395
927,8.732,464
928,8.742,339
929,8.751,445
930,8.760,488
931,8.769,387
932,8.778,509
933,8.788,492
934,8.797,455
935,8.806,334
936,8.815,440
937,8.824,335
938,8.834,313
939,8.843,459
940,8.852,391
941,8.861,327
942,8.870,433
943,8.880,392
944,8.889,495
945,8.898,361
946,8.907,465
947,8.916,353
948,8.925,360
949,8.935,351
950,8.944,434
951,8.953,406
952,8.962,413
953,8.971,487
954,8.981,353
955,8.990,402
956,8.999,463
957,9.008,458
958,9.017,384
959,9.027,518
960,9.036,519
961,9.045,528
962,9.054,425
963,9.063,481
964,9.073,410
965,9.082,529
966,9.091,470
967,9.100,403
968,9.109,391
969,9.118,372
970,9.128,476
971,9.137,307
972,9.146,408
973,9.155,439
974,9.164,514
975,9.174,413
976,9.183,421
977,9.192,337
978,9.201,480
979,9.210,343
980,9.220,469
981,9.229,453
982,9.238,425
983,9.247,449
984,9.256,354
985,9.265,433
986,9.275,324
987,9.284,449
988,9.293,450
989,9.302,311
990,9.311,444
991,9.321,467
992,9.330,501
993,9.339,447
994,9.348,422
995,9.357,475
996,9.367,480
997,9.376,418
998,9.385,344
999,9.394,405
1000,9.403,345
1001,9.413,471
1002,9.422,458
1003,9.431,467
1004,9.440,513
1005,9.449,425
1006,9.458,389
1007,9.468,385
1008,9.477,437
1009,9.486,297
1010,9.495,503
1011,9.504,449
1012,9.514,480
1013,9.523,527
1014,9.532,423
1015,9.541,408
1016,9.550,391
1017,9.560,499
1018,9.569,441
1019,9.578,410
1020,9.587,532
1021,9.596,536
1022,9.606,408
1023,9.615,329
1024,9.624,390
1025,9.633,381
1026,9.642,459
1027,9.651,403
1028,9.661,437
1029,9.670,454
1030,9.679,436
1031,9.688,456
1032,9.697,359
1033,9.707,523
1034,9.716,425
1035,9.725,478
1036,9.734,493
1037,9.743,459
1038,9.753,397
1039,9.762,419
1040,9.771,553
1041,9.780,519
1042,9.789,444
1043,9.798,405
1044,9.808,420
1045,9.817,442
1046,9.826,487
1047,9.835,598
1048,9.844,456
1049,9.854,670
1050,9.863,451
1051,9.872,470
1052,9.881,494
1053,9.890,468
1054,9.900,643
1055,9.909,477
1056,9.918,540
1057,9.927,547
1058,9.936,476
1059,9.946,501
1060,9.955,491
1061,9.964,465
1062,9.973,481
1063,9.982,402
1064,9.991,523
1065,10.001,498
1066,10.010,305
1067,10.019,450
1068,10.028,440
1069,10.037,471
1070,10.047,368
1071,10.056,487
1072,10.065,487
1073,10.074,511
1074,10.083,505
1075,10.093,487
1076,10.102,488
1077,10.111,444
1078,10.120,430
1079,10.129,395
1080,10.139,388
1081,10.148,440
1082,10.157,415
1083,10.166,534
1084,10.175,403
1085,10.184,509
1086,10.194,544
1087,10.203,501
1088,10.212,476
1089,10.221,574
1090,10.230,404
1091,10.240,425
1092,10.249,457
1093,10.258,432
1094,10.267,496
1095,10.276,415
1096,10.286,445
1097,10.295,429
1098,10.304,472
1099,10.313,455
1100,10.322,634
1101,10.331,490
1102,10.341,408
1103,10.350,377
1104,10.359,351
1105,10.368,455
1106,10.377,489
1107,10.387,338
1108,10.396,444
1109,10.405,475
1110,10.414,438
1111,10.423,531
1112,10.433,459
1113,10.442,462
1114,10.451,620
1115,10.460,476
1116,10.469,406
1117,10.479,501
1118,10.488,462
1119,10.497,536
1120,10.506,386
1121,10.515,486
1122,10.524,475
1123,10.534,494
1124,10.543,494
1125,10.552,561
1126,10.561,377
1127,10.570,667
1128,10.580,451
1129,10.589,494
1130,10.598,423
1131,10.607,509
1132,10.616,469
1133,10.626,546
1134,10.635,544
1135,10.644,528
1136,10.653,535
1137,10.662,523
1138,10.672,555
1139,10.681,600
1140,10.690,496
1141,10.699,378
1142,10.708,638
1143,10.717,520
1144,10.727,547
1145,10.736,450
1146,10.745,527
1147,10.754,566
1148,10.763,493
1149,10.773,581
1150,10.782,576
1151,10.791,617
1152,10.800,601
1153,10.809,498
1154,10.819,546
1155,10.828,493
1156,10.837,599
1157,10.846,552
1158,10.855,602
1159,10.865,462
1160,10.874,451
1161,10.883,518
1162,10.892,641
1163,10.901,646
1164,10.910,597
1165,10.920,555
1166,10.929,465
1167,10.938,412
1168,10.947,655
1169,10.956,576
1170,10.966,599
1171,10.975,455
1172,10.984,602
1173,10.993,543
1174,11.002,559
1175,11.012,473
1176,11.021,656
1177,11.030,647
1178,11.039,475
1179,11.048,725
1180,11.057,579
1181,11.067,523
1182,11.076,581
1183,11.085,506
1184,11.094,596
1185,11.103,560
1186,11.113,656
1187,11.122,469
1188,11.131,510
1189,11.140,746
1190,11.149,562
1191,11.159,774
1192,11.168,464
1193,11.177,687
1194,11.186,637
1195,11.195,740
1196,11.205,609
1197,11.214,578
1198,11.223,709
1199,11.232,525
1200,11.241,519
1201,11.250,607
1202,11.260,670
1203,11.269,632
1204,11.278,592
1205,11.287,622
1206,11.296,798
1207,11.306,680
1208,11.315,668
1209,11.324,569
1210,11.333,593
1211,11.342,623
1212,11.352,624
1213,11.361,629
1214,11.370,588
1215,11.379,647
1216,11.388,699
1217,11.398,724
1218,11.407,662
1219,11.416,727
1220,11.425,662
1221,11.434,671
1222,11.443,856
1223,11.453,632
1224,11.462,615
1225,11.471,740
1226,11.480,552
1227,11.489,629
1228,11.499,692
1229,11.508,621
1230,11.517,520
1231,11.526,646
1232,11.535,681
1233,11.545,697
1234,11.554,635
1235,11.563,739
1236,11.572,798
1237,11.581,676
1238,11.590,631
1239,11.600,858
1240,11.609,856
1241,11.618,994
1242,11.627,777
1243,11.636,640
1244,11.646,668
1245,11.655,767
1246,11.664,789
1247,11.673,669
1248,11.682,803
1249,11.692,709
1250,11.701,827
1251,11.710,766
1252,11.719,640
1253,11.728,695
1254,11.738,785
1255,11.747,719
1256,11.756,807
1257,11.765,864
1258,11.774,773
1259,11.783,848
1260,11.793,650
1261,11.802,653
1262,11.811,784
1263,11.820,690
1264,11.829,780
1265,11.839,829
1266,11.848,828
1267,11.857,890
1268,11.866,781
1269,11.875,537
1270,11.885,705
1271,11.894,715
1272,11.903,830
1273,11.912,946
1274,11.921,728
1275,11.931,727
1276,11.940,730
1277,11.949,685
1278,11.958,793
1279,11.967,744
1280,11.976,692
1281,11.986,834
1282,11.995,678
1283,12.004,681
1284,12.013,787
1285,12.022,745
1286,12.032,795
1287,12.041,629
1288,12.050,900
1289,12.059,707
1290,12.068,627
1291,12.078,597
1292,12.087,717
1293,12.096,901
1294,12.105,672
1295,12.114,641
1296,12.123,851
1297,12.133,736
1298,12.142,757
1299,12.151,783
1300,12.160,635
1301,12.169,606
1302,12.179,834
1303,12.188,744
1304,12.197,708
1305,12.206,716
1306,12.215,751
1307,12.225,764
1308,12.234,788
1309,12.243,782
1310,12.252,711
1311,12.261,581
1312,12.271,690
1313,12.280,609
1314,12.289,637
1315,12.298,680
1316,12.307,694
1317,12.316,675
1318,12.326,619
1319,12.335,519
1320,12.344,651
1321,12.353,635
1322,12.362,580
1323,12.372,582
1324,12.381,553
1325,12.390,645
1326,12.399,552
1327,12.408,805
1328,12.418,672
1329,12.427,667
1330,12.436,631
1331,12.445,686
1332,12.454,502
1333,12.464,730
1334,12.473,643
1335,12.482,574
1336,12.491,609
1337,12.500,623
1338,12.509,581
1339,12.519,612
1340,12.528,553
1341,12.537,566
1342,12.546,760
1343,12.555,565
1344,12.565,586
1345,12.574,833
1346,12.583,660
1347,12.592,565
1348,12.601,620
1349,12.611,682
1350,12.620,693
1351,12.629,576
1352,12.638,667
1353,12.647,580
1354,12.656,571
1355,12.666,741
1356,12.675,625
1357,12.684,601
1358,12.693,629
1359,12.702,623
1360,12.712,620
1361,12.721,695
1362,12.730,578
1363,12.739,750
1364,12.748,673
1365,12.758,682
1366,12.767,713
1367,12.776,592
1368,12.785,669
1369,12.794,729
1370,12.804,835
1371,12.813,659
1372,12.822,743
1373,12.831,681
1374,12.840,598
1375,12.849,764
1376,12.859,736
1377,12.868,857
1378,12.877,905
1379,12.886,631
1380,12.895,636
1381,12.905,689
1382,12.914,733
1383,12.923,662
1384,12.932,846
1385,12.941,620
1386,12.951,655
1387,12.960,715
1388,12.969,665
1389,12.978,696
1390,12.987,606
1391,12.997,666
1392,13.006,759
1393,13.015,683
1394,13.024,745
1395,13.033,745
1396,13.042,789
1397,13.052,832
1398,13.061,801
1399,13.070,824
1400,13.079,754
1401,13.088,721
1402,13.098,706
1403,13.107,684
1404,13.116,655
1405,13.125,687
1406,13.134,711
1407,13.144,686
1408,13.153,663
1409,13.162,756
1410,13.171,729
1411,13.180,708
1412,13.189,703
1413,13.199,767
1414,13.208,858
1415,13.217,685
1416,13.226,818
1417,13.235,748
1418,13.245,852
1419,13.254,718
1420,13.263,732
1421,13.272,671
1422,13.281,673
1423,13.291,740
1424,13.300,693
1425,13.309,805
1426,13.318,756
1427,13.327,830
1428,13.337,845
1429,13.346,863
1430,13.355,736
1431,13.364,696
1432,13.373,778
1433,13.382,605
1434,13.392,767
1435,13.401,804
1436,13.410,823
1437,13.419,652
1438,13.428,746
1439,13.438,792
1440,13.447,704
1441,13.456,772
1442,13.465,798
1443,13.474,835
1444,13.484,829
1445,13.493,829
1446,13.502,904
1447,13.511,717
1448,13.520,875
1449,13.530,718
1450,13.539,895
1451,13.548,836
1452,13.557,863
1453,13.566,850
1454,13.575,785
1455,13.585,742
1456,13.594,770
1457,13.603,767
1458,13.612,876
1459,13.621,781
1460,13.631,836
1461,13.640,756
1462,13.649,684
1463,13.658,649
1464,13.667,748
1465,13.677,801
1466,13.686,759
1467,13.695,900
1468,13.704,747
1469,13.713,702
1470,13.722,805
1471,13.732,794
1472,13.741,749
1473,13.750,770
1474,13.759,759
1475,13.768,837
1476,13.778,806
1477,13.787,719
1478,13.796,834
1479,13.805,780
1480,13.814,737
1481,13.824,787
1482,13.833,683
1483,13.842,819
1484,13.851,799
1485,13.860,806
1486,13.870,764
1487,13.879,925
1488,13.888,868
1489,13.897,837
1490,13.906,728
1491,13.915,1077
1492,13.925,832
1493,13.934,859
1494,13.943,914
1495,13.952,949
1496,13.961,785
1497,13.971,864
1498,13.980,892
1499,13.989,913
1500,13.998,905
1501,14.007,867
1502,14.017,902
1503,14.026,865
1504,14.035,784
1505,14.044,924
1506,14.053,743
1507,14.063,931
1508,14.072,778
1509,14.081,997
1510,14.090,984
1511,14.099,914
1512,14.108,821
1513,14.118,923
1514,14.127,969
1515,14.136,776
1516,14.145,922
1517,14.154,834
1518,14.164,699
1519,14.173,858
1520,14.182,957
1521,14.191,1020
1522,14.200,986
1523,14.210,948
1524,14.219,1001
1525,14.228,962
1526,14.237,830
1527,14.246,909
1528,14.256,842
1529,14.265,1007
1530,14.274,1133
1531,14.283,949
1532,14.292,791
1533,14.301,785
1534,14.311,975
1535,14.320,884
1536,14.329,900
1537,14.338,815
1538,14.347,1052
1539,14.357,941
1540,14.366,1021
1541,14.375,900
1542,14.384,1055
1543,14.393,873
1544,14.403,967
1545,14.412,1001
1546,14.421,946
1547,14.430,879
1548,14.439,900
1549,14.448,1112
1550,14.458,1193
1551,14.467,1202
1552,14.476,920
1553,14.485,1297
1554,14.494,1008
1555,14.504,1162
1556,14.513,1213
1557,14.522,1141
1558,14.531,1119
1559,14.540,1207
1560,14.550,1123
1561,14.559,1105
1562,14.568,1013
1563,14.577,1099
1564,14.586,1223
1565,14.596,1179
1566,14.605,1183
1567,14.614,1367
1568,14.623,1342
1569,14.632,1193
1570,14.641,1130
1571,14.651,1294
1572,14.660,1323
1573,14.669,1518
1574,14.678,1380
1575,14.687,1407
1576,14.697,1169
1577,14.706,1453
1578,14.715,1431
1579,14.724,1914
1580,14.733,1595
1581,14.743,1571
1582,14.752,1752
1583,14.761,1978
1584,14.770,1549
1585,14.779,2051
1586,14.789,2208
1587,14.798,2320
1588,14.807,2194
1589,14.816,2511
1590,14.825,2371
1591,14.834,2609
1592,14.844,2536
1593,14.853,2967
1594,14.862,2856
1595,14.871,2703
1596,14.880,2992
1597,14.890,3159
1598,14.899,3388
1599,14.908,3220
1600,14.917,3615
1601,14.926,3648
1602,14.936,4007
1603,14.945,3610
1604,14.954,3884
1605,14.963,4338
1606,14.972,4032
1607,14.981,4229
1608,14.991,4550
1609,15.000,4507
1610,15.009,4490
1611,15.018,4673
1612,15.027,4622
1613,15.037,5001
1614,15.046,4936
1615,15.055,5063
1616,15.064,4832
1617,15.073,5053
1618,15.083,5298
1619,15.092,5453
1620,15.101,5243
1621,15.110,5162
1622,15.119,5158
1623,15.129,4937
1624,15.138,4641
1625,15.147,4570
1626,15.156,4852
1627,15.165,4419
1628,15.174,4638
1629,15.184,4239
1630,15.193,4169
1631,15.202,4029
1632,15.211,3788
1633,15.220,4159
1634,15.230,3869
1635,15.239,3450
1636,15.248,3448
1637,15.257,3172
1638,15.266,2982
1639,15.276,3145
1640,15.285,3220
1641,15.294,3038
1642,15.303,3017
1643,15.312,2911
1644,15.322,2897
1645,15.331,2335
1646,15.340,2497
1647,15.349,2582
1648,15.358,2353
1649,15.367,2394
1650,15.377,2344
1651,15.386,2518
